"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","logFC","AveExpr","t","pVal","adjPVal","B"
"20","GB47833",12,5,0,7,6,6,3,2,4,4,17,3,13,12,5,17,22,9,14,10,6,2,9,10,-0.825831858418,-0.0614664840147674,-2.61649021475393,0.014665313060644,0.992447769625025,-4.37474440973586
"21","GB48068",458,485,532,138,244,351,219,138,333,383,234,316,59,384,110,303,366,356,172,115,155,158,460,77,0.935071878641281,5.03893194736203,2.71243931863552,0.0117406378404298,0.992447769625025,-3.65489239581536
"22","GB48121",31,21,3,4,8,21,4,9,12,16,33,18,6,10,7,1,10,6,17,7,6,3,14,15,1.02780340908033,0.432397333094001,2.70296874368771,0.0120029288613264,0.992447769625025,-4.32623661702456
"23","GB48162",1199,771,254,335,464,448,527,455,586,860,839,676,431,535,436,452,365,529,862,386,366,392,625,360,0.530010330870012,6.17116132058966,2.87310605681353,0.00803505791277221,0.992447769625025,-3.59061270930119
"24","GB48175",13,10,11,5,15,23,8,14,12,16,55,18,10,3,10,20,11,9,10,9,5,3,16,11,0.930328298187592,0.689182971388232,3.42820276388968,0.0020536681613938,0.992447769625025,-4.15288089415088
"25","GB48523",50,35,18,107,75,53,49,22,61,33,69,75,110,69,68,74,144,104,98,120,42,45,84,80,-0.510182947129314,3.14961305600227,-2.9852329421416,0.00613814815606691,0.992447769625025,-3.82322102683458
"26","GB48779",13,11,7,13,15,18,9,7,18,16,28,36,43,17,31,24,29,23,30,39,16,14,20,20,-0.466008298599887,1.41902201125262,-2.85668001500241,0.00835579894483009,0.992447769625025,-4.18266937927679
"27","GB48960",172,107,59,83,89,64,127,64,72,153,136,140,100,127,98,56,83,55,105,56,121,91,56,81,0.5986830870559,3.67130240570768,2.75963132947887,0.0105119852164093,0.992447769625025,-3.81936026617039
"28","GB49019",21,14,11,26,22,20,10,9,11,14,18,22,40,19,25,22,40,27,35,30,17,13,27,25,-0.459555883212827,1.52105139578969,-2.85291454436463,0.00843101404244292,0.992447769625025,-4.16888372614511
"29","GB49180",729,640,384,563,511,411,558,257,807,850,1002,551,577,672,424,679,708,934,700,813,227,224,749,218,0.410744027287977,6.25139699456094,2.59946974661795,0.0152504048044476,0.992447769625025,-3.7817993012531
"30","GB49184",14,17,6,9,13,9,8,5,9,21,48,16,22,32,22,31,40,25,35,30,8,16,21,17,-0.617614971944668,1.27646599551126,-3.30558237097072,0.00279294218346531,0.992447769625025,-4.0894566912057
"31","GB49586",230,135,113,158,237,212,174,98,204,191,252,205,213,148,172,233,227,228,156,189,90,111,227,98,0.343353228947751,4.59460514683169,3.3164939820412,0.00271789543326516,0.992447769625025,-3.26225715535721
"32","GB49658",55,43,35,80,67,86,40,28,81,74,116,97,152,75,84,132,125,86,94,89,64,81,101,102,-0.34938855194594,3.44201022423491,-2.59931304575927,0.0152558912167159,0.992447769625025,-3.9522009365639
"33","GB49754",107,70,67,104,104,75,94,67,125,121,142,127,201,121,134,166,173,167,145,159,77,104,116,106,-0.226528671907514,4.01299414857994,-2.6013528503516,0.0151846172096999,0.992447769625025,-3.84674447177047
"34","GB50034",175,27,10,26,49,99,112,71,65,74,78,76,2,25,6,51,96,45,78,4,56,71,12,49,1.59009222881014,2.44451409968606,2.82107288256853,0.00909316086724578,0.992447769625025,-4.0408260340336
"35","GB50685",40,21,8,10,24,16,27,19,11,19,33,28,17,22,15,12,13,12,16,15,10,6,20,9,0.790585057551943,1.2109287154658,3.74802245413559,0.000909643822177789,0.992447769625025,-3.9881901908316
"36","GB50733",69,55,34,41,83,98,42,47,53,92,148,90,55,62,42,47,50,31,118,55,43,69,41,37,0.665276986131921,3.02752509691063,3.31511952912663,0.00272724009561107,0.992447769625025,-3.69523811894383
"37","GB50998",557,453,274,324,468,311,470,299,408,501,507,363,537,394,418,442,426,499,530,548,219,257,406,239,0.296300229732553,5.80235825938365,2.61777171682616,0.0146221189674087,0.992447769625025,-3.72912102933919
"38","GB51489",131,77,31,41,76,121,65,63,44,145,229,80,57,62,54,127,98,66,113,60,35,50,75,48,0.54318224585688,3.35067527166743,2.67283469163273,0.0128745321226648,0.992447769625025,-3.92950071113627
"39","GB51614",91,46,46,85,109,105,54,40,79,82,127,112,172,79,111,158,200,124,114,169,44,54,137,109,-0.332653548401634,3.70822202081434,-2.60001110375115,0.0152314649473207,0.992447769625025,-3.90284534134637
"40","GB52142",18,9,8,14,15,15,8,14,16,14,17,15,32,20,27,34,35,18,24,21,14,10,26,18,-0.502358991879975,1.29866635018661,-3.28505687314578,0.00293957104292039,0.992447769625025,-4.08856895803383
"41","GB52612",112,116,75,120,115,92,94,72,123,141,160,156,193,152,156,185,188,181,192,227,104,112,125,137,-0.257299133968377,4.22844365149448,-2.81825326148355,0.0091541057881596,0.992447769625025,-3.67487393643684
"42","GB52956",503,421,268,97,166,120,244,230,243,429,226,154,51,231,199,107,111,135,220,113,127,109,215,152,1.0546595519408,4.6450109862073,3.25997997870677,0.00312881809120211,0.992447769625025,-3.31205341535464
"43","GB53033",579,378,267,521,503,461,386,283,421,472,733,524,706,444,471,605,713,525,570,513,240,272,503,356,0.179591102614639,6.005793685881,2.67000145647249,0.0129594611795965,0.992447769625025,-3.70983468671429
"44","GB53086",2701,1882,1223,1698,1996,1632,2156,1327,2246,2252,2608,1633,2308,1848,1804,2543,2330,2316,2526,2328,1142,1087,1910,880,0.325031844228791,8.02687891163136,2.70581659721305,0.0119234839898583,0.992447769625025,-3.9190090170326
"45","GB53372",1689,1531,916,1088,1076,1163,1679,948,1325,2436,1394,1418,1279,1021,926,1665,1305,1853,1489,1463,1174,773,1084,815,0.411950753737298,7.47426124913506,2.63263000892445,0.0141299011472402,0.992447769625025,-3.90232984654485
"46","GB53434",12,14,10,36,14,18,6,16,13,35,61,37,57,31,39,34,38,45,34,30,24,27,32,41,-0.589149748073113,1.87010148412624,-2.70668613070331,0.0118993256285546,0.992447769625025,-4.16516227185937
"47","GB53548",98,35,26,45,102,28,82,15,69,135,34,58,59,31,21,75,51,36,59,26,17,22,39,12,0.837290310690288,2.52886712410502,2.93777138037558,0.00688227318503842,0.992447769625025,-3.97207925978515
"48","GB53748",11428,7593,3867,3064,4189,4531,4018,6330,5860,10063,10793,3988,7143,5421,4525,3451,5755,6848,8669,4716,3162,3867,2355,1791,0.644829149570191,9.46097840241528,2.76407218759422,0.010402816438019,0.992447769625025,-4.02836426905908
"49","GB54551",129,119,63,88,46,36,54,48,103,125,139,56,65,106,53,36,44,54,104,52,46,41,55,28,0.791207171451797,3.16894386794723,3.42053462154361,0.00209371754955932,0.992447769625025,-3.60791961545668
"50","GB55586",34,23,19,10,16,25,33,21,10,31,97,36,67,53,50,37,67,53,102,35,43,37,36,28,-0.654834315025022,2.28466180725441,-2.67453033956134,0.0128239529709012,0.992447769625025,-4.11618840657703
