"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","logFC","AveExpr","t","pVal","adjPVal","B"
"27","GB46900",46,34,26,33,32,39,43,43,32,42,42,25,48,38,32,51,48,61,15,42,44,39,36,43,-0.544673082850228,2.4220413968401,-3.00835005746907,0.00580230528633741,0.888825433447685,-3.94258431236579
"28","GB47595",126,108,49,84,157,186,70,167,94,155,98,83,127,106,63,81,141,100,83,190,186,102,86,231,-0.489039952608057,3.9746970820397,-2.77157601969432,0.0102183004767022,0.888825433447685,-3.72121587728519
"29","GB47769",449,467,197,423,474,512,295,384,501,515,424,350,342,388,331,408,452,294,255,486,436,263,281,515,-0.223653459195519,5.74681596285799,-2.71597083749824,0.011641563499575,0.888825433447685,-3.6237811733167
"30","GB48019",245,130,170,147,273,229,166,202,245,197,147,72,258,229,126,167,147,238,141,266,213,118,136,261,-0.460430814439027,4.66103707967543,-2.64696782449034,0.0136667519851203,0.888825433447685,-3.69011393662046
"31","GB49025",44,99,20,89,78,95,46,53,94,61,63,49,24,36,61,53,28,20,25,54,61,22,29,46,0.402730737786334,2.71969841527944,2.76129118315735,0.0104685498467015,0.888825433447685,-3.99166925209232
"32","GB49386",98,1049,69,81,102,192,44,45,109,122,89,394,66,44,25,54,32,29,25,148,80,21,25,41,1.13517449981884,3.32632938810046,2.68441793373944,0.0125299488710352,0.888825433447685,-3.93048135473459
"33","GB49440",266,574,86,297,222,198,62,63,251,169,82,185,65,60,75,148,48,54,52,132,100,37,58,63,0.892809990651183,3.9119064512744,3.11111497009786,0.00451656221783909,0.888825433447685,-3.56038081744056
"34","GB49705",1613,364,283,863,518,457,752,634,757,382,582,551,1016,589,921,791,836,734,1030,674,985,721,587,480,-0.783934272503984,6.54768811447193,-3.05294177335971,0.00520642740743476,0.888825433447685,-3.48777235046466
"35","GB50624",69,156,39,73,101,155,93,109,147,93,88,78,33,93,84,59,57,32,23,88,88,54,40,75,0.368914237138252,3.34893734730767,2.69405951669328,0.0122519584036992,0.888825433447685,-3.9032401792502
"36","GB51029",140,160,81,213,313,90,43,107,245,55,83,115,43,69,141,44,45,50,30,51,69,38,31,64,0.795919065207621,3.45450037514757,2.88585369789119,0.00779209170511751,0.888825433447685,-3.79032886418114
"37","GB51421",183,181,125,155,176,204,116,166,196,211,151,104,304,136,114,173,178,137,113,240,216,78,124,207,-0.371052187215538,4.48626893536563,-2.65847639731494,0.013307527911747,0.888825433447685,-3.70386408978432
"38","GB51425",220,277,165,189,308,314,236,214,218,323,233,178,271,240,162,264,268,217,123,350,245,175,168,331,-0.333567596854536,5.01433643774031,-2.76206018554818,0.0104496407501777,0.888825433447685,-3.57735747736322
"39","GB51528",85,160,61,95,107,159,100,121,179,84,116,80,65,92,48,84,52,37,43,119,100,43,52,102,0.320384609738846,3.55823062596542,2.73262752297738,0.011196777397226,0.888825433447685,-3.84001077292865
"40","GB51949",18,51,5,11,4,30,8,13,18,12,16,6,1,3,9,4,2,1,0,15,22,2,10,8,1.24709597533876,0.0605311384081142,2.90288557662526,0.00748102643564577,0.888825433447685,-4.30645616198746
"41","GB52345",655,672,413,761,985,740,603,642,726,1009,630,531,727,628,675,700,657,744,398,851,661,681,521,774,-0.340158118164707,6.55400734425721,-2.73229219942674,0.0112055719063575,0.888825433447685,-3.7009950908431
"42","GB52632",376,218,404,201,442,364,172,292,271,286,274,106,503,333,188,287,294,329,169,533,337,182,212,595,-0.59734804767735,5.32036774467092,-2.77444603215412,0.0101494798675036,0.888825433447685,-3.56224395910538
"43","GB52658",919,725,456,461,688,700,718,967,953,876,534,311,548,699,374,684,916,995,481,1330,865,690,576,873,-0.503211197554615,6.58919872827684,-2.85406883721744,0.00840566896730954,0.888825433447685,-3.62567675530982
"44","GB52837",94,102,27,48,157,43,117,85,238,441,55,68,105,255,194,627,47,165,19,201,3736,676,116,229,-1.57566086944994,4.28232570471474,-2.81044656567242,0.00932251130933672,0.888825433447685,-3.66713337632527
"45","GB52918",408,472,208,316,430,434,330,388,524,340,340,257,307,355,278,340,377,286,247,464,435,238,209,405,-0.209866907625267,5.57621823154265,-2.65868543969775,0.0133010853669043,0.888825433447685,-3.65581541942791
"46","GB54076",45,173,56,72,95,145,165,95,129,53,85,56,27,241,53,80,15,11,5,157,31,11,13,34,1.00678565597082,2.87881257838691,2.71105198454986,0.0117760530127046,0.888825433447685,-3.99842796901353
"47","GB54178",38,78,9,62,62,87,29,70,149,30,68,50,16,36,35,28,20,22,20,21,56,22,24,39,0.614917683955607,2.38640488611223,2.68400873685746,0.0125418767915195,0.888825433447685,-4.08162420997692
"48","GB54729",39,45,17,39,29,23,16,15,36,32,22,25,30,27,28,37,23,27,23,33,52,22,18,40,-0.512425327447067,1.98377467167281,-3.12740795210892,0.0043396226642922,0.888825433447685,-3.98639601711494
"49","GB55169",15,33,6,14,22,27,13,19,40,17,25,24,4,10,10,17,20,7,7,12,13,7,10,14,0.560834705692256,1.02197546650844,2.85647363624076,0.00835769169789872,0.888825433447685,-4.22445019312422
"50","GB55879",276,395,175,179,202,287,227,398,244,183,225,131,272,326,258,252,168,357,138,319,330,170,201,268,-0.474900294912427,5.06703439783217,-3.19103605301868,0.00371026249234858,0.888825433447685,-3.25042962276264
