"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB54485",240,161,304,245,196,191,161,380,151,129,265,392,141,104,192,268,102,101,138,263,140,140,117,261,0.803668883007883,4.69685746437416,4.91466010747508,4.31552277080487e-05,0.430300775476954,-2.1916036586678
"2","GB40142",7,12,12,4,26,3,1,7,7,5,9,2,3,12,14,24,3,8,6,60,19,19,27,9,-0.820357698438533,0.351407253611619,-2.22676048993784,0.0349283920231677,0.999992587650775,-4.42263863438364
"3","GB40377",39,29,41,20,20,33,41,25,17,22,36,24,11,33,55,20,14,28,34,13,7,19,29,36,0.641252990758679,1.81017831694406,2.34946844488025,0.0267546329609282,0.999992587650775,-4.27951203745169
"4","GB40414",185,135,241,164,131,115,127,169,66,96,170,100,99,155,184,255,96,143,208,281,238,209,246,203,-0.187998018488047,4.46787276299048,-2.38434625871828,0.0247734861204251,0.999992587650775,-3.92300265057727
"5","GB40617",48,29,24,32,33,7,3,49,6,13,36,14,22,51,45,63,23,24,35,89,55,38,46,57,-0.864758412937707,2.00099287264213,-3.09959854613961,0.00464781283791327,0.999992587650775,-4.03156193969664
"6","GB41240",431,141,497,629,375,385,172,237,162,241,289,175,184,539,614,490,272,558,628,1856,633,470,343,323,-0.546824017075063,5.69590705090927,-2.56528378011014,0.0164927928644164,0.999992587650775,-3.77226283908331
"7","GB41337",15,7,11,14,21,11,7,9,5,9,16,11,4,29,27,42,9,16,14,43,33,24,53,15,-0.791444054695038,1.12097677167305,-3.32667955073906,0.00264993166341949,0.999992587650775,-4.11680259315106
"8","GB41647",37,18,74,53,34,75,31,30,13,15,132,31,22,94,126,70,43,57,52,120,59,51,153,207,-0.73666626531602,2.87877005400598,-2.60034466826986,0.0152207156301449,0.999992587650775,-4.05922442430924
"9","GB41735",399,232,831,401,389,197,171,284,173,135,206,106,279,549,365,547,248,377,479,1065,600,552,438,246,-0.57233586869912,5.54383194902445,-2.8448909583129,0.00859409960967913,0.999992587650775,-3.57152204557492
"10","GB41904",42,25,54,48,72,14,33,57,12,24,35,22,16,112,63,58,9,52,47,128,110,80,259,56,-0.721048207535083,2.64920173063528,-2.37757843909357,0.025147072959522,0.999992587650775,-4.17963288192823
"11","GB42190",148,123,256,120,126,127,106,173,118,137,195,212,73,128,123,223,79,107,157,170,176,187,210,198,0.276615389042587,4.36367038467623,2.31189353309414,0.0290501963959913,0.999992587650775,-3.97485926073989
"12","GB42468",781,344,1353,742,648,646,444,554,298,301,822,298,559,688,1021,1511,311,910,1064,1172,1189,887,788,560,-0.382124174767897,6.55159955343339,-2.47499319204103,0.0202373772244138,0.999992587650775,-3.9000216249212
"13","GB42624",235,228,219,241,121,153,238,225,164,180,97,168,157,148,196,171,132,195,127,239,156,200,133,146,0.431720579091015,4.60612091722343,2.25639372741724,0.0327700305028448,0.999992587650775,-3.98747051587851
"14","GB42664",57,45,55,38,44,38,28,36,32,28,35,46,11,43,42,42,20,27,45,54,39,49,49,49,0.323079830447283,2.42432247901981,2.43031990595428,0.0223675147025757,0.999992587650775,-4.18335656156662
"15","GB42735",19,12,47,26,11,23,17,15,18,18,19,30,8,47,62,47,10,27,41,134,44,44,25,41,-0.657087610645666,1.91265022009888,-2.76474216369071,0.0103871855227419,0.999992587650775,-4.14569350342692
"16","GB42900",1218,627,1655,1205,549,1141,940,721,432,651,514,297,938,2029,2543,1351,520,1158,1570,2478,1396,1841,990,743,-0.592853123294105,7.12300112793019,-2.64231549133373,0.0138182901092992,0.999992587650775,-3.86393714837496
"17","GB43039",71,25,65,72,36,90,26,31,23,28,41,12,28,70,77,120,34,40,50,154,111,97,56,57,-0.587352274234686,2.81367095278203,-2.59994270346367,0.01523476701378,0.999992587650775,-4.06719992604669
"18","GB43248",3590,3725,22499,19179,17853,3330,2051,18311,877,1404,6737,2782,4745,17788,6522,8983,6804,12307,8074,26673,19967,14735,15461,14522,-1.01300000090432,10.0758069262116,-2.47589325278388,0.0201964512530947,0.999992587650775,-4.18947456066969
"19","GB43515",23,14,190,28,25,40,66,106,49,52,45,28,68,19,35,22,7,13,21,28,10,78,5,24,1.3739297644615,2.0866889058306,3.31742127527132,0.00271194132394082,0.999992587650775,-3.94012832590135
"20","GB43602",33,32,78,62,67,18,17,41,24,26,46,36,22,48,53,76,24,44,45,185,61,78,83,86,-0.448799511377731,2.6899372679413,-2.28784975924644,0.0306118235028601,0.999992587650775,-4.20685202820691
"21","GB44264",7,4,13,4,9,4,7,3,2,2,13,6,5,9,14,11,2,10,10,14,17,11,8,10,-0.500615536074305,0.061950261634032,-2.25268875527767,0.0330331110269242,0.999992587650775,-4.43208978650008
"22","GB45200",44,40,112,67,56,30,27,53,23,29,49,34,33,52,88,78,17,64,83,127,83,89,57,71,-0.321193564347188,2.88153633942669,-2.21716056989951,0.0356546932360635,0.999992587650775,-4.21203671883367
"23","GB45778",3,3,5,9,10,3,1,7,0,8,8,12,1,9,13,18,11,8,12,32,19,23,19,4,-1.11193863998788,0.0529166559420633,-2.7510827097473,0.0107259362966062,0.999992587650775,-4.34782231047466
"24","GB45808",152,93,132,76,50,49,146,95,69,62,119,95,63,65,113,129,44,42,78,85,61,78,133,110,0.437219467969489,3.55609134927963,2.35869422101392,0.0262169491245502,0.999992587650775,-4.0586581850502
"25","GB46007",5,5,8,9,7,5,6,9,2,3,19,5,4,12,15,24,3,16,6,15,15,8,25,14,-0.604127917690805,0.290500969862617,-2.44642975627567,0.0215766168006683,0.999992587650775,-4.38759258038516
"26","GB46310",99,112,230,126,122,190,26,54,26,30,355,54,66,262,210,237,88,110,128,225,298,184,652,587,-0.946027945061333,4.22221505399169,-2.78370182326765,0.00993366040645891,0.999992587650775,-3.735354841625
"27","GB46541",1421,930,1861,1269,850,1012,848,1192,590,690,1312,869,510,1323,1616,1974,899,1088,1366,3340,1693,1743,1641,1424,-0.226740679179339,7.40186240704398,-2.22954045299137,0.0347205794884665,0.999992587650775,-4.11233375601568
