"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40085",10,2,6,16,4,3,4,9,9,6,2,6,16,11,2,11,11,9,8,21,7,3,11,16,-0.722914767616357,0.0780682126299553,-2.17921177818838,0.0386602876639577,0.999777686525088,-4.44116979136653
"2","GB40508",58,132,43,69,109,31,44,62,71,65,40,68,36,62,55,33,53,44,64,51,68,30,69,51,0.31611481601078,2.96416406505461,2.24431838957222,0.0336337561520156,0.999777686525088,-4.19209913252053
"3","GB40567",162,187,76,198,206,84,164,166,178,140,125,191,92,142,75,96,104,120,106,145,181,119,170,139,0.317306617521634,4.24382241859437,2.43824688631083,0.0219744229614389,0.999777686525088,-3.91891347824043
"4","GB41178",14,13,3,16,16,6,7,20,15,20,3,10,14,15,16,15,11,10,14,21,22,5,16,19,-0.40426685086559,0.806046418060305,-2.2934043478216,0.0302436819245198,0.999777686525088,-4.38059721306458
"5","GB42154",17,25,6,26,27,9,23,37,22,16,12,12,22,21,23,25,18,31,30,55,28,9,56,13,-0.486772420766145,1.56864378774874,-2.35392339912637,0.0264930471958261,0.999777686525088,-4.30356881191608
"6","GB42824",174,210,84,153,189,89,129,152,195,143,104,135,96,122,127,111,79,100,144,228,132,92,156,118,0.206489886866857,4.20164974778532,2.27736054295572,0.0313159518362831,0.999777686525088,-4.01944269349545
"7","GB43007",2203,7100,1366,2890,3460,461,2495,3723,2870,3513,2097,1056,1932,2200,1665,1236,700,1326,1285,3674,3170,870,1720,1326,0.520500832929595,8.06205299714362,2.27592408214083,0.0314136210285614,0.999777686525088,-4.13678057807712
"8","GB43512",144,361,138,77,142,37,81,236,225,110,108,48,105,110,78,44,56,131,37,133,143,81,41,77,0.626947642298285,3.76281869060864,2.14747536667774,0.0413475743938843,0.999777686525088,-4.14515777634223
"9","GB44168",10,24,1,8,7,8,0,14,12,9,6,3,14,23,16,14,2,8,15,88,8,6,8,12,-0.983980417155661,0.319356258860169,-2.11358846421493,0.0444007360245439,0.999777686525088,-4.44137914356397
"10","GB44520",3714,3242,2061,4237,3651,1509,3615,3530,3709,5119,1533,3028,2859,4765,3833,4761,3035,3222,4411,4397,5318,2110,2970,4004,-0.267623825052747,8.88127441709413,-2.11633676968018,0.044145811028753,0.999777686525088,-4.25150181242402
"11","GB45271",10,12,7,11,14,4,4,14,9,16,4,6,3,6,3,5,6,6,4,11,8,3,7,10,0.552547975121543,0.0339968060906002,2.88655823606531,0.00778136494181299,0.999777686525088,-4.32918706853489
"12","GB45551",83,58,19,91,101,49,64,69,113,136,39,93,60,75,87,100,83,69,103,183,101,62,92,76,-0.339491809982807,3.44637612963158,-2.14943521332443,0.0411768913347579,0.999777686525088,-4.1776645353402
"13","GB45584",19,73,10,64,54,36,43,24,34,22,37,45,10,19,4,20,46,3,21,68,39,18,24,23,0.791377675097807,1.83615157739635,2.30818891835229,0.0292852506180112,0.999777686525088,-4.29383096338423
"14","GB45667",99,159,46,118,96,61,100,107,91,113,92,125,78,88,97,75,50,53,66,138,89,58,78,75,0.315854151204925,3.59554269190039,2.37015228423,0.0255622435397093,0.999777686525088,-4.05051024480487
"15","GB46191",86,83,39,94,83,33,89,86,109,177,35,51,62,109,114,104,49,67,92,135,154,49,104,101,-0.308402079737654,3.5034783442406,-2.11467217338331,0.0443000576119592,0.999777686525088,-4.18745512027565
"16","GB46333",249,358,137,426,438,115,322,250,367,507,126,238,212,283,307,505,349,209,390,510,380,196,315,386,-0.270213234324942,5.36047258268971,-2.17982137513013,0.0386102436036301,0.999777686525088,-4.01846139768497
"17","GB46558",91,11,99,119,86,1,48,90,48,51,32,35,299,295,349,394,5,45,379,272,242,323,186,29,-1.86598478329664,3.4599727322255,-2.65149130511517,0.0135277013597842,0.999777686525088,-3.96410525078836
"18","GB46842",51,48,16,34,113,3,49,15,86,156,12,13,36,32,194,88,30,38,52,158,106,37,39,90,-0.850374110620061,2.62994550712135,-2.25326859287131,0.0329910462435066,0.999777686525088,-4.23036996785992
"19","GB47040",427,320,191,542,288,75,407,347,488,650,146,178,278,690,553,500,350,313,329,579,658,196,448,640,-0.551443554382575,5.63772975230687,-2.87609809082731,0.0079781635220755,0.999777686525088,-3.55523669393842
"20","GB47270",144,83,116,345,298,92,147,127,240,398,34,68,545,284,385,142,363,153,270,552,400,570,322,417,-1.24674153329228,4.93403494465949,-4.19085371377857,0.000288451478841559,0.999777686525088,-2.69229277895773
"21","GB47566",429,685,177,380,518,201,363,579,546,453,212,275,287,462,209,239,215,330,260,542,483,193,369,378,0.242108945935262,5.57764934848201,2.11972656958442,0.0438331847925846,0.999777686525088,-4.0601119877966
"22","GB47690",105,61,44,55,72,30,79,55,90,123,17,35,22,133,111,169,35,63,137,123,163,19,136,123,-0.616960880694458,3.27396365124854,-2.19396409876882,0.0374654598496215,0.999777686525088,-4.17852579460145
"23","GB47909",8,3,4,6,12,0,4,14,13,32,2,3,2,14,10,11,6,16,18,23,24,4,12,13,-0.956567232993194,0.174972980941052,-2.47359363629061,0.0203005429455464,0.999777686525088,-4.38689925835816
"24","GB48020",45561,13205,8815,21623,4680,9563,34984,51234,17060,19173,11178,2449,7521,3444,2586,8358,9624,6212,12629,23179,30870,3839,1952,10369,1.01950768755142,10.4970129749101,2.28993652022646,0.0304725812975406,0.999777686525088,-4.27420383594919
