"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40085",10,11,6,11,11,9,8,16,3,9,21,9,16,2,2,4,4,7,6,2,3,11,16,6,0.905078753876,0.0780682126299553,2.99303236172486,0.00602171306338609,0.964014553051798,-4.30338902673048
"2","GB40253",3710,3186,1687,3214,3187,2166,2897,4851,2963,2542,6894,2450,2195,3607,1709,5174,1650,4164,2370,656,1128,3366,2102,1058,0.6621321028876,8.47801041512574,3.48197658609212,0.00179218827479301,0.964014553051798,-3.59482753240519
"3","GB40728",198,112,77,103,123,164,86,148,37,169,147,115,58,108,73,143,94,148,69,37,45,83,115,88,0.501214406571814,3.76939258250839,2.98474391303307,0.00614365557987949,0.964014553051798,-3.66884620058666
"4","GB40798",91,78,42,85,79,49,98,122,59,86,117,94,63,127,98,151,89,128,142,54,100,143,90,145,-0.358554917192955,3.6973296145211,-2.94020852912675,0.00684019143219828,0.964014553051798,-3.70976940009064
"5","GB40968",11,11,5,19,9,13,15,11,18,11,24,5,9,2,5,2,4,8,3,10,5,6,9,10,1.12540279269086,0.239829378272841,3.09439109117081,0.00470544824378043,0.964014553051798,-4.27134316011417
"6","GB41083",53,68,28,48,52,60,58,99,29,76,125,85,56,139,68,116,95,91,78,55,47,81,85,96,-0.350320087833489,3.29280123166121,-3.09751072647854,0.00466966504719886,0.964014553051798,-3.72570944856223
"7","GB41203",8210,7959,5352,5614,4878,5920,5040,9610,6055,10769,11998,8114,5135,12576,4713,7965,6928,8399,4364,3777,2353,2860,3769,2077,0.65634384917583,9.67245957904599,3.2000516267044,0.00362858991097906,0.964014553051798,-3.87326455162441
"8","GB41280",317,290,179,233,256,238,275,284,151,334,491,379,262,309,234,286,226,310,252,163,160,234,255,115,0.323907579484681,5.12677313139386,2.99185292049364,0.00603892351728924,0.964014553051798,-3.44381011094196
"9","GB41283",1007,786,705,1884,1018,1140,860,2006,1200,900,1326,1055,384,1105,586,1373,903,918,1266,577,529,751,963,725,0.561833901756521,7.03380526362953,3.15209239813803,0.00408424126203916,0.964014553051798,-3.54617692823497
"10","GB41471",836,787,376,749,450,346,451,741,468,810,2105,746,396,872,330,698,543,825,536,337,325,401,420,336,0.499874105332306,6.28297573288588,3.41867505375784,0.00210265231577477,0.964014553051798,-3.23929272798992
"11","GB41706",23,4,11,87,12,14,9,107,37,21,13,9,10,7,5,9,7,9,3,13,6,2,14,1,1.56480339241803,0.629662808434501,2.95464545922704,0.00660655549707058,0.964014553051798,-4.26268905153563
"12","GB41708",2878,264,307,3438,226,175,475,3216,1712,191,2268,250,552,370,51,326,223,181,116,199,94,39,233,23,2.33009552819666,5.44422859897882,3.98064695793988,0.000498375877475142,0.964014553051798,-2.90957914986194
"13","GB42062",606,357,227,353,341,329,370,442,278,421,683,416,478,446,145,394,287,319,287,220,199,308,284,180,0.515126503883713,5.52759222057634,3.44048618648544,0.00199019988161597,0.964014553051798,-3.12466212572822
"14","GB42190",148,120,73,128,127,106,173,123,79,157,170,187,123,256,126,223,107,176,210,118,137,198,195,212,-0.343134213500618,4.36367038467623,-3.02443030879952,0.00558037985185251,0.964014553051798,-3.50975081490348
"15","GB42593",23,19,3,12,15,7,10,15,9,39,23,14,4,5,2,12,10,8,5,1,7,15,26,5,1.0851808007631,0.445777528222672,3.4107009491247,0.00214528439592682,0.964014553051798,-4.19057733534988
"16","GB42603",96,72,28,50,39,35,66,53,54,82,89,89,50,49,38,52,41,49,53,36,36,55,61,34,0.436147592494179,2.8718031513601,2.94344503863073,0.00678714081813794,0.964014553051798,-3.89556173182667
"17","GB42705",94,126,69,117,67,65,117,150,40,161,138,147,109,230,151,177,125,192,236,67,79,148,149,136,-0.451911096629522,4.06364327654481,-4.12578572188087,0.00034157828904023,0.964014553051798,-2.89505316161592
"18","GB42900",1218,1205,938,2029,1141,940,721,2543,520,1570,2478,1841,627,1655,549,1351,1158,1396,990,432,651,743,514,297,0.796719477290437,7.12300112793019,4.00664586386041,0.000465827630316809,0.964014553051798,-3.06656574037121
"19","GB43968",84,78,45,76,92,85,89,124,38,126,123,110,85,171,135,142,77,122,157,69,70,117,129,101,-0.33173627666736,3.76306742124636,-3.27607597053471,0.00300491470575917,0.964014553051798,-3.49956878595878
"20","GB44037",8,3,2,6,8,2,9,6,1,4,13,10,2,25,9,16,6,9,16,6,6,10,9,11,-0.771988503566345,0.00370768334957885,-2.92600320293249,0.00707773256766203,0.964014553051798,-4.31988450132565
"21","GB44202",2595,3170,1080,2939,3332,1087,3375,3221,2147,3779,4005,3107,2244,3465,1358,3468,1187,2140,1815,1119,1049,2567,1573,1145,0.616272865573618,8.23994113850438,3.71268134644998,0.000995517447882161,0.964014553051798,-3.44742935256988
"22","GB44549",66105,9508,47153,38275,51706,40087,49805,67748,32273,44588,105886,43229,24441,23907,4584,9770,70904,60123,29409,25549,7852,4598,26647,7712,1.40356206839326,11.9122289801599,3.1449488337762,0.00415664728185194,0.964014553051798,-4.09772541871573
"23","GB45014",30,47,21,69,36,17,63,47,31,57,78,71,35,102,75,74,48,68,77,43,43,98,54,117,-0.532496875442692,2.90341850317236,-2.90758171127083,0.00739746319021339,0.964014553051798,-3.90687091499604
"24","GB45404",290,130,70,163,198,187,144,207,137,174,275,226,142,189,91,156,127,141,120,149,112,120,168,110,0.45414462421685,4.41749072387543,2.90819090394556,0.00738667402211703,0.964014553051798,-3.578447085461
"25","GB46250",48,43,24,40,27,33,52,57,21,62,46,62,40,90,90,67,36,80,110,33,48,45,67,72,-0.521533261614627,2.8135392084675,-3.28759459607568,0.00291994174206403,0.964014553051798,-3.76117489230773
"26","GB46521",253,327,169,352,262,218,331,424,147,326,417,330,201,548,362,572,318,448,532,196,196,401,455,351,-0.287022888599653,5.48282738117961,-3.23243174282353,0.00334904889529679,0.964014553051798,-3.27078904483931
"27","GB47482",119,177,56,149,114,117,182,199,80,178,185,207,98,366,206,218,136,239,314,139,165,199,212,254,-0.477937139467238,4.5478277034459,-3.57117624143061,0.00142920486048461,0.964014553051798,-3.10449134644996
"28","GB48254",67,51,39,62,43,39,51,99,47,88,144,61,49,46,24,69,47,69,50,38,24,32,72,28,0.57033095650096,2.85380396620794,3.43819987609538,0.00200170793023224,0.964014553051798,-3.68452251801266
"29","GB48444",120,109,58,135,95,100,120,132,65,121,178,152,86,180,115,193,137,164,174,92,82,189,136,148,-0.253214179769685,4.11047858660171,-3.03139331229381,0.0054867783253413,0.964014553051798,-3.55662463681095
"30","GB48523",50,69,18,75,53,49,68,74,22,33,69,98,35,110,107,144,61,104,120,42,45,75,84,80,-0.553671083857247,3.14961305600227,-3.29513370029855,0.00286558697180952,0.964014553051798,-3.66877295628519
"31","GB49110",196,228,72,175,145,68,223,235,135,168,351,241,119,211,76,194,115,185,142,77,88,162,206,119,0.398959184696234,4.40346922680611,2.95853485157681,0.00654492284740779,0.964014553051798,-3.54641425234782
