"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40031",803,778,1226,717,511,908,776,722,527,971,1198,1202,353,914,894,1116,1021,844,886,352,373,652,818,469,0.315912597331302,6.71124475627926,3.1698309784275,0.00391598159951375,0.700565030266417,-2.89089464692023
"2","GB40047",26,28,72,23,19,30,27,17,16,39,42,55,9,15,29,25,27,17,40,16,19,21,23,25,0.542457888671779,1.83469408677035,3.14757667787146,0.00413642542345421,0.700565030266417,-3.60815548347743
"3","GB40280",2507,2959,8885,2386,2054,2583,2300,1470,1349,3117,3891,3262,815,1853,2532,4602,4153,2571,2304,667,819,1690,2014,971,0.653976486119975,8.25276173750982,3.38405658004981,0.00229839297255059,0.700565030266417,-2.9919702068905
"4","GB40385",155,91,276,184,66,128,152,120,87,144,185,220,132,165,169,351,187,214,185,175,177,286,172,320,-0.48845574855706,4.56805661226518,-3.33822160564054,0.00257804963588016,0.700565030266417,-2.60995827194561
"5","GB40625",121,91,67,101,43,44,58,41,41,64,63,92,67,79,137,213,70,165,69,130,98,213,72,138,-0.749765989479701,3.57761929299991,-3.17701663030359,0.00384724627389296,0.700565030266417,-3.06138811191714
"6","GB40779",3608,3124,5925,3353,2638,3678,3405,3321,3604,3978,6236,6243,1511,3459,3692,3465,4791,3581,4811,1825,1704,3400,4704,1728,0.407786503885776,8.90902554334155,3.32653905625043,0.00265443548632645,0.700565030266417,-3.15800615464852
"7","GB41487",274,230,409,349,157,213,269,152,230,309,352,453,176,276,449,528,371,389,460,191,195,424,378,269,-0.266521598036433,5.37080967907491,-3.21111365088359,0.00353659568608067,0.700565030266417,-2.66983156384078
"8","GB41505",31,24,68,48,13,21,30,11,12,31,35,46,19,32,44,111,33,53,37,41,55,85,41,62,-0.712719972608451,2.32717348024665,-3.18576496944808,0.00376512774002436,0.700565030266417,-3.4503301913774
"9","GB41545",4452,4555,11379,4190,4910,4525,2629,3753,3506,5727,7460,5740,1445,4173,4112,3560,4333,4445,3814,1853,2144,2900,4809,2427,0.645294608349792,9.10110694327805,4.02681234067594,0.000443443089126074,0.700565030266417,-2.68531993563713
"10","GB41739",16,10,22,21,10,12,11,7,15,17,8,24,18,20,26,46,19,23,24,33,36,56,20,50,-1.0060507218158,1.50231561666006,-3.88051574430661,0.00064789560281985,0.700565030266417,-3.34785805228385
"11","GB42313",7,4,23,8,8,11,18,6,10,8,15,18,5,14,15,48,17,23,21,12,18,38,22,36,-0.915534834445318,1.03060303050553,-3.84858549185889,0.000703586555116112,0.700565030266417,-3.51954499080622
"12","GB42622",21,13,46,15,13,11,25,4,10,13,33,23,8,3,3,25,22,11,16,2,8,13,6,5,0.981227963531458,0.724565525053916,3.16531773849974,0.0039597554269984,0.700565030266417,-3.87884949974123
"13","GB42801",58,12,90,35,43,32,25,11,15,156,36,102,8,37,19,22,34,15,40,6,19,21,9,14,1.12123168294397,1.87585752649504,3.18462693850539,0.00377571399927901,0.700565030266417,-3.58882527293618
"14","GB43462",79,49,147,145,43,72,80,19,66,47,79,86,51,90,136,215,111,105,135,78,69,136,102,94,-0.611326212504887,3.55809040344555,-3.42753174535396,0.00206044263289783,0.700565030266417,-2.83979472400188
"15","GB44158",40,26,53,40,12,8,14,10,20,26,21,43,20,14,70,109,28,65,39,27,31,94,69,37,-0.904994711172632,2.13007575356445,-3.30770673394674,0.00278219869278538,0.700565030266417,-3.43851496133945
"16","GB44575",249,194,342,330,156,185,187,123,163,275,294,329,192,190,344,461,344,319,334,198,239,359,291,329,-0.374255262591524,5.16356465760056,-3.33593239620202,0.00259284804415008,0.700565030266417,-2.53239317439274
"17","GB45185",260,151,492,236,133,273,244,220,228,275,350,429,108,186,248,433,252,260,243,141,113,250,264,192,0.292071554952726,5.02968000157336,3.46445399735417,0.0018772860292773,0.700565030266417,-2.39153769583323
"18","GB45394",583,398,910,533,370,508,529,577,549,620,736,892,244,555,512,516,691,575,698,315,269,530,657,358,0.309435837044028,6.19271183770303,3.1816192384641,0.00380383037575562,0.700565030266417,-2.78304460547395
"19","GB45455",9,9,54,34,8,13,7,8,14,13,11,26,32,23,31,72,17,28,25,31,33,46,26,42,-1.07357516950496,1.59291780598978,-3.77091387786352,0.000859444570879158,0.700565030266417,-3.37309918981609
"20","GB45486",31,29,8,12,5,3,9,8,13,17,15,14,17,23,39,57,13,54,17,20,15,34,13,24,-1.04361770213759,1.2597066597354,-3.3182540028575,0.00270992870994792,0.700565030266417,-3.68874892795193
"21","GB45690",318,251,825,551,238,519,240,148,373,451,389,534,111,332,441,378,360,335,299,131,98,278,313,199,0.54502946126096,5.39924491747688,3.14681379173264,0.00414418972904285,0.700565030266417,-2.75031725236091
"22","GB45704",113,88,301,158,58,101,85,87,65,86,139,257,102,131,269,304,169,145,182,129,161,428,239,382,-0.78365812187845,4.40145226729632,-3.81057431193287,0.000776040502028402,0.700565030266417,-2.16810142258351
"23","GB45826",24,16,43,23,6,19,24,22,23,29,25,39,12,24,34,64,40,38,38,25,17,45,36,34,-0.465166330314971,1.9204123960348,-3.38868960716364,0.00227181880207996,0.700565030266417,-3.44706682130279
"24","GB47138",26,30,48,40,19,25,14,6,20,14,20,37,27,24,46,80,34,56,27,25,29,48,34,41,-0.712777403536773,2.02496464947691,-3.18666861449844,0.00375674213671703,0.700565030266417,-3.53754302440546
"25","GB47382",413,226,417,334,158,328,502,280,282,453,616,375,302,561,269,619,512,438,739,518,572,691,420,912,-0.624141160042082,5.89287048455898,-3.15708446279441,0.00404082383828984,0.700565030266417,-2.77140632392083
"26","GB47875",15,10,23,14,5,6,11,5,9,9,9,2,14,13,19,33,11,18,17,16,15,29,11,26,-0.986666808361582,0.83311911423712,-3.2511988287808,0.00320222853745908,0.700565030266417,-3.82233187092127
"27","GB48215",716,500,1278,854,455,761,782,559,658,861,1157,1138,300,702,932,1025,901,644,840,284,352,632,837,391,0.374767850074915,6.57608039696238,3.69201382869763,0.00105233338024981,0.700565030266417,-2.32596339483068
"28","GB48755",73,59,126,70,28,56,53,51,51,65,89,94,72,90,101,173,80,135,87,65,55,136,63,136,-0.508468632380424,3.44925318126372,-3.50442912118906,0.00169682751409422,0.700565030266417,-2.81242755053476
"29","GB49385",12,8,15,13,13,26,46,4,10,29,12,11,56,10,23,60,45,21,43,51,50,36,17,63,-1.23771903848983,1.66074809784635,-3.2099640604045,0.00354666437388534,0.700565030266417,-3.64292731670813
"30","GB49790",78,33,153,49,15,45,34,40,39,61,37,58,42,51,80,151,79,143,78,79,66,75,62,92,-0.700262556178292,3.08841499123968,-3.60684803345289,0.00130812035190152,0.700565030266417,-2.87969658211254
"31","GB50178",40,32,63,100,48,22,40,16,54,33,64,48,97,85,87,109,75,56,51,214,119,341,82,224,-1.25564288730688,3.25940853496995,-3.33071009163061,0.002626915409398,0.700565030266417,-3.05978453785739
"32","GB50376",6,0,13,8,1,7,0,2,2,5,0,10,8,8,14,20,8,13,12,5,2,10,6,11,-1.65919412769415,-0.463649254372017,-3.64025957256622,0.00120124545517029,0.700565030266417,-3.88499630255197
"33","GB50550",419,197,1059,310,195,476,1299,290,273,546,586,471,1696,1627,222,1381,2373,318,515,7067,6731,2525,361,4521,-1.88294924221147,6.77685341681969,-3.44013608003077,0.00199604768253398,0.700565030266417,-2.65205461760763
"34","GB50657",17,16,56,28,18,23,29,15,14,31,55,45,4,17,19,26,24,28,23,9,8,34,23,14,0.594083345899994,1.57517202730093,3.23705227470764,0.0033165942775128,0.700565030266417,-3.63370033027883
"35","GB50674",48,30,29,62,22,9,23,8,17,28,49,37,40,36,40,76,61,40,46,31,35,79,42,34,-0.746657533511285,2.27313936483745,-3.21738257563864,0.00348217170222258,0.700565030266417,-3.44659535585901
"36","GB50965",24,13,23,15,5,10,23,21,9,26,19,29,19,32,31,31,24,24,29,21,21,42,25,44,-0.668015266217204,1.61279898780801,-3.42010901386281,0.00209930368161289,0.700565030266417,-3.53152362262868
"37","GB51018",1,3,9,14,0,7,5,2,2,7,8,11,5,9,10,18,7,11,12,7,10,9,12,10,-1.11796840253449,-0.0807961243891927,-3.52853729091324,0.00159627885467984,0.700565030266417,-3.89581902995243
"38","GB51322",21,40,60,29,22,47,31,12,32,42,33,30,3,16,30,16,40,27,18,4,7,29,15,29,0.888427752945308,1.65419659191425,3.36696169902327,0.00239907679274385,0.700565030266417,-3.55147047119785
"39","GB51500",597,436,1088,972,331,724,701,481,437,735,881,961,684,558,1007,2080,992,864,743,872,1305,1545,691,1605,-0.66602799685064,6.82876244972739,-3.52602331698478,0.00160648682587505,0.700565030266417,-2.55749227395684
"40","GB51712",1958,1291,2500,1770,1030,1761,1661,1604,1533,1589,2519,2407,696,1800,1910,2015,2075,2095,2004,788,750,1628,1751,817,0.325192178274984,7.78136919925918,3.14472123768635,0.00416555868092404,0.700565030266417,-3.11114479710745
"41","GB52426",125,94,302,163,68,153,118,65,78,124,175,178,106,132,157,352,214,211,169,174,170,299,137,297,-0.560688721969677,4.43726936515363,-3.27002231971373,0.0030559358336019,0.700565030266417,-2.71496872067408
"42","GB52531",1309,1320,2132,1614,898,1748,1338,1031,1093,1790,2076,2064,551,1161,1590,1969,1735,1481,1782,636,795,1245,1627,951,0.30851511564665,7.5488992180657,3.38641444484445,0.00228483127747925,0.700565030266417,-2.85299999710855
"43","GB52778",4,4,23,25,1,9,4,1,2,7,5,7,21,11,11,46,11,13,9,17,14,20,9,21,-1.37907214263349,0.390647534670335,-3.71295642953463,0.000997350361434486,0.700565030266417,-3.75403806016393
"44","GB52782",1235,1115,1828,1166,1034,1295,1419,1340,1076,1700,2380,2275,509,1254,1479,1567,1746,1292,1727,620,650,1208,1829,769,0.366551770037,7.47714898057155,3.20558704902003,0.00358525356741876,0.700565030266417,-3.00373970694282
"45","GB53179",59,68,184,40,62,51,119,45,73,204,113,79,20,27,58,91,41,90,51,56,25,28,45,36,0.898656296239946,3.04639521062105,3.6543685317762,0.00115872127873063,0.700565030266417,-2.86478260195033
"46","GB53959",35,23,80,33,14,36,26,17,24,39,32,47,28,32,66,106,49,48,40,39,40,67,32,68,-0.582767660679532,2.44333775629813,-3.25381385307706,0.00318150834272848,0.700565030266417,-3.36696008195184
"47","GB54032",346,285,588,362,214,326,323,335,222,403,600,609,185,323,336,561,383,440,311,117,157,347,361,217,0.33459272764379,5.50219841397994,3.47296711593168,0.00183735596415984,0.700565030266417,-2.37841415912785
"48","GB54503",602,377,831,514,308,556,499,498,490,584,850,838,229,512,545,683,700,531,614,281,297,497,541,297,0.300220410005148,6.13287559874219,3.70951025884856,0.00100620056434678,0.700565030266417,-2.19888907030965
"49","GB55218",135,87,224,140,81,66,87,99,98,53,150,164,30,97,76,88,73,114,66,24,55,96,59,46,0.750231444050247,3.53291212922254,4.32862680817275,0.00020173949020183,0.700565030266417,-2.06981047408875
"50","GB55820",59,16,56,40,18,18,55,39,10,28,51,59,32,35,83,127,61,58,65,35,20,63,87,30,-0.652472153869831,2.53187927291092,-3.16053209736618,0.00400668474507549,0.700565030266417,-3.40278663718461
