"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40358",75,70,83,49,82,111,209,84,202,113,97,102,170,107,106,71,173,74,109,141,110,100,184,193,-0.447020453283992,3.94622149544456,-3.14184698967792,0.00419088128339916,0.858510757913966,-3.52608562106994
"2","GB40384",12,7,16,6,8,12,17,8,30,18,16,16,27,16,13,11,21,13,16,17,9,12,35,27,-0.533658343627684,1.07593221477467,-3.10006979876551,0.00464307598625019,0.858510757913966,-4.16670486153324
"3","GB40581",13,14,12,6,14,13,19,13,14,10,12,14,24,14,15,12,15,15,19,15,11,30,38,35,-0.705065368423573,1.14666046456828,-3.09217218900253,0.00473365958170942,0.858510757913966,-4.15918454106702
"4","GB41066",5,3,4,3,11,6,16,8,19,2,3,3,14,6,8,6,6,10,12,13,7,12,23,36,-1.05833586678798,0.209282293266059,-3.02826648527364,0.00553148191364175,0.858510757913966,-4.28643133573162
"5","GB41110",155,251,59,112,203,63,378,109,118,179,36,150,45,45,22,32,10,136,53,53,28,24,38,14,1.76611376301381,3.20409706891109,4.0720231315196,0.000393434514693001,0.858510757913966,-3.34525381049037
"6","GB41263",14,4,8,3,31,15,18,5,28,14,7,19,32,14,16,11,17,7,21,22,12,20,25,24,-0.743472428752044,1.00688391706209,-2.99834612616008,0.00594773668844254,0.858510757913966,-4.20157623946176
"7","GB41711",566,420,482,287,509,470,820,470,684,605,762,579,695,525,539,337,672,192,479,482,236,214,456,267,0.292667771558085,6.00579253794991,2.86993538801969,0.00809755914974099,0.858510757913966,-3.57128832662251
"8","GB41798",1314,2189,1603,1157,1514,1656,2478,1131,3189,2032,1394,1939,2229,1218,1516,427,1901,749,1536,1724,509,769,1573,873,0.479588960264735,7.60217662411713,2.92742498718215,0.00705690779738322,0.858510757913966,-3.74653537782263
"9","GB41979",2739,3507,2904,2338,2831,3124,4089,2674,3417,4012,3358,3439,4138,2649,2528,1931,2904,1256,3044,3314,1296,1273,2626,1677,0.361302093355626,8.54113023143807,3.16619069772033,0.00394720470874088,0.858510757913966,-3.73892221420148
"10","GB42793",3411,2796,4310,1926,2930,2871,3113,2790,5368,4423,2644,3344,3063,1584,2586,998,3067,1765,3964,4107,872,1285,2422,801,0.594725673113203,8.44560128841897,3.16839408183967,0.00392583366490706,0.858510757913966,-3.72711682836393
"11","GB42933",58,50,79,36,51,89,100,48,190,71,84,61,170,87,77,43,120,65,93,104,72,73,131,148,-0.545887037316632,3.50060812153858,-3.54731474250047,0.00151984405561083,0.858510757913966,-3.4306934803746
