"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","logFC","AveExpr","t","pVal","adjPVal","B"
"14","GB45797",723,102,193,89,414,208,368,859,196,135,200,541,80,40,53,24,2,28,756,87,52,21,375,147,2.25551634019297,4.10503737664348,3.31182239071573,0.00274825159180914,0.952621141301086,-3.50241854817477
"15","GB46245",180,248,97,131,150,152,216,207,202,235,214,102,117,165,132,156,205,57,128,215,110,162,160,124,0.234907654893584,4.43189741105308,3.23606737416744,0.00331846000933058,0.952621141301086,-3.35047358419281
"16","GB46491",5,18,3,2,1,6,11,7,3,13,5,6,5,9,8,8,12,8,10,20,11,26,5,22,-0.957356361266704,0.161258433807873,-3.04472293389113,0.00531105011122516,0.952621141301086,-4.28389992493479
"17","GB47142",286,579,151,268,96,286,510,237,471,313,566,270,245,313,605,619,613,215,485,863,269,622,274,780,-0.643519134566006,5.67774009291125,-3.07105137765381,0.00498093503660072,0.952621141301086,-3.40362874354062
"18","GB47340",12,6,8,14,10,11,12,15,14,11,14,18,10,3,4,2,7,4,13,8,2,7,10,2,0.996932476402525,0.203092916878531,3.32903685776751,0.00263254708260661,0.952621141301086,-4.23081240248662
"19","GB47412",2,19,4,3,1,9,4,7,6,6,8,9,4,10,10,7,14,18,7,28,6,33,8,30,-1.14495510737293,0.239658567502137,-3.20316656569912,0.00360019359239679,0.952621141301086,-4.2479485537407
"20","GB47624",6,14,2,7,2,7,17,12,7,8,7,8,3,16,15,18,20,10,4,58,17,27,9,35,-1.09969942230159,0.581650203501251,-3.14206305773888,0.00418563232543574,0.952621141301086,-4.22377473769612
"21","GB47934",826,1134,610,1129,621,965,1296,1176,1318,1108,841,624,850,964,413,702,1290,433,650,801,518,562,692,372,0.471934972791002,6.77207859910581,3.0964715426238,0.00468089915494895,0.952621141301086,-3.53735222612769
"22","GB48020",45561,13205,8815,9624,6212,12629,21623,51234,30870,17060,19173,11178,7521,3444,2586,8358,4680,9563,34984,23179,3839,1952,10369,2449,1.31481606223275,10.4970129749101,3.0479790083293,0.00526911879783711,0.952621141301086,-4.02145713428317
"23","GB48030",14,20,9,10,13,15,16,6,15,12,14,5,7,1,3,1,9,5,2,12,9,10,5,5,1.15660055838246,0.142058678723023,3.74097921241532,0.000925527048281679,0.952621141301086,-4.16396097251943
"24","GB48978",19,12,5,2,6,12,16,18,34,32,39,12,17,29,30,35,28,21,14,138,11,25,27,16,-0.974575776004022,1.40833940780053,-3.00878406624138,0.00579555284244105,0.952621141301086,-4.14328901897264
"25","GB49021",1073,2309,637,1044,853,814,1362,1557,1635,1620,1011,771,555,1284,812,430,1671,472,1265,973,565,580,899,376,0.558631719721889,7.01534035053969,3.10517319491746,0.00458222921374032,0.952621141301086,-3.57254549310985
"26","GB49107",107,157,46,54,62,90,106,107,91,111,132,51,97,110,87,106,157,62,95,163,74,136,97,89,-0.282148932030077,3.73349351060411,-3.27222040018865,0.00303338694024271,0.952621141301086,-3.50909630753218
"27","GB50222",14,49,7,4,7,18,16,22,22,35,33,6,35,59,35,20,36,12,21,111,6,42,38,15,-0.92047097929783,1.56817591288541,-3.10219332780656,0.00461579205091059,0.952621141301086,-4.09148268791084
"28","GB50705",6,20,5,8,3,6,11,9,3,8,4,2,8,8,11,6,22,9,6,22,8,19,15,35,-1.01731181796705,0.339436495957939,-3.55184554571384,0.00150090645097958,0.952621141301086,-4.17345328618932
"29","GB50734",4,13,6,11,6,4,15,13,8,6,11,6,5,15,8,6,22,12,9,54,14,26,14,20,-0.901860983968119,0.623449103573498,-3.16375413966114,0.00396804253957207,0.952621141301086,-4.21355251261708
"30","GB51218",56,182,73,44,21,216,108,70,182,59,46,44,61,225,138,216,220,86,130,381,65,95,66,330,-0.977354254990636,3.83629285991743,-3.08782841709673,0.00478091830591132,0.952621141301086,-3.60522991734574
"31","GB51376",3,8,2,4,5,3,15,9,15,13,20,1,7,16,14,20,17,2,13,46,3,21,32,6,-1.0670521619011,0.351812807077421,-3.13713168285418,0.0042366749297888,0.952621141301086,-4.24942227159339
"32","GB51732",42,117,24,36,26,57,136,43,233,105,337,25,65,172,135,239,139,34,120,405,97,144,95,147,-0.921627339298416,3.69792422867681,-3.02500908881861,0.00557181201044676,0.952621141301086,-3.67479432101857
"33","GB51783",3767,1640,1066,1264,1316,1091,1585,2604,3462,1847,1743,2330,661,812,1403,911,776,710,1545,1391,736,452,1447,256,1.06530645612843,7.42776821908647,3.78764261184471,0.000820826598938011,0.952621141301086,-3.26190795121116
"34","GB51977",92,128,54,96,59,89,149,126,125,119,123,82,106,122,83,110,181,86,94,182,82,176,126,152,-0.337141636238509,3.94412960410075,-3.09487305279211,0.00469924470848471,0.952621141301086,-3.5565656161087
"35","GB52326",78,75,31,48,53,65,95,59,77,60,61,30,34,31,25,33,49,24,65,32,54,57,63,29,0.548211840260948,2.75427492091751,3.05353440871872,0.00519830657395117,0.952621141301086,-3.87581118545108
"36","GB52623",9,26,1,13,10,15,8,19,16,16,16,4,11,22,15,14,27,12,19,54,13,21,16,16,-0.789090095966256,0.999264371007055,-3.47554903298656,0.00182120184282461,0.952621141301086,-4.09127197945131
"37","GB52687",4,67,2,5,7,13,19,18,16,14,17,42,11,25,24,16,36,13,32,67,57,56,17,72,-1.20722228083331,1.48197734978558,-3.15707519478799,0.00403385624160845,0.952621141301086,-4.09578979912897
"38","GB53119",88093,137850,79451,103348,75518,55089,101452,123507,121195,110059,90590,36820,80079,42467,23947,69214,91639,54401,61998,68073,41138,26527,50454,12301,0.876890823705375,13.1243000711621,3.08227911312742,0.00484621075298203,0.952621141301086,-4.1990407929109
"39","GB53431",69,177,33,83,57,80,111,99,71,140,79,77,86,132,77,158,165,76,84,292,88,211,82,220,-0.658980694575126,3.84328066220617,-3.53209909978637,0.00157810644408676,0.952621141301086,-3.33152001884003
"40","GB53805",219,403,148,183,114,283,383,235,308,312,387,121,207,317,341,381,472,130,273,583,167,332,261,339,-0.375799915597957,5.21513116927334,-3.22904335026908,0.00337676485854394,0.952621141301086,-3.26488876816
"41","GB53911",14658,37115,18308,6166,7374,22568,25497,37838,67453,23971,30285,7555,21199,77492,43957,61378,22851,27255,26410,74397,25495,32697,29525,32627,-0.954557503485784,11.869204252101,-3.30269224325944,0.00281159784155963,0.952621141301086,-4.05876344419485
"42","GB54532",16,26,5,5,6,19,10,22,14,18,26,21,10,31,18,12,41,12,15,57,26,34,18,60,-0.840229129430582,1.36903690482374,-3.04278494940597,0.00533615841404258,0.952621141301086,-4.13854239796625
"43","GB55072",9,16,4,10,3,6,10,16,5,5,11,11,9,17,4,15,18,3,17,37,10,24,14,25,-0.855748597062885,0.593606596256069,-3.00527034563359,0.00584512330969365,0.952621141301086,-4.24918033797087
"44","GB55208",14354,4364,4784,3998,4135,5158,5109,21008,8711,7712,5432,6073,2634,1049,1964,1293,44,799,12171,9724,1537,599,3333,814,2.09904324510593,8.74830741792986,3.2015915157762,0.00361424293027359,0.952621141301086,-3.7826454245028
"45","GB55244",7,50,9,10,6,13,27,25,19,22,17,19,12,27,28,20,36,9,15,63,14,48,36,44,-0.746238389168104,1.52058200584035,-3.03383140701318,0.0054536392060456,0.952621141301086,-4.11607712875904
"46","GB55248",5,8,4,7,4,10,9,19,5,11,10,0,11,16,6,18,18,5,16,17,6,10,16,14,-0.975074680515767,0.311581759423306,-3.25086319381144,0.00319880066575111,0.952621141301086,-4.23229896520885
"47","GB55516",39,157,22,15,30,39,52,82,68,49,47,53,24,98,86,116,77,105,48,205,76,171,48,150,-0.932033298340784,3.15830637301209,-3.11479010593341,0.00447550005880236,0.952621141301086,-3.76026131537867
"48","GB55523",51,138,25,39,40,59,81,86,74,85,56,38,51,87,60,57,103,46,66,200,51,102,78,84,-0.423175939777686,3.22855072165083,-3.14487501540237,0.00415679171156341,0.952621141301086,-3.71955897390912
"49","GB55657",49,90,48,52,37,35,101,64,84,70,52,73,76,81,58,81,126,57,78,117,60,150,94,86,-0.592212689778038,3.33311865577475,-3.81344434448759,0.00076801866556099,0.952621141301086,-3.35737456605309
"50","GB55660",108,196,58,112,65,103,130,132,158,137,129,79,127,135,104,120,191,98,112,224,87,162,144,152,-0.315941190610921,4.10105604252938,-3.4199492848377,0.00209552435607074,0.952621141301086,-3.31081423213517
