"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","logFC","AveExpr","t","pVal","adjPVal","B"
"13","GB43834",151,169,61,144,132,161,193,210,108,101,208,153,120,338,168,121,272,91,155,207,323,212,227,170,-0.233488806860765,4.51911385676427,-2.91323811182126,0.00729800262862531,0.787796421798848,-3.55042262699618
"14","GB43889",163,144,100,170,115,152,196,205,79,81,195,168,141,317,178,107,269,84,145,252,361,217,203,167,-0.262724540194445,4.51577160462765,-3.10733035167492,0.0045588342164994,0.787796421798848,-3.417359091211
"15","GB43915",20,21,9,18,27,10,17,27,7,10,45,42,15,12,7,9,13,9,12,22,16,16,15,12,0.718839713723327,1.13283217623971,3.11804729206549,0.00444063821462869,0.787796421798848,-4.15531020412959
"16","GB44445",181,161,64,209,127,191,218,228,86,87,173,173,143,354,186,149,262,89,179,191,352,220,264,140,-0.237444972188873,4.58307787162305,-2.70781820007952,0.0118655964612904,0.787796421798848,-3.68304511641457
"17","GB44724",15,16,6,7,4,9,11,22,8,6,15,8,12,21,14,10,16,12,10,26,36,18,26,10,-0.567895838005993,0.857708285523552,-2.85558118562433,0.00837574206410033,0.787796421798848,-4.25386013011282
"18","GB44781",290,181,155,304,350,279,421,299,169,160,287,419,164,216,174,226,397,128,209,222,262,280,325,230,0.367774500698371,5.09687896820857,2.76793477462634,0.0103065566212778,0.787796421798848,-3.59521266694534
"19","GB45876",162,123,75,117,131,110,145,176,88,94,167,187,87,128,69,122,153,50,96,143,180,128,114,123,0.359056447706929,4.05826579899695,3.2603050076181,0.00312522293149009,0.787796421798848,-3.41786948615194
"20","GB46533",104,104,49,80,62,114,135,118,77,64,119,72,83,197,125,67,163,54,114,127,194,146,141,141,-0.32062934570135,3.8619660629568,-3.03220231713894,0.00547612321843199,0.787796421798848,-3.61663353273419
"21","GB46755",10,14,9,4,6,15,18,10,7,13,17,9,14,37,12,8,26,8,13,18,21,28,20,19,-0.594272787973589,0.938805155439581,-2.88980890776407,0.00771904319079756,0.787796421798848,-4.23658742396843
"22","GB47108",102,135,44,96,55,116,157,164,80,59,187,107,113,308,145,82,182,69,99,164,240,151,183,150,-0.3710387152214,4.08018879207858,-2.86628917481169,0.00816481270667409,0.787796421798848,-3.66883233574639
"23","GB47580",72,169,41,300,49,140,167,176,62,139,163,124,138,255,251,148,204,79,145,141,453,352,419,236,-0.692414398694575,4.4491752538082,-3.08372829787758,0.00482986058237338,0.787796421798848,-3.4643344628554
"24","GB48191",140,146,92,155,144,146,184,181,117,113,174,169,114,175,93,89,172,78,122,139,199,164,145,176,0.266447881373614,4.2886291046921,2.80463807620113,0.00945178544397902,0.787796421798848,-3.65908937661029
"25","GB48200",36,13,9,23,49,19,30,22,22,22,26,22,26,7,6,18,20,19,18,16,19,12,14,16,0.812272809517013,1.40120926200599,2.85529869356914,0.00838137591648206,0.787796421798848,-4.18436784502358
"26","GB48370",306,282,193,249,317,246,433,329,192,193,321,395,246,326,179,174,381,170,199,279,414,363,248,229,0.286550425627572,5.23074455481676,2.92802325000872,0.00704362358287665,0.787796421798848,-3.47435956039293
"27","GB48415",130,77,71,100,141,113,146,105,63,69,116,157,84,67,40,148,130,48,61,88,99,130,104,76,0.483811588489541,3.70999759369731,2.69137691884063,0.0123290582161918,0.787796421798848,-3.84505626732583
"28","GB49446",141,162,86,162,116,213,255,223,107,113,170,151,229,325,199,207,273,93,148,196,275,224,346,166,-0.328436323342862,4.65435327580957,-2.95331607351417,0.00662788476494651,0.787796421798848,-3.50478898210396
"29","GB49691",82,56,37,54,78,73,129,81,39,69,75,97,65,39,25,80,92,26,66,56,79,89,53,37,0.523358461272573,3.10924624057737,2.78005629428874,0.0100165141619574,0.787796421798848,-3.92348733302807
"30","GB50187",32,30,24,28,27,36,42,33,20,19,36,28,22,22,18,35,46,13,18,26,41,23,31,14,0.421489287616551,1.91333665405688,2.82475728605486,0.00901208051566904,0.787796421798848,-4.11622042578375
"31","GB50413",371,336,235,307,435,264,411,329,146,180,342,484,278,290,203,211,459,121,196,254,356,452,235,210,0.409372340530849,5.29207304034236,3.05132822527093,0.00522713937494807,0.787796421798848,-3.38443533720154
"32","GB51001",114,103,77,121,177,75,119,103,75,57,128,192,85,72,46,91,129,60,80,101,80,92,113,69,0.547805953914268,3.71568555424909,3.00081536658284,0.00590943816744354,0.787796421798848,-3.66890656247141
"33","GB51003",12,10,13,23,23,15,8,16,11,12,11,20,6,8,8,9,22,4,8,8,12,15,9,11,0.666201834112613,0.72634118081895,2.79646128102731,0.00963621356957352,0.787796421798848,-4.27988575047768
"34","GB52294",75,87,62,319,139,164,272,122,492,370,568,92,90,48,24,29,76,32,280,87,150,92,63,486,1.27884615424111,4.07730574986894,2.73912427304675,0.0110279834794062,0.787796421798848,-3.76588599627869
"35","GB53032",773,425,476,590,817,442,867,493,377,443,651,948,452,324,233,530,749,286,338,487,493,651,509,495,0.558677574775396,6.15115404875669,2.99026702815937,0.00606226885864552,0.787796421798848,-3.49721047600536
"36","GB53077",2243,2306,1344,3175,2468,2336,4393,2585,2181,1801,2762,2680,2037,2687,1594,1702,3004,1168,1920,2285,3502,2896,2728,1873,0.31535379538915,8.33937873356211,2.91671334383383,0.00723743833369882,0.787796421798848,-3.83944018169765
"37","GB53287",186,158,124,105,130,96,137,203,65,135,146,210,109,108,46,106,186,81,74,150,192,177,102,66,0.481633576519378,4.08211441159144,2.71180338146399,0.0117557463800322,0.787796421798848,-3.75916174580578
"38","GB53698",76,92,50,96,166,99,129,114,39,67,151,179,47,102,42,48,154,37,63,117,115,109,85,96,0.464442217300505,3.59799405084504,2.80504631209578,0.00944266553607557,0.787796421798848,-3.80611461876539
"39","GB53733",21,14,10,28,6,26,25,25,12,18,21,18,8,16,12,9,25,9,10,4,17,18,10,17,0.715463558255018,1.05025374854066,3.08732514015435,0.00478758335172707,0.787796421798848,-4.1749195099156
"40","GB53873",0,5,8,8,0,11,15,9,2,1,5,4,27,75,14,2,9,3,16,12,49,29,7,7,-1.69533614094637,0.0513792885387897,-3.10563105624266,0.00457785036911041,0.787796421798848,-4.27925217815659
"41","GB54104",126,58,36,79,118,77,79,99,44,53,127,120,83,32,30,78,79,41,52,91,52,47,91,77,0.660337208922457,3.26199720887719,2.81704082933837,0.00917838872608215,0.787796421798848,-3.87443705041409
"42","GB54106",24,20,10,29,19,31,45,26,11,25,28,35,17,25,13,15,27,13,16,26,19,28,31,18,0.42926873896911,1.62985203970784,2.75503174714397,0.0106239808525183,0.787796421798848,-4.17876238574078
"43","GB54302",4,6,2,2,9,12,3,6,2,5,10,11,6,14,9,5,10,6,5,13,23,18,13,6,-0.718868982324443,0.0612953904115303,-2.79328280957672,0.0097088164508708,0.787796421798848,-4.33837714859378
"44","GB54381",114,183,60,139,117,175,185,241,58,74,147,103,134,358,223,84,247,99,150,152,273,216,217,137,-0.354837319887795,4.366604856014,-2.66241062683456,0.0131871180390173,0.787796421798848,-3.74686685783604
"45","GB54673",265,272,116,230,289,246,298,298,200,196,390,300,147,344,184,220,339,108,173,281,410,226,213,216,0.311632493111626,5.05359011484024,3.01346774688378,0.00573096808583644,0.787796421798848,-3.41665077525203
"46","GB54955",12,12,5,17,16,4,14,12,4,6,18,11,4,5,2,10,11,1,4,6,7,10,9,6,0.967068352158583,0.118077308593469,3.67242794159145,0.00110374828922194,0.787796421798848,-4.18240116795731
"47","GB54977",65,56,44,84,102,79,111,74,58,59,101,108,36,88,54,69,92,39,39,62,60,70,100,71,0.449120577974865,3.27171507435755,2.8998295678015,0.00753621865625961,0.787796421798848,-3.83049760073387
"48","GB54981",40,39,18,45,65,53,83,48,37,44,57,53,25,56,31,25,62,27,21,27,82,45,41,48,0.435696394279033,2.55936948677529,2.66204664612543,0.013198247469134,0.787796421798848,-4.07248431252249
"49","GB55088",78,72,15,56,26,68,43,139,49,35,85,48,56,216,78,49,90,69,63,112,253,86,69,87,-0.6180684116332,3.26753632361385,-2.78530348137775,0.0098933609256386,0.787796421798848,-3.89410291275248
"50","GB55882",4,13,7,7,3,10,9,9,8,12,28,11,14,32,14,13,16,10,23,20,25,14,15,42,-0.850189191557634,0.888574201473194,-3.07908651579612,0.00488494848049815,0.787796421798848,-4.20303086191892
