"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","logFC","AveExpr","t","pVal","adjPVal","B"
"31","GB50918",3446,3244,1267,1998,3277,2489,3264,2613,3772,2412,1846,4420,959,1426,3364,1646,1540,2141,1806,3788,2197,1129,1976,884,0.764043491260461,8.24766384874289,3.14377701009646,0.00417149940497599,0.495846123074486,-3.36300639994052
"32","GB50943",2688,6010,1658,2515,3659,2376,1707,1051,2908,2094,1021,2967,740,1029,2315,1379,1153,1720,2330,2634,1123,763,1629,724,0.897939906175307,7.93343680002222,3.344064068306,0.00253793138730511,0.495846123074486,-3.16728191957404
"33","GB51330",5166,5243,1791,3196,4666,3259,4514,3546,5841,3411,2553,6586,1547,2099,4777,2011,2196,3172,2589,5396,3125,1427,2840,1289,0.801468138743589,8.76838688494185,3.39658292506275,0.00222473536317101,0.495846123074486,-3.27252214076569
"34","GB51624",684,746,393,449,557,593,598,501,745,511,357,1034,299,440,692,328,363,378,434,764,596,273,460,295,0.57554352914919,6.1090737087433,3.19056187813978,0.00371734240557687,0.495846123074486,-2.95878883831903
"35","GB51692",34,26,92,43,16,38,31,18,53,54,32,39,49,48,72,27,32,61,156,53,74,35,68,80,-0.537650668765935,2.67487834116175,-3.22846548063353,0.00338464648110753,0.495846123074486,-3.50137497641463
"36","GB52073",9022,12958,7028,8514,9703,7043,9019,4665,10541,7311,4576,11331,3453,4595,9933,4278,4414,6483,8650,13798,4917,3688,6179,2872,0.686273124286949,9.87251648787452,3.21613812465041,0.00348957098712432,0.495846123074486,-3.55586210107194
"37","GB52632",376,503,218,333,404,287,294,329,442,337,212,595,188,201,364,169,172,292,271,533,286,182,274,106,0.691803547895042,5.32036774467092,3.31140785161739,0.00275376050501769,0.495846123074486,-2.77231831710391
"38","GB52685",2327,2348,1105,1453,2064,1856,2064,2082,2956,1739,1272,3213,719,1171,2278,949,1155,1470,1124,2853,1856,1020,1608,798,0.698738527049472,7.80894957247071,3.19653806869961,0.00366287378130551,0.495846123074486,-3.25680375692851
"39","GB52887",13,11,42,14,5,8,9,5,14,13,9,15,15,23,24,14,16,20,26,17,19,14,32,21,-0.596972352292966,1.10481392338117,-3.18267876384101,0.00379038390290491,0.495846123074486,-3.93074477163936
"40","GB53069",153,150,150,122,134,147,152,122,235,152,92,229,89,123,204,73,89,143,140,178,145,65,155,90,0.413572939079727,4.21978215244502,3.17091106892859,0.00390199131316636,0.495846123074486,-3.05331978285373
"41","GB53483",32,20,22,22,12,11,8,21,22,34,8,21,4,10,22,14,15,11,16,18,13,7,15,7,0.703057299018972,1.05805206883697,3.15436351160637,0.00406428813725156,0.495846123074486,-3.94835079291787
"42","GB53614",280,178,497,256,115,231,175,196,280,332,145,270,266,332,386,166,264,301,619,364,290,198,295,271,-0.26566205237349,5.19910746932761,-3.15837006835224,0.00402440740227287,0.495846123074486,-2.92089391478971
"43","GB53918",463,489,250,301,469,345,391,362,621,329,257,651,172,209,513,188,276,309,250,539,342,161,304,152,0.711787385166832,5.49489220667922,3.43670409269654,0.00201105435839671,0.495846123074486,-2.6529880767374
"44","GB54804",1325,522,963,577,260,877,640,785,1316,347,424,608,207,377,569,198,341,584,578,999,457,450,458,189,0.78578195159525,6.16383298317697,3.56264883724649,0.00146198340847176,0.495846123074486,-2.62127413924297
"45","GB55009",131,118,228,154,80,121,117,95,153,210,104,153,168,183,187,105,136,189,264,229,209,103,186,181,-0.26793644687086,4.41455937065023,-3.15985076125125,0.00400976412445441,0.495846123074486,-3.01797523721237
"46","GB55218",135,87,224,140,81,87,99,98,150,114,55,59,66,53,164,30,97,76,88,73,66,24,96,46,0.727615135375109,3.53291212922254,4.16173475603391,0.000311456601018187,0.495846123074486,-2.52543142561661
"47","GB55298",3534,3848,1203,2228,3881,2842,3629,3042,3966,2718,2015,5713,1018,1373,3241,1666,1667,2324,1695,3909,2390,1468,2098,1130,0.828540254186037,8.37415897733028,3.2089854549828,0.00355187962432254,0.495846123074486,-3.33653237255077
"48","GB55407",291,213,255,93,147,270,161,286,233,228,125,186,66,157,193,96,160,208,160,218,216,109,85,46,0.70439858243027,4.48743736245914,3.18093825364473,0.00380669569735701,0.495846123074486,-2.98906417967052
"49","GB55680",3072,3696,1792,2195,3088,2665,3096,1945,4898,2525,1474,4673,1221,1740,3694,1462,1773,2004,2423,3881,2150,1187,2320,1101,0.640790418945034,8.33610410470014,3.15812267505398,0.00402685899529004,0.495846123074486,-3.36558378925908
"50","GB55782",3715,4500,1015,2092,4113,2749,2594,2759,4414,2312,2235,4577,937,1245,3414,1399,1328,1799,1515,4705,2365,1220,1882,864,0.92208199118275,8.26032961115271,3.23872730841229,0.0032996269359454,0.495846123074486,-3.29811347181446
