"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40168",4391,5203,3948,1817,3477,2205,1317,2013,5373,3700,5886,2379,1939,2990,2666,3359,1116,3470,3354,2787,1117,1069,1828,1317,0.560054178636426,8.47818986045537,3.33730166536415,0.00258141750542261,0.999975552817237,-3.66576564258003
"2","GB40624",206,388,609,135,189,116,204,155,351,375,706,153,120,81,201,227,92,347,270,165,119,94,225,72,0.691091342384383,4.76855355284826,2.91116905201414,0.00733849748864752,0.999975552817237,-3.53584709897525
"3","GB40701",732,2082,1132,441,686,860,765,526,929,1242,2416,861,455,503,1135,1493,338,1338,870,769,411,375,858,426,0.438341307243788,6.78436488996737,3.01241911763559,0.00574920935796331,0.999975552817237,-3.58844240261229
"4","GB40773",372,781,625,166,749,428,349,272,582,575,860,548,210,291,467,702,127,443,469,379,244,220,335,325,0.508262384709001,5.78491358696327,3.536833052894,0.00156120543438588,0.999975552817237,-3.07627672831647
"5","GB41233",250,423,405,188,646,177,219,242,219,362,254,282,182,192,252,325,148,252,259,169,123,129,245,116,0.537329959608313,5.03006602820958,3.02010828888563,0.00564297569470831,0.999975552817237,-3.42995146394007
"6","GB41439",360,523,501,220,377,304,273,393,423,456,491,389,235,303,391,384,156,444,381,362,216,184,396,269,0.311872616427559,5.56088457060012,3.36075647101095,0.0024341981044368,0.999975552817237,-3.17644536361127
"7","GB41732",776,902,839,429,820,351,307,467,882,674,626,529,313,665,530,665,169,678,783,436,231,279,367,179,0.576116614412839,6.08442704900642,3.08578541013166,0.00480891217339164,0.999975552817237,-3.43361001070089
"8","GB41754",430,1016,853,273,1081,387,344,530,623,731,723,606,256,494,670,789,156,585,605,484,202,247,521,343,0.502028286281806,6.08393790180149,3.19990627464912,0.0036327393950038,0.999975552817237,-3.35281678345843
"9","GB42303",14,75,46,10,34,24,27,23,33,61,107,40,19,18,19,40,15,46,49,22,6,10,14,16,0.751811826939335,1.87422174009642,2.98404971916385,0.00615790523410048,0.999975552817237,-4.07794165906383
"10","GB42385",3222,6527,9267,1873,9907,2904,2219,5110,6872,5240,4856,5231,1495,4393,3694,9147,957,5280,4731,3254,938,975,4802,2109,0.778623868216229,8.96826264161298,2.93234715197323,0.00697492395908801,0.999975552817237,-3.91093163215521
"11","GB42580",231,368,558,148,220,154,194,232,392,421,403,275,169,106,272,357,78,379,176,209,76,82,265,97,0.683486256124634,4.89330451717395,3.55893705969397,0.00147596817229702,0.999975552817237,-3.06208917865577
"12","GB42797",210,222,427,86,199,370,326,143,287,249,454,212,45,56,439,273,65,167,170,96,109,78,290,80,0.906474167525919,4.59792070763605,3.44148595091454,0.0019871079719506,0.999975552817237,-3.20518323846139
"13","GB42877",22,24,16,12,19,22,24,15,15,19,21,24,14,27,38,38,18,24,28,43,17,19,33,20,-0.478085858904297,1.65002542783671,-3.2854741022792,0.00293789270131419,0.999975552817237,-4.0238400164236
"14","GB43256",957,1468,1335,413,1513,605,625,1050,1560,1400,1153,712,477,907,842,1007,298,1033,1008,871,331,348,940,501,0.567429015650088,6.81129913428401,3.45650872230721,0.00191320670841935,0.999975552817237,-3.31883616684564
"15","GB43552",174,289,238,94,129,123,161,166,162,246,226,230,80,103,183,246,42,193,142,184,88,92,269,88,0.405690524345078,4.39634100191481,2.83460439674935,0.00880865228182999,0.999975552817237,-3.63146910074867
"16","GB43715",284,819,371,120,327,251,264,246,341,508,674,405,123,241,535,659,68,424,370,279,142,129,208,118,0.534448029018733,5.27851702405984,2.84433885281873,0.00860734915741609,0.999975552817237,-3.5514728875596
"17","GB43738",672,2594,1000,487,377,379,743,891,1582,1761,901,721,406,551,838,673,230,885,898,587,337,380,584,315,0.678599672742527,6.53665749589239,3.21378050141545,0.00351021196436031,0.999975552817237,-3.42107067588217
"18","GB44223",277,291,1225,180,1019,208,232,998,650,818,348,237,180,219,256,295,72,325,252,378,104,127,493,131,1.00515780214746,5.38541000354717,3.14366566564586,0.00417288692751729,0.999975552817237,-3.35457585297978
"19","GB44494",223,359,306,161,231,247,235,158,271,237,287,222,89,166,224,247,78,312,353,372,72,132,153,83,0.462453610899607,4.79092869336284,2.86572744466747,0.00818022874547436,0.999975552817237,-3.55873615237523
"20","GB44710",338,1064,2297,355,1453,211,292,312,846,1238,688,698,215,238,420,942,129,572,986,240,74,81,376,142,1.18540044728447,5.84626209353889,3.38770741350364,0.00227506338273635,0.999975552817237,-3.22116834959355
"21","GB44712",53,63,45,24,38,63,52,21,44,41,53,41,50,44,90,90,37,88,55,67,31,25,95,40,-0.428009733494044,2.7730007877375,-2.86318529474445,0.00822992288164972,0.999975552817237,-3.9546053961716
"22","GB44713",23,27,18,11,17,17,15,15,12,21,28,28,20,26,26,40,11,28,27,29,15,18,29,18,-0.35158591962748,1.56121219729842,-3.13673694644953,0.0042445409835178,0.999975552817237,-4.08194091772305
"23","GB44973",12,26,20,6,14,15,14,10,11,84,16,30,9,12,15,12,7,9,12,5,5,8,12,5,0.899085269362361,0.827406950374248,3.2253152124606,0.00341138362701195,0.999975552817237,-4.17975101994538
"24","GB45969",49,116,167,58,107,49,75,152,166,87,122,106,48,24,130,64,12,99,39,17,10,31,93,16,1.27263338385298,3.04660389035664,3.99173395459263,0.000484939734600846,0.999975552817237,-3.41676226877401
"25","GB46038",20,14,15,11,24,27,60,43,16,25,82,63,55,62,69,76,19,44,57,68,24,75,50,18,-0.833463949821145,2.33969940338931,-2.87483474826706,0.00800452153737732,0.999975552817237,-4.03429741221731
"26","GB46281",11,9,29,22,18,10,12,22,25,17,8,12,16,4,16,3,3,10,12,2,2,5,12,2,1.20394030650337,0.435957806233651,3.01967845914309,0.00564886444915644,0.999975552817237,-4.26732445772888
"27","GB46795",790,1084,842,381,434,551,441,678,665,932,1132,461,461,490,749,696,293,796,619,547,280,301,602,382,0.365176452457447,6.31431093245775,3.25086745424639,0.00320190971707194,0.999975552817237,-3.35202064663727
"28","GB47029",682,670,761,520,763,356,482,798,589,802,565,676,382,426,695,970,169,725,550,544,196,149,651,230,0.623147104743468,6.13729461685059,3.27334054198012,0.00302797515068378,0.999975552817237,-3.31187150590976
"29","GB47595",126,108,106,49,63,81,141,100,70,167,94,98,127,84,157,186,83,190,186,155,102,86,231,83,-0.533864799256005,3.9746970820397,-3.14816010436763,0.00412702967118513,0.999975552817237,-3.52279279374263
"30","GB47662",511,947,1047,372,548,297,482,628,789,827,983,595,278,360,783,756,146,912,622,443,272,277,550,305,0.539806940751284,6.16638513131501,3.22491599575703,0.00341475885552424,0.999975552817237,-3.34846304106616
"31","GB48161",534,865,758,319,377,345,191,247,549,710,1370,204,232,284,415,332,254,533,621,263,184,145,267,109,0.66801598970586,5.62426528252926,2.83687054290601,0.00876139589567664,0.999975552817237,-3.569789332016
"32","GB48209",22,42,23,12,32,39,24,29,22,33,39,36,38,53,40,43,21,51,41,53,28,35,36,52,-0.528871901029387,2.24789956409105,-3.5744372803687,0.00141892007448239,0.999975552817237,-3.79930604414416
"33","GB48618",38,38,34,12,28,40,35,33,22,35,58,44,41,38,64,66,34,55,44,55,29,34,80,36,-0.517981427511502,2.46347450533101,-3.7957897908526,0.000805005277259229,0.999975552817237,-3.65962567543935
"34","GB48881",620,2561,2124,793,2936,552,541,1298,1177,1540,848,1079,524,1099,821,1785,402,875,1226,735,222,245,993,308,0.839053119935981,6.9081574246977,3.03757275149461,0.00540860520931823,0.999975552817237,-3.59497933876028
