"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40493",159,56,127,63,46,50,171,22,102,71,18,115,32,27,61,24,24,101,31,34,58,9,91,13,0.917609632153014,2.76316578210928,2.689453507929,0.012386225998238,0.999574198417643,-4.03899993237912
"2","GB40712",141,217,149,86,162,182,172,63,193,163,87,167,114,93,63,105,126,98,147,126,170,71,129,106,0.265196826944363,4.12138522519486,2.53778338176469,0.0175573689614841,0.999574198417643,-3.87098864244496
"3","GB40967",1213,1125,1621,593,643,911,809,1610,703,380,557,574,1270,3737,1104,4662,787,1823,1153,6447,1425,903,796,810,-0.996865320631043,7.31135294979704,-2.88719310834752,0.00776889196759821,0.999574198417643,-3.75133473423255
"4","GB41149",132,109,67,99,68,112,113,66,95,123,45,101,69,63,29,65,84,78,80,81,101,43,71,43,0.355398092792186,3.42535014142731,2.5500998197999,0.0170722016219763,0.999574198417643,-3.98348749033462
"5","GB42037",14,25,10,9,17,15,17,8,17,20,10,15,7,8,4,21,10,9,9,20,9,8,10,5,0.476263828207927,0.724810739043098,2.77217248110391,0.0102059411268296,0.999574198417643,-4.28631194888452
"6","GB42514",10,22,0,18,18,9,137,9,7,26,5,81,9,153,39,28,9,172,27,116,24,40,112,196,-1.89393603274334,1.86543174890353,-2.87492110289238,0.00799991130752323,0.999574198417643,-4.13512322601522
"7","GB43075",192,187,120,189,171,249,292,116,274,196,110,133,95,72,72,137,145,133,118,333,160,96,134,116,0.381415678770574,4.37942681921508,2.54701537126744,0.0171925215714951,0.999574198417643,-3.83078725937921
"8","GB43191",170,89,62,30,71,75,104,30,149,87,58,83,98,128,37,74,61,89,149,244,195,62,122,49,-0.499443439704549,3.56791395770092,-2.59984072712497,0.0152368172967493,0.999574198417643,-3.93162798447234
"9","GB43298",29,40,19,11,6,26,16,9,30,40,7,6,27,21,21,17,19,23,55,100,47,15,34,37,-0.993298663444576,1.65032950420265,-3.61024943806803,0.00129428746402193,0.999574198417643,-3.93780038825942
"10","GB43577",12,19,6,15,3,17,17,2,12,18,6,17,1,5,5,7,6,11,4,10,10,0,9,4,0.947443618579444,0.0304054845098968,2.6504963884549,0.0135579593853175,0.999574198417643,-4.36451669478572
"11","GB43788",64,39,43,12,32,42,32,62,63,32,29,15,127,43,31,72,29,41,40,118,51,41,103,58,-0.849253385073907,2.64348288291736,-3.03471994469632,0.00544387861447029,0.999574198417643,-3.91690545680526
"12","GB44261",25,39,41,9,25,22,37,15,15,38,37,29,16,41,12,34,21,38,26,66,53,38,77,86,-0.680776337737868,2.11307546199371,-2.61027409362633,0.0148759279238869,0.999574198417643,-4.16116880584804
"13","GB44477",214,179,140,120,264,175,440,52,158,343,98,255,149,123,68,122,43,183,178,238,138,44,163,69,0.539226576590147,4.30450226574581,2.6135229076125,0.0147651893287279,0.999574198417643,-3.8026784094296
"14","GB44715",42,75,44,37,57,60,81,44,76,98,32,87,20,43,29,78,50,31,52,52,40,12,60,39,0.448128098273539,2.73375411065944,2.53388439600597,0.0177136037125987,0.999574198417643,-4.10232054561566
"15","GB44881",203,250,179,138,205,209,227,96,240,246,115,165,123,182,64,172,95,125,212,271,190,79,141,126,0.25568182409994,4.47840812787753,2.88706951614824,0.00777118672649272,0.999574198417643,-3.59062103702752
"16","GB46198",7,12,8,1,6,33,11,1,3,10,5,13,9,14,4,20,15,10,16,10,18,9,11,11,-0.840111971444695,0.354214917481238,-2.69357529296449,0.0122679640636968,0.999574198417643,-4.3347880550602
"17","GB46363",672,401,496,490,639,519,640,275,681,582,292,548,337,451,216,396,347,416,510,695,394,207,523,259,0.306554034304638,5.92605113068629,2.66151175112612,0.0132165355911622,0.999574198417643,-3.71571512487679
"18","GB46596",122,61,48,77,111,84,73,61,162,86,59,56,75,28,22,29,71,49,41,182,65,17,33,11,0.760898670787535,2.98062793023615,2.64969159702213,0.0135832246931258,0.999574198417643,-4.01864571961956
"19","GB46883",45,133,54,55,28,63,71,15,48,57,36,65,24,32,20,31,27,38,28,56,47,26,55,21,0.523546642574445,2.49978293936382,2.98954244087193,0.00607414919636375,0.999574198417643,-3.96307027492404
"20","GB47536",63,0,45,3,26,13,0,7,49,3,5,120,35,11,19,39,7,54,75,165,89,18,77,26,-2.26779572669213,1.40893182876156,-2.9882884897212,0.00609259881135258,0.999574198417643,-4.17038271939497
"21","GB47720",47,89,53,32,47,71,67,12,45,62,18,52,30,28,24,44,30,30,28,53,46,14,53,23,0.390814590995993,2.40483775633295,2.55774877154654,0.0167771929646755,0.999574198417643,-4.13938285507407
"22","GB47953",15,21,8,9,11,35,14,12,13,13,8,9,11,14,12,16,25,11,21,38,29,9,25,10,-0.529927052722077,1.08158890419277,-2.66826558528519,0.0130111950089506,0.999574198417643,-4.27107400656728
"23","GB48319",11,48,20,14,17,30,35,8,21,23,8,21,6,14,10,14,8,17,18,27,19,6,12,11,0.473891048432672,1.14034095612515,2.63196012180939,0.0141511715975403,0.999574198417643,-4.27422640394734
"24","GB48605",42,89,62,19,52,48,79,30,56,58,28,46,39,70,20,50,41,57,73,161,68,31,82,66,-0.41104640427169,2.8560080951222,-2.68473281487277,0.0125229843469317,0.999574198417643,-4.01868557802439
"25","GB49289",102,54,34,50,51,60,57,51,116,44,50,80,109,137,42,58,51,53,109,151,82,50,113,67,-0.589531678311309,3.2616785410282,-2.99235865969454,0.00603290755878919,0.999574198417643,-3.79684232422782
"26","GB49642",456,852,489,400,456,579,623,234,569,582,246,509,322,492,220,366,269,344,526,825,489,206,442,283,0.227125603049607,5.87670029557393,2.72677926884955,0.0113531891074384,0.999574198417643,-3.66600323510832
"27","GB49758",49,37,27,35,39,31,34,18,30,64,22,53,33,13,15,21,19,12,34,29,34,14,35,26,0.497737809564109,1.98322781216361,2.53404598003401,0.0177071034085591,0.999574198417643,-4.20401277470413
