"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40494",23,7,10,29,17,29,17,32,24,23,34,38,-0.778315075070148,1.56004597288535,-2.2891726093536,0.0388138932005898,0.999623269384604,-4.46500598069096
"2","GB40581",13,12,6,13,15,19,14,24,14,15,14,12,-0.4234410139007,0.929691661400228,-2.24342510987632,0.0422767787077681,0.999623269384604,-4.49310371243265
"3","GB40617",48,32,22,49,45,63,29,24,33,51,7,3,1.03661782288864,1.87334024941927,2.24922433101827,0.0418222162294065,0.999623269384604,-4.45852398789876
"4","GB41863",303,377,163,196,286,348,204,231,131,132,266,95,0.542364134916621,4.8263135595201,2.2207838197136,0.044096363254685,0.999623269384604,-4.29694564967769
"5","GB42550",236,224,129,256,205,261,136,111,75,81,180,119,0.815865085606088,4.38191583051819,3.12750122612539,0.00772508337471773,0.999623269384604,-4.09084585109167
"6","GB42563",7,14,3,10,13,23,15,29,18,12,13,8,-0.661363478812802,0.756870392802591,-2.28174021029336,0.0393576557674484,0.999623269384604,-4.49571237333898
"7","GB42678",36,35,24,41,35,45,12,26,23,20,9,14,0.916884866883388,1.7210511573672,4.01737380169251,0.00137023468376653,0.999623269384604,-4.28387408795556
"8","GB42801",58,35,43,156,36,102,12,90,32,25,11,15,1.12507094536954,2.35121312535067,2.41474495298921,0.030636969031602,0.999623269384604,-4.41358597882522
"9","GB43158",274,204,105,242,220,296,211,310,254,265,212,188,-0.301914465304653,4.91906672966646,-2.22304132709257,0.0439116859436263,0.999623269384604,-4.28936122564731
"10","GB43169",10,10,5,12,14,15,4,8,2,5,6,4,0.983251085959693,-0.00957188325532992,3.61341395414292,0.00299151022891618,0.999623269384604,-4.43541525673393
"11","GB43201",15,19,8,8,11,16,10,3,3,2,5,11,1.16332055337328,0.130862865774354,2.46263853444616,0.0279742759861812,0.999623269384604,-4.50159091184131
"12","GB44367",126,54,49,70,37,136,6,162,44,7,0,9,2.34016304946374,1.89940616959101,2.69201272578219,0.0180211526553029,0.999623269384604,-4.41848912020762
"13","GB45463",27,54,11,36,42,53,14,59,22,10,7,13,0.843736592740892,1.66570508472873,2.37292986675906,0.0331581918417779,0.999623269384604,-4.45239916267376
"14","GB45809",22,29,22,25,50,33,18,19,23,17,5,18,0.749345748964965,1.5322177383528,2.26318058898057,0.0407470785615538,0.999623269384604,-4.46992348147483
"15","GB46294",46,32,44,78,184,68,29,24,36,53,34,19,0.909180365008331,2.58799051442212,2.28389379361013,0.0391993610555224,0.999623269384604,-4.4170571693464
"16","GB46516",456,222,128,499,337,509,154,193,202,252,219,97,0.703742677057384,5.01372359077704,2.74828733124306,0.01616384787971,0.999623269384604,-4.14804388554749
"17","GB46528",218,248,134,220,395,356,260,631,242,268,267,181,-0.34441984375241,5.15429371301294,-2.22988105768214,0.0433565825177265,0.999623269384604,-4.2848972807858
"18","GB46543",273,263,142,168,227,286,121,200,78,133,107,220,0.562913099187128,4.53474446666207,2.31718244506005,0.0368278344304756,0.999623269384604,-4.28185438572558
"19","GB46554",28,24,13,15,16,21,15,12,4,10,17,1,1.08959573209649,0.731484012715915,2.30380077924873,0.0377643598143122,0.999623269384604,-4.49630316900128
"20","GB46557",143,218,132,900,196,92,11,0,536,589,0,4,4.01221782809194,2.76589907176625,2.63739391818342,0.0200217767380714,0.999623269384604,-4.3969511554439
"21","GB47768",36,30,15,32,42,44,30,82,33,45,27,30,-0.432799608582873,2.2367679988472,-2.38229412289032,0.0325769521586421,0.999623269384604,-4.41969132577484
"22","GB47966",22,12,7,22,24,53,5,23,11,6,12,7,0.893055919448355,0.912943658675547,2.62204939227462,0.0206216009270311,0.999623269384604,-4.46158796650948
"23","GB48035",10,15,7,7,12,13,8,6,1,5,5,1,1.27086042625238,-0.190695451659955,2.99647335017977,0.00997736391229873,0.999623269384604,-4.47273378299579
