"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40420",16,8,7,13,23,13,17,41,24,12,20,16,-0.751130232129923,1.12865593200263,-2.70210116598577,0.017634140375593,0.999958740056583,-4.44311995242075
"2","GB40617",48,22,33,51,45,63,29,24,32,7,3,49,1.14885526198466,1.87334024941927,2.61168363820834,0.0209937558973086,0.999958740056583,-4.41546512621256
"3","GB40689",8,7,5,5,9,8,13,20,32,6,8,13,-1.00443885484385,0.433510797986968,-2.81615764779515,0.014136380159248,0.999958740056583,-4.46521608057826
"4","GB41222",90,21,136,229,169,173,16,86,79,40,27,93,1.17614056718907,3.28675717383845,2.80868562664324,0.0143430797758974,0.999958740056583,-4.27824472553293
"5","GB41337",15,4,21,29,27,42,7,11,14,11,7,9,0.978131818419406,0.905543211925754,2.88229477477981,0.0124298154345095,0.999958740056583,-4.4393962365632
"6","GB42164",3,0,2,7,11,5,10,20,15,2,11,9,-1.53676268618471,-0.325618695410766,-2.73507136299403,0.0165443236357351,0.999958740056583,-4.49123667460596
"7","GB42310",2268,575,1231,892,1314,4074,83,1122,498,254,797,1291,1.49595185209099,6.78800695340525,2.62366424535767,0.0205152594022708,0.999958740056583,-4.25043458179121
"8","GB42626",826,213,225,488,281,513,96,79,96,184,94,379,1.51533708905701,4.89589757697532,3.49963242872342,0.00371778427978303,0.999958740056583,-3.99188750772378
"9","GB42635",26,11,5,18,19,21,30,23,33,34,22,34,-0.952232795175542,1.51402307697387,-2.73621355675139,0.0165077712480589,0.999958740056583,-4.42010086872691
"10","GB42822",432,91,675,112,352,490,109,115,89,124,275,154,1.08554321635054,4.71742404977772,2.40291993776904,0.031279663975169,0.999958740056583,-4.25860184199835
"11","GB43310",681,310,1092,1617,696,624,175,474,785,139,345,697,1.00775613550302,6.11801840980899,2.34624448184471,0.0348158531814438,0.999958740056583,-4.28158132166334
