"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"12","GB43256",957,1468,1335,1513,1050,842,477,413,605,625,907,1007,0.658037146162188,6.86047329652053,3.10467023457069,0.00804027231134957,0.917280681204061,-4.11928407806884
"13","GB43693",32,46,46,20,35,37,7,8,8,24,11,30,1.18801656404014,1.5219628192799,3.74274525262778,0.00231024613389375,0.917280681204061,-4.3244551453152
"14","GB43704",1451,1400,821,778,598,1454,1417,1040,1103,1025,1428,1640,-0.557757167806692,7.25096228851705,-2.89435920479998,0.0121266433401808,0.917280681204061,-4.19515078347401
"15","GB44300",344,351,266,261,184,628,506,332,517,445,363,558,-0.748822644580001,5.6567601420347,-3.66037415796826,0.00271170291606406,0.917280681204061,-3.8800114329852
"16","GB44464",505,544,499,348,330,571,537,419,572,532,503,622,-0.457452423032493,6.04507900730255,-2.93104099570098,0.0112894461278813,0.917280681204061,-4.09267278484765
"17","GB44967",564,521,504,315,325,675,765,527,535,618,493,724,-0.629222119037933,6.15651810669655,-2.97986219551011,0.0102630614821559,0.917280681204061,-4.08825671928068
"18","GB45332",16,21,17,12,18,18,7,5,3,11,5,17,0.97824595835859,0.602048642136015,2.9463583303349,0.010956966233067,0.917280681204061,-4.44835038762989
"19","GB45906",825,1026,616,365,718,1685,5976,8040,940,1276,1272,1333,-1.787613079132,7.44716050551567,-2.87887011528373,0.0124982498214265,0.917280681204061,-4.2101029463736
"20","GB45986",104,134,163,217,95,222,111,57,69,61,47,91,0.884554306668644,3.77843803382958,2.97977854945061,0.0102647386183576,0.917280681204061,-4.17691789493852
"21","GB46339",372,582,309,375,187,500,338,281,407,416,525,630,-0.434499775414729,5.71652544549332,-3.01008159030383,0.00967455464726977,0.917280681204061,-4.05099244924597
"22","GB46366",5213,4449,12033,14725,6957,6089,2642,1523,2582,2798,1740,5641,1.35210323578137,9.20280413614491,3.68319400540689,0.00259387022406647,0.917280681204061,-4.1861508035511
"23","GB47838",90,284,148,154,63,98,41,49,46,57,62,104,0.906589689509912,3.50723024001639,3.2387852825188,0.00618300583038339,0.917280681204061,-4.15949801877738
"24","GB48897",16,42,15,34,10,36,9,9,4,5,10,20,1.17680286674271,0.937471170361245,3.15193276939227,0.00732963620560651,0.917280681204061,-4.41566164646538
"25","GB48943",2092,2112,2097,1148,976,3257,4007,2663,2808,3555,1773,3275,-0.9714542815526,8.26846557337741,-3.36461884177471,0.00483240564872504,0.917280681204061,-4.16991736744857
"26","GB49027",628,632,378,413,373,684,556,377,583,574,572,799,-0.409322578656591,6.16131572410251,-2.88608379953246,0.0123238088471985,0.917280681204061,-4.11289455460602
"27","GB49116",762,856,537,517,513,1388,1318,795,805,940,818,1190,-0.696466633105472,6.79562595452028,-3.02262515602946,0.00944020201102592,0.917280681204061,-4.13093474249208
"28","GB49306",5246,4102,4404,2700,3475,7109,7301,5545,6203,7444,4232,6970,-0.777425207342281,9.43699238912417,-2.87529471837969,0.0125856080938609,0.917280681204061,-4.31316504766374
"29","GB49307",435,359,304,227,261,523,371,330,405,457,410,510,-0.523293428428595,5.64657937607918,-2.88716796970828,0.0122977994500287,0.917280681204061,-4.082823615509
"30","GB49400",856,665,698,416,328,767,862,904,671,1007,779,969,-0.816219198700264,6.57993819181863,-3.31210385567828,0.00535582234835202,0.917280681204061,-4.04448300728051
"31","GB50000",173,334,322,189,182,298,85,131,129,168,113,231,0.612788401108406,4.60706083549856,2.8743227146888,0.0126094608828657,0.917280681204061,-4.11122772415534
"32","GB50526",579,3691,1254,677,608,872,254,293,469,510,591,796,0.89170539194611,6.49374433940672,2.9576591174061,0.0107178841123339,0.917280681204061,-4.12756835358432
"33","GB50607",784,943,696,603,475,1305,1219,876,945,882,860,1065,-0.619230333239185,6.85022733218637,-2.95317634638816,0.010812099885547,0.917280681204061,-4.15161467896477
"34","GB50865",114,352,204,168,172,150,71,86,46,56,105,164,0.938529111244272,4.02917689533034,3.24287782616521,0.00613363407553498,0.917280681204061,-4.09079011093562
"35","GB51042",1694,1899,1721,1114,840,2380,3722,2350,1876,2051,1447,2796,-0.848214876751582,7.96530097781062,-2.96774325124093,0.0105088967117072,0.917280681204061,-4.22331410695474
"36","GB51697",242,568,228,215,222,353,137,123,155,100,175,272,0.673747949436097,4.81071017730862,3.89480696527037,0.00172064105843334,0.917280681204061,-3.84305644489397
"37","GB51698",2318,5509,13266,13131,2884,4225,754,1809,1522,1034,1048,2749,1.78210285195255,8.51871872389438,3.77254717006053,0.00218034726127288,0.917280681204061,-4.12955773478439
"38","GB51746",365,318,279,228,276,528,441,313,415,449,354,509,-0.594115786996823,5.60637548912661,-3.03459306449244,0.00922185061850276,0.917280681204061,-4.04002904156415
"39","GB52508",32,45,57,26,30,28,14,4,16,2,13,30,1.47624278509932,1.35191487722131,3.53881279127886,0.00343721702355833,0.917280681204061,-4.35976018107486
"40","GB52761",86,52,64,41,44,58,43,17,29,19,29,34,0.794134289077913,2.407383586286,2.99011283650389,0.010059570390399,0.917280681204061,-4.32179037907292
"41","GB52989",147,250,139,159,133,166,93,70,107,68,115,168,0.475914053372029,4.09264965790691,3.1852295351718,0.00686690267551326,0.917280681204061,-4.08404156166098
"42","GB53385",440,2095,1849,1176,1008,767,329,219,371,287,535,987,1.2283180529136,6.46387114279475,3.83082727137684,0.00194737181588672,0.917280681204061,-3.93238248268455
"43","GB53827",245,322,287,161,162,541,398,205,409,636,272,470,-0.754001041705969,5.39649265349448,-2.92043813173955,0.0115254024944939,0.917280681204061,-4.06823370029259
"44","GB54240",116,118,92,68,96,162,107,89,125,215,127,205,-0.611428152616747,4.01895544235823,-2.92206389679096,0.0114889095406715,0.917280681204061,-4.15159038151168
"45","GB54423",934,1292,1147,677,345,1548,1892,875,1226,1780,968,1783,-0.878800013650366,7.20966838820846,-3.19427156400844,0.00674635356718794,0.917280681204061,-4.12760006954753
"46","GB54791",9,50,10,13,17,15,6,3,7,8,2,10,1.28666365648684,0.385761834070372,2.93901166516306,0.0111152101579773,0.917280681204061,-4.45876067024863
"47","GB55273",40,79,44,43,35,67,20,18,33,25,31,61,0.520437700723822,2.3582676748922,2.90444017665947,0.0118906520299199,0.917280681204061,-4.3361055950125
"48","GB55300",389,953,768,469,781,503,240,252,227,219,306,551,0.911280457829285,5.80750995880746,3.54730965705812,0.00338065446219144,0.917280681204061,-3.93239112180921
"49","GB55636",121,218,133,99,88,152,85,40,78,103,79,113,0.491668358326633,3.77292169502158,3.0582651504529,0.00880460059102739,0.917280681204061,-4.15449862931041
"50","GB55729",3375,14014,6350,5681,4380,10194,2052,1980,4497,1942,5097,4844,0.837469951798003,9.23830544493462,3.06086579205228,0.00875991867202306,0.917280681204061,-4.27606908894144
