"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40069",18,11,31,5,10,18,15,45,48,16,54,76,-1.40373141665688,1.59827440812358,-3.74294261061268,0.00231925125219281,0.917226616522895,-4.31323134435328
"2","GB40211",176,96,151,120,171,210,114,111,105,73,106,129,0.560084402994522,4.07834201788383,2.80440567433519,0.0144771562644983,0.917226616522895,-4.16934351272051
"3","GB40280",2507,2583,2300,1470,1349,3262,2959,8885,2386,2054,3117,3891,-0.649030854388204,8.5057313572743,-2.9474160779287,0.0109604143972745,0.917226616522895,-4.26882788792996
"4","GB40434",297,302,249,169,124,389,285,638,398,222,349,379,-0.565971125709741,5.29967276502605,-3.27677754827397,0.00575740370766231,0.917226616522895,-3.97329135471371
"5","GB40523",19,21,14,4,12,21,32,113,41,21,26,21,-1.30547285877782,1.57416873132467,-3.06001350352911,0.00879753794457993,0.917226616522895,-4.37962278388959
"6","GB40689",8,5,5,6,8,8,13,20,32,7,13,9,-1.00531292506226,0.433510797986968,-2.77873437446941,0.0152164883998375,0.917226616522895,-4.46646786198541
"7","GB41226",9,9,6,4,6,16,9,38,29,6,14,30,-1.15705285753877,0.689457825329445,-3.56129504061802,0.00330212533086742,0.917226616522895,-4.39714199984268
"8","GB41862",113,70,77,39,56,148,81,259,228,47,131,147,-0.73388031930667,3.73951193512732,-2.84150627538842,0.013470509017473,0.917226616522895,-4.20342544691526
"9","GB42519",158,99,109,169,84,207,40,148,76,45,104,124,0.696975373264474,3.79044808102617,3.40397480195498,0.00448937590376336,0.917226616522895,-4.07370639727029
"10","GB43143",493,349,330,249,147,560,330,1068,636,280,443,569,-0.603096096198461,5.76338482533913,-2.83892170521474,0.0135383517423441,0.917226616522895,-4.10928403708233
"11","GB43464",447,367,393,367,334,573,236,507,309,214,354,476,0.318257941865111,5.6293471552242,2.82601214680479,0.0138822709258516,0.917226616522895,-4.10521133177105
"12","GB43509",14,557,111,19,45,523,2655,3035,944,725,260,1010,-3.55180037097784,5.35146623937963,-3.97593927982042,0.00147857400561077,0.917226616522895,-3.99799733123879
"13","GB43691",31,17,11,20,17,37,9,8,12,3,17,19,1.0445602441531,0.985249206378803,3.1268805128672,0.00771947355658943,0.917226616522895,-4.41024966531773
"14","GB43953",850,737,634,326,411,1192,714,1919,1280,545,1269,943,-0.687017844260381,6.75772374118876,-3.14006840977568,0.0075229105105507,0.917226616522895,-4.11036766705324
