"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40148",1588,5123,1018,2457,512,2838,1079,752,473,395,2175,1706,1.03978568005677,7.41085179189538,2.50374963224575,0.0258152344757026,0.999734399898641,-4.30951821429455
"2","GB41294",190,345,161,169,182,173,321,299,219,348,380,294,-0.584000419984759,5.04377051171361,-2.73242793076615,0.0166254910521789,0.999734399898641,-4.14586341521541
"3","GB41428",76410,50246,22541,95996,37315,132138,12132,11100,3338,40014,110934,17425,1.7830374983137,12.0975599702058,2.56099255015616,0.0231362343037643,0.999734399898641,-4.45618763850636
"4","GB41451",134,180,65,96,71,114,135,137,118,102,189,195,-0.361719256177326,4.03324472936867,-2.62306302177193,0.0205348803276394,0.999734399898641,-4.23479277974824
"5","GB41920",6,15,4,5,5,8,15,11,7,7,19,16,-0.700802955113072,0.310679005835681,-2.4757725647459,0.0272308094562328,0.999734399898641,-4.49407424418513
"6","GB42620",18,18,12,32,3,8,26,32,14,18,44,45,-1.08933833363557,1.3380936968778,-2.64537998340629,0.0196707139896044,0.999734399898641,-4.43917999707811
"7","GB42634",307,550,156,376,334,345,242,270,198,211,398,346,0.350820219165461,5.31198982911404,2.47167457041012,0.0274443151100254,0.999734399898641,-4.215338338812
"8","GB42796",7,9,1,8,13,20,18,13,15,15,21,27,-1.05957045218269,0.691330506687451,-2.75878849648691,0.0157976684772254,0.999734399898641,-4.45956416952386
"9","GB42962",6,2,15,4,2,2,27,18,7,13,12,18,-1.69667365608764,0.131014267717748,-2.92636691376094,0.0114038224752573,0.999734399898641,-4.4679866237412
"10","GB43358",324,652,180,305,145,318,265,767,470,641,401,567,-0.727748477261055,5.65470187879614,-2.56219057698811,0.0230831359271405,0.999734399898641,-4.20218333177978
"11","GB44227",13,20,5,13,2,25,16,20,30,9,32,52,-1.07736878028518,1.07618846131417,-2.53829909214991,0.0241645889405881,0.999734399898641,-4.46183376523825
"12","GB44366",32,17,10,38,18,22,10,13,5,13,20,15,0.86923992072184,1.12177156515042,2.4844712219363,0.026782879167391,0.999734399898641,-4.46373993100039
"13","GB44455",111,232,21,199,25,221,39,51,75,16,62,38,1.32194671414639,3.08113840436824,2.50393441193391,0.025806124410746,0.999734399898641,-4.34841764579013
"14","GB44548",447,289,1169,555,233,840,169,227,59,353,579,142,1.48550153500648,5.42329349157315,2.47688486033697,0.0271731343581783,0.999734399898641,-4.23038868911679
"15","GB44739",15,24,6,7,14,14,18,18,14,17,35,26,-0.62966754142684,1.12099682846304,-2.48307943169968,0.0268540698669668,0.999734399898641,-4.4636526800624
"16","GB44787",33,48,19,14,21,28,51,62,27,23,84,70,-0.851134653612438,2.23942744557346,-3.04987611555603,0.00895984308894708,0.999734399898641,-4.33234238498294
"17","GB44824",281,208,182,234,180,249,276,856,288,443,941,315,-0.990861119226393,5.41331200321212,-3.15175038005972,0.00734076529199177,0.999734399898641,-4.04296507223063
"18","GB44871",697,1910,603,1574,314,1045,379,119,90,97,1185,469,1.88355775979691,5.95572925420413,3.37767132362942,0.00471697124774074,0.999734399898641,-4.03410812226903
"19","GB45118",3,12,1,6,5,4,8,12,8,8,6,17,-0.937914127579197,-0.135178119580223,-2.5716918120426,0.0226661738725919,0.999734399898641,-4.49951425658683
"20","GB45120",36,45,20,30,28,36,36,48,32,28,70,71,-0.434730332033101,2.35241384978278,-2.56625385239097,0.0229039202217296,0.999734399898641,-4.38711408048581
"21","GB45440",221,241,95,231,80,157,147,291,201,264,350,286,-0.567218488923237,4.72956122180827,-2.5212734335745,0.0249648928126405,0.999734399898641,-4.21450841009518
"22","GB45609",479,2702,802,1031,873,960,542,396,247,160,1024,1167,1.20294321798703,6.50840534554194,3.05135055684669,0.00893405069750991,0.999734399898641,-4.13129285199378
"23","GB45986",104,134,57,69,61,47,111,163,217,95,222,91,-0.827086011050806,3.77843803382958,-2.62408091114112,0.0204946761015275,0.999734399898641,-4.26368970058316
"24","GB46366",5213,4449,1523,2582,2798,1740,2642,12033,14725,6957,6089,5641,-1.26802678917476,9.20280413614491,-3.23899316237179,0.00618816778842532,0.999734399898641,-4.27743856524808
"25","GB46973",7,27,5,10,14,12,5,11,3,5,7,11,0.827981372877752,0.249832864013134,2.47181851645439,0.027436788377895,0.999734399898641,-4.49687599048538
"26","GB47090",16,18,17,15,12,16,31,51,22,55,49,30,-1.17197730297403,1.73430380484243,-3.46560802895377,0.00397168941091286,0.999734399898641,-4.33209556352038
"27","GB47546",13029,16227,3148,16049,700,57295,1803,647,1019,1655,3003,1426,2.61773365576719,8.88777899728604,3.61561714331721,0.00296361321144403,0.999734399898641,-4.21621395428153
