"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40712",141,114,217,149,126,182,93,63,105,86,162,172,0.325828980469516,4.10078847604676,2.28598836789135,0.0390173565704498,0.999913397518223,-4.31220699012341
"2","GB40758",2135,1210,4465,2133,1829,2487,2001,667,1501,773,1490,2624,0.543056185525062,7.85627844460673,2.60873214326143,0.0211341587472259,0.999913397518223,-4.31104091746645
"3","GB40759",5780,3367,9283,4785,4326,5891,4637,2138,4227,2619,3431,5680,0.388441794060714,9.19644022402651,2.31945895585905,0.0366427533045177,0.999913397518223,-4.41087984863627
"4","GB40837",74,51,107,32,124,217,14,14,70,16,22,84,1.408899871343,2.70580569944525,3.01779055016026,0.00955631571836022,0.999913397518223,-4.30220619535507
"5","GB41162",47,36,78,36,57,65,38,15,24,19,39,72,0.542824334097504,2.41697903711392,2.51372050451842,0.0253552829755235,0.999913397518223,-4.39184469594634
"6","GB41767",124,114,129,154,49,216,211,107,243,102,258,237,-0.758273128980894,4.31139591450367,-2.93833225225843,0.011158822924957,0.999913397518223,-4.1340197957119
"7","GB41922",1287,621,1372,702,560,1287,1013,774,858,1336,1149,1780,-0.48686184027551,7.07523269266741,-2.40218184318373,0.0313482644567592,0.999913397518223,-4.31581624913922
"8","GB42321",115,153,246,142,165,186,119,71,102,81,141,187,0.374847774899771,4.1823418043034,2.29337195687176,0.0384813321557782,0.999913397518223,-4.30527794510412
"9","GB42350",92,81,253,109,62,145,98,44,51,50,76,94,0.625338378638192,3.52745424432043,2.83769774252193,0.0135734438209861,0.999913397518223,-4.24159515136304
"10","GB42514",10,9,22,0,9,9,153,39,28,18,18,137,-2.86630948746553,1.23540319770604,-3.59660498729842,0.00308371097163879,0.999913397518223,-4.38076482810046
"11","GB43508",1584,713,1606,687,1642,2218,856,376,853,576,347,1531,0.793300183593525,6.95710940349628,2.6419553553883,0.0198253063566243,0.999913397518223,-4.25703708544152
"12","GB43571",2046,2700,1427,455,3783,1483,504,619,1451,125,1009,379,1.48041923942918,6.97339006482854,2.32205210507317,0.0364646085822896,0.999913397518223,-4.33087930923056
"13","GB43969",10,9,22,12,9,38,5,3,6,5,8,12,1.043491500289,0.393714195884577,3.29742282678486,0.00553118155677381,0.999913397518223,-4.43617769266237
"14","GB44310",14,11,24,11,23,17,12,4,7,4,14,17,0.667152556813824,0.696456048830929,2.28585691541249,0.03902696321608,0.999913397518223,-4.49839121131934
"15","GB44558",697,421,540,356,367,653,594,396,495,819,547,1010,-0.504006980756346,6.20221137796763,-2.42279351942866,0.0301472790893496,0.999913397518223,-4.2620235858067
"16","GB44572",356,290,412,231,328,503,395,261,378,453,355,700,-0.410210085038135,5.64900418729221,-2.41261355736082,0.0307348381840774,0.999913397518223,-4.23981016085388
"17","GB44799",231,119,167,164,139,217,190,125,239,266,188,331,-0.508888527027667,4.67574703348822,-2.58483970404617,0.0221267705288095,0.999913397518223,-4.19628037410715
"18","GB44896",172,127,218,128,144,220,128,57,114,88,117,204,0.388971775481491,4.17898363489611,3.16187297987782,0.00721078797562189,0.999913397518223,-4.09313048458547
"19","GB45180",40,25,45,26,29,61,48,23,39,50,49,83,-0.511050037023608,2.45655233310981,-2.64405477496484,0.0197452942486265,0.999913397518223,-4.3689049301011
"20","GB45945",194,150,193,116,180,236,186,155,252,244,197,264,-0.451316764567066,4.69713033888152,-2.30310060936606,0.0377856893532388,0.999913397518223,-4.27357792672163
"21","GB46290",114,111,160,56,121,169,59,46,71,77,77,114,0.534408387146402,3.61482431498233,2.46244532527144,0.0279594816307193,0.999913397518223,-4.31053670527332
"22","GB46765",3,6,14,10,1,5,15,4,9,13,12,10,-1.02546911146851,0.0201268569253787,-2.28664718123126,0.0389692436492748,0.999913397518223,-4.51653064547014
"23","GB46975",20,13,57,22,25,41,15,4,12,7,13,30,0.991751661031327,1.26113879416368,3.3723128555258,0.00477759948901725,0.999913397518223,-4.37887261019361
"24","GB47042",131,125,168,95,164,204,181,63,494,123,528,349,-0.856265111664797,4.59866123322157,-2.41109469358877,0.0308234350666952,0.999913397518223,-4.25174385539649
"25","GB47338",68,44,67,47,53,60,67,40,82,80,63,91,-0.451537993959915,3.06458177716566,-2.41344762229822,0.030686289816128,0.999913397518223,-4.36272688207595
"26","GB47527",20,14,24,12,12,13,4,6,12,2,11,5,1.18969194931491,0.41399253918041,3.14971650925759,0.00738429365537218,0.999913397518223,-4.44523041529791
"27","GB47909",8,2,3,10,6,6,14,4,11,16,18,12,-1.27894721056072,0.144586625858051,-3.04413351711758,0.00907707508572226,0.999913397518223,-4.46359626694652
"28","GB48148",2267,1711,5154,1928,978,2150,3108,1900,2938,2766,2527,4162,-0.633043431549199,8.34910239479914,-2.6839511971431,0.0182830806084683,0.999913397518223,-4.31927840067396
