"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40360",378,613,338,348,241,572,351,266,480,444,519,588,-0.370718726333441,5.78897630799511,-3.17335523895794,0.00710580500715802,0.999810969794388,-4.02182055272999
"2","GB40363",21,43,22,10,16,41,6,8,19,10,12,16,0.797296832012605,1.13355083301513,2.77799311488327,0.0153262060635414,0.999810969794388,-4.43371248074729
"3","GB40480",213,318,247,102,110,354,117,65,113,96,144,189,0.570003409110279,4.35728344766373,2.95340666386795,0.0109062960788492,0.999810969794388,-4.11794114639392
"4","GB41266",209,252,153,103,142,215,176,140,312,273,238,236,-0.619886896526121,4.71611808943163,-3.55874050138679,0.00335422758371597,0.999810969794388,-3.92484350926051
"5","GB41348",9,20,15,10,11,19,3,5,6,6,9,12,0.767554496124686,0.383027689332775,2.855118582136,0.0131998741560266,0.999810969794388,-4.46264932892904
"6","GB41467",332,582,457,284,355,494,184,147,173,258,268,443,0.57550052458463,5.35826035141061,3.55909049376029,0.0033519479488478,0.999810969794388,-3.91447060894736
"7","GB41792",74,128,123,54,80,104,46,32,58,37,29,94,0.720866465702964,3.11342844247193,2.84174531585943,0.0135465831929122,0.999810969794388,-4.2787825248123
"8","GB41902",251,332,191,196,146,347,188,153,274,327,317,420,-0.436568307311204,5.06382217983714,-3.45150502675061,0.00413197479097468,0.999810969794388,-3.93068293591426
"9","GB42296",31,44,25,23,20,46,10,9,12,19,19,29,0.709951749205495,1.54918434521469,3.57661364244273,0.00323979430011658,0.999810969794388,-4.33083652740543
"10","GB42534",266,315,303,170,275,264,162,102,127,130,147,244,0.587784730699807,4.71932694828413,3.06877886933815,0.00871253569883392,0.999810969794388,-4.05868839340472
"11","GB42607",738,1111,308,315,302,1057,1982,786,402,672,1447,1564,-1.16949518962369,6.62583373135957,-3.11271412793496,0.00799760016575665,0.999810969794388,-4.1107003756676
"12","GB42693",244,457,289,216,180,337,267,150,397,380,403,383,-0.445556821129312,5.30171427565171,-3.03557138420743,0.00929472879383855,0.999810969794388,-4.04087434796636
"13","GB43246",386,312,481,457,328,500,153,135,178,188,180,511,0.782791863761586,5.25923735082943,3.15508128987449,0.00736356761476265,0.999810969794388,-4.0228900699273
