"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40027",161,119,123,56,91,86,48,33,66,98,69,73,0.936079063486197,3.40775052445075,3.22944133300908,0.00629813970893293,0.99987313433336,-4.18052966729936
"2","GB40300",25,24,24,16,10,14,46,26,34,29,36,61,-0.840361081325327,1.82192071409571,-3.13835406365273,0.00752816608942659,0.99987313433336,-4.3568378101306
"3","GB40393",12,9,12,7,7,14,11,1,5,6,5,7,1.07164651807492,0.00983710439927945,3.30829516400263,0.0053967582677496,0.99987313433336,-4.44828106526196
"4","GB40967",1213,1270,3737,1621,4662,787,1125,1104,593,643,911,809,1.19496192973012,7.3710395194669,2.8273841311873,0.013817190687753,0.99987313433336,-4.23752988808178
"5","GB41070",11,12,26,18,14,13,36,15,25,24,27,67,-0.769881965631704,1.52357641624128,-2.76485267335592,0.015601589650595,0.99987313433336,-4.41604135711207
"6","GB41311",1102,1416,1953,788,854,1824,1107,458,217,480,797,1178,1.22473357370945,6.87057062209657,3.82304811269889,0.00197737241570027,0.99987313433336,-4.00695581708252
"7","GB42527",138,94,121,148,139,47,136,34,70,79,80,89,0.680109132606352,3.60445557177069,2.75573542477104,0.0158799246785789,0.99987313433336,-4.24757228991558
"8","GB42664",57,45,38,44,43,38,55,11,28,36,42,42,0.572462271545753,2.35341117772722,2.97026151038738,0.0104585703730535,0.99987313433336,-4.33075649673869
"9","GB42728",345,264,161,202,253,136,269,72,134,133,131,272,0.661773694541263,4.61221656370924,2.81814044363929,0.0140677775635183,0.99987313433336,-4.13639761378038
"10","GB42768",63,41,17,40,57,65,28,20,20,22,19,32,1.10150931930599,2.11127604230859,3.07034747257605,0.00860001247419938,0.99987313433336,-4.33964959636633
"11","GB43029",118,428,159,264,59,327,110,46,16,63,84,113,1.70586894123968,3.84250777453974,3.19974102115782,0.00667541050086102,0.99987313433336,-4.1471299721234
"12","GB43191",170,98,128,62,74,61,89,37,30,71,75,104,0.728887970148817,3.34947531560805,3.00141631631666,0.00984099427599344,0.99987313433336,-4.2286114784473
"13","GB43624",9,7,20,4,16,19,3,0,4,4,8,10,1.72549573838983,-0.173749849337011,3.17205473505602,0.00704738729974079,0.99987313433336,-4.46073679709646
"14","GB43778",141,132,116,170,199,98,128,56,95,108,116,106,0.688276592229442,3.9811851770217,3.5124222021986,0.00361971118386805,0.99987313433336,-4.03960530183348
"15","GB43788",64,127,43,43,72,29,39,31,12,32,42,32,1.1127547959887,2.4674157010545,3.03498229698672,0.00921598038932235,0.99987313433336,-4.31472109948187
