"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40016",23,22,20,10,16,29,8,1,10,7,8,8,1.10783154681077,0.595486062719603,3.21112713850652,0.00653184821860475,0.723111991739866,-4.4275166517948
"2","GB40390",29,46,29,37,27,48,15,9,12,21,18,23,0.675103830134379,1.68556235894205,3.23662237154776,0.0062137254618372,0.723111991739866,-4.34840462043102
"3","GB40443",9,6,8,10,7,7,14,6,7,10,13,18,-0.946949291020559,0.361651954327543,-3.06796934871914,0.00864444935898863,0.723111991739866,-4.44644476777243
"4","GB41064",52,145,50,57,66,217,9,2,84,25,8,43,1.78659459581037,2.30603902582024,3.25195385078124,0.00602992983868037,0.723111991739866,-4.30787699385704
"5","GB41065",1031,2305,840,1105,1429,2662,275,233,1505,400,192,876,1.25205808720282,6.72349690378248,3.09737316693397,0.00816119361239051,0.723111991739866,-4.11163708782548
"6","GB41998",28,40,26,10,19,20,4,4,15,5,4,12,1.23398057637437,0.731593033887402,3.49931333313744,0.00371620527111952,0.723111991739866,-4.40025129665859
"7","GB42004",15,26,12,19,15,24,5,3,10,4,2,14,1.17980694249739,0.455428712389281,3.8268091179993,0.00196469704216156,0.723111991739866,-4.39565821767177
"8","GB42244",230,651,311,467,208,422,157,90,181,85,118,243,0.884087197812363,4.88233707136623,3.57138912754578,0.00322836498103383,0.723111991739866,-3.92050923990379
"9","GB42317",87,184,64,76,86,101,30,28,60,44,34,83,0.632376968044325,3.10613710797523,3.02903626051138,0.00932828052841642,0.723111991739866,-4.23736905581233
"10","GB43167",66,104,73,41,53,85,22,14,51,27,41,37,0.710339188739968,2.59951253872597,2.99228155451704,0.0100229453266317,0.723111991739866,-4.29728210245486
"11","GB43812",17,29,15,21,33,38,11,4,13,5,4,23,0.989779658977685,0.969458996634986,3.01422686777479,0.00960224889872844,0.723111991739866,-4.42206250607252
"12","GB44062",183,427,262,215,234,364,134,81,180,130,97,247,0.492828945795106,4.6840704488095,3.18112974445448,0.00692703670254106,0.723111991739866,-4.01552268265258
"13","GB44078",29,35,38,14,25,27,11,6,8,7,4,12,1.28353941955515,0.993250352342541,4.40748037106382,0.000647267187082004,0.723111991739866,-4.32271192664543
"14","GB44432",106,101,75,63,73,114,100,66,82,124,79,126,-0.575930354833745,3.60587258875547,-3.5080136407376,0.00365357237751683,0.723111991739866,-4.07243594042824
"15","GB44475",17,21,18,15,19,26,7,3,8,5,8,17,0.856593649939277,0.707194260207395,3.51704827091959,0.00358965992304615,0.723111991739866,-4.39875083656043
"16","GB44550",110,143,130,63,140,75,36,38,33,45,30,69,0.887884995422237,3.14152747792702,3.24732768639742,0.00608480859183907,0.723111991739866,-4.19841404836162
"17","GB45000",438,504,184,329,549,671,98,124,415,106,80,183,1.06655312544189,5.02349339567717,3.03882774973523,0.00915141030832268,0.723111991739866,-4.05917351631509
"18","GB45036",813,1154,696,706,814,866,477,298,595,340,401,590,0.449090440340252,6.33831586972479,3.04783477127515,0.00899164861421607,0.723111991739866,-4.08421266275605
"19","GB45214",251,467,247,257,271,348,155,73,184,155,126,272,0.495430408698296,4.8308746472049,3.62965312011098,0.00288168922548311,0.723111991739866,-3.89010042701575
"20","GB45300",55,111,62,58,45,96,26,16,50,36,20,56,0.631101103879199,2.63381026635173,2.9718887207754,0.0104302037992663,0.723111991739866,-4.29650845950095
"21","GB45696",148,366,142,449,235,172,27,32,63,73,26,319,1.40713790003703,3.94371850200855,2.97215328706207,0.0104248168974665,0.723111991739866,-4.17596051735114
"22","GB45825",158,288,187,193,171,270,195,132,212,152,225,320,-0.419141278266233,4.76593331467257,-3.0417495355263,0.0090992791673022,0.723111991739866,-4.02969677495362
"23","GB46320",27,67,30,28,26,43,16,7,20,21,13,21,0.676251764918801,1.66540379245992,2.96501542871178,0.0105711208801116,0.723111991739866,-4.37907550078463
