"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40603",184,145,210,180,166,238,547,101,137,312,618,273,-0.512253418757686,4.84999413494224,-3.0965658610219,0.00835504111627229,0.999125013015552,-3.89998111555863
"2","GB41191",214,122,258,323,201,289,191,102,67,107,215,280,0.714125002164145,4.5258336494166,3.07920472993247,0.00864106514840354,0.999125013015552,-3.92503933946835
"3","GB41338",138,84,118,196,138,227,588,132,193,179,801,414,-1.05545831544802,4.7597935942195,-3.92857810019681,0.00167752511259435,0.999125013015552,-3.67633610335696
"4","GB41735",399,232,401,389,377,552,831,279,248,479,1065,600,-0.371089066820067,5.82332358325805,-2.71241495950658,0.0175476138474633,0.999125013015552,-4.0399190106543
"5","GB42527",138,94,121,148,144,140,136,34,56,98,136,121,0.605623749477303,3.77177451428312,3.981403615369,0.00151695254767894,0.999125013015552,-3.79682499221945
"6","GB42632",70,37,52,107,61,72,69,32,9,25,55,69,0.837337236358606,2.61699955130407,2.75858664193821,0.01605769483067,0.999125013015552,-4.27308587686807
"7","GB42980",24,7,5,26,22,34,1,1,3,7,12,21,1.80662899797745,0.228280454960094,2.73255650410377,0.0168817440873969,0.999125013015552,-4.46761095134513
"8","GB43227",78,48,60,28,68,55,51,17,34,56,12,9,1.37858190470517,2.22089578235603,2.7825367998744,0.0153343591533017,0.999125013015552,-4.31515496599466
"9","GB43422",573,493,521,545,468,770,553,232,197,404,770,802,0.416020208934301,5.97192124751577,2.77968012615984,0.0154189292347345,0.999125013015552,-4.02781115059136
"10","GB43717",160,60,120,136,138,153,67,61,21,76,125,173,0.804168847604904,3.60131985409864,2.80321382602967,0.0147356452574343,0.999125013015552,-4.12935986587624
"11","GB44116",561,465,405,372,762,1629,636,253,112,347,350,604,0.894579041073007,5.84736362887488,2.90919057569451,0.0120097842352902,0.999125013015552,-3.98457070531737
