"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40114",101,145,33,178,143,113,39,88,76,8,77,24,0.964009421193579,3.07252927417027,2.58556801356653,0.0223940303726764,0.999427617333444,-4.27029533694756
"2","GB40899",14,18,10,29,17,30,15,26,22,12,23,31,-0.614070036759636,1.35232116196173,-2.91495532188908,0.0118949700225431,0.999427617333444,-4.37607280741184
"3","GB41368",132,186,68,198,162,150,157,136,135,125,116,175,-0.377837288088085,4.17856152366327,-2.63298492670951,0.0204564371583727,0.999427617333444,-4.10788903060555
"4","GB41469",473,622,211,666,629,505,399,505,469,312,476,512,-0.291011538455535,5.89279605337463,-2.63802551828205,0.0202603024631274,0.999427617333444,-4.07634104924346
"5","GB41540",10,10,19,5,5,41,50,42,135,4,11,33,-1.94147106675616,1.22908427259546,-2.55967922977146,0.0235258034912819,0.999427617333444,-4.43079347107161
"6","GB41972",24,49,25,90,43,50,22,22,14,14,19,30,0.68324352516305,1.90908702842446,2.79450220141508,0.0150057363653601,0.999427617333444,-4.34839062861605
"7","GB42296",31,44,9,44,35,37,10,25,12,12,19,17,0.59240858710042,1.4831770349073,2.64063223072236,0.0201595908776405,0.999427617333444,-4.40252518889355
"8","GB42703",10,10,4,18,6,8,14,13,9,12,16,19,-1.04570745150982,0.521842353387839,-3.79836679335245,0.00215806371643337,0.999427617333444,-4.37137682456266
"9","GB43208",2267,4016,1678,3642,2857,3951,1382,1887,1646,965,2123,2551,0.385339627480783,8.15431239504818,2.58737669953166,0.0223169619526578,0.999427617333444,-4.24249889380903
"10","GB43455",543,783,330,613,515,496,426,542,516,330,691,751,-0.399935503561175,6.07990009446338,-2.67809713521958,0.0187648200828883,0.999427617333444,-4.07389530036601
"11","GB43921",218,359,124,323,326,369,142,212,175,86,166,221,0.312281165576833,4.73847573110347,2.63200550793229,0.0204947608976667,0.999427617333444,-4.07456132086139
"12","GB44224",21,17,14,24,32,25,21,31,31,19,14,54,-0.760710256106111,1.62426398635519,-2.6267884203344,0.0207000790551324,0.999427617333444,-4.38950166820431
"13","GB44367",126,162,49,89,58,172,6,54,44,60,14,36,1.40482453993395,2.76067077885611,2.8357492171283,0.0138595773201228,0.999427617333444,-4.26260885608981
"14","GB44787",33,48,19,47,28,37,51,62,27,20,31,48,-0.585125166332509,2.20225848250647,-2.74582534940412,0.0164783523926515,0.999427617333444,-4.32076533556474
"15","GB44824",281,208,182,307,164,319,276,856,288,140,378,744,-1.10617725784148,5.25325218565482,-3.64245676288613,0.00291130053178479,0.999427617333444,-3.72220593803553
"16","GB45118",3,12,1,14,6,6,8,12,8,6,6,9,-0.858598428757859,-0.146802767010982,-2.63685105041814,0.0203058382583953,0.999427617333444,-4.48886452312988
"17","GB45668",14,15,8,21,14,16,18,22,15,14,16,15,-0.63050575948882,1.01800817858959,-2.84383618572184,0.0136451681498509,0.999427617333444,-4.41009651008628
"18","GB45846",32,33,9,64,25,32,6,8,14,5,18,22,0.962330490632564,1.19373087436431,3.11081768935036,0.00814205422394886,0.999427617333444,-4.37663597660432
"19","GB46663",12,17,5,79,18,43,3,4,10,10,9,2,1.58735798856181,0.5004470791176,2.69210091617685,0.0182679954496664,0.999427617333444,-4.46280499414152
"20","GB46956",20,52,7,80,30,41,9,9,9,5,16,35,1.00394871363687,1.29070675772101,2.68286647303585,0.0185941526215056,0.999427617333444,-4.41456283004791
"21","GB47022",78,142,31,94,94,134,97,122,84,59,93,107,-0.482623277839542,3.51943022368047,-2.83146936857165,0.0139743858851514,0.999427617333444,-4.13712020706962
"22","GB47429",11,11,7,37,15,17,4,5,4,5,6,4,1.14152212768534,0.155927867933057,3.30543259749247,0.00558376464688675,0.999427617333444,-4.4343074603126
"23","GB47579",180,29,108,101,100,157,120,214,150,46,234,239,-1.20635203575725,3.95326804043312,-2.57087569207309,0.0230296963640134,0.999427617333444,-4.15646255051259
"24","GB48030",14,20,9,12,15,12,7,1,3,5,2,6,1.36766326444097,-0.0864899514098005,3.19177689090233,0.00695967917191781,0.999427617333444,-4.45486070045253
"25","GB48424",189,355,114,239,240,256,187,238,212,126,232,250,-0.316449890518646,4.76366299976694,-2.62671066666728,0.020703154107491,0.999427617333444,-4.06554233900412
"26","GB48511",32,46,18,42,59,27,15,28,18,7,17,12,0.748305683503758,1.58407181876236,2.77794434471041,0.0154915726351783,0.999427617333444,-4.37992026469439
"27","GB49016",36,110,14,127,69,50,12,27,57,9,28,11,1.13361666702002,2.07983695612884,2.73110313148939,0.0169509729400841,0.999427617333444,-4.34626229655025
"28","GB49017",188,433,115,389,344,225,56,94,268,22,207,60,1.11652501797538,4.25462572552433,2.79050853002781,0.0151215318444329,0.999427617333444,-4.09188642547145
"29","GB49018",163,162,118,168,226,198,53,58,160,30,132,44,0.884435267001344,3.77578980347281,2.56116949174743,0.0234591795368384,0.999427617333444,-4.19935924940234
"30","GB49387",17,17,12,15,16,6,32,24,12,11,22,23,-1.040911463782,1.0773445043698,-3.04401449644052,0.00926694240656693,0.999427617333444,-4.38622398023093
"31","GB49440",266,574,86,251,132,100,65,60,75,52,62,63,1.19088390534818,3.80577060505153,3.17464620441069,0.00719465172930689,0.999427617333444,-4.04152315826155
"32","GB50225",159,84,58,117,89,124,29,55,17,50,16,88,1.02937136191819,2.94677403669015,2.64325038799905,0.0200589271221973,0.999427617333444,-4.27314678853361
"33","GB51046",5,12,4,17,13,10,8,16,13,5,20,12,-0.72109182763314,0.447752413120641,-2.55913336785974,0.0235502526611927,0.999427617333444,-4.47004596018165
"34","GB51057",14,34,4,61,16,23,7,11,9,5,7,10,0.900220635391659,0.715890963480073,2.57236709713334,0.0229643821938163,0.999427617333444,-4.45854021717611
"35","GB51062",70,163,33,168,104,82,88,121,146,51,102,116,-0.519766153677594,3.61017992543508,-2.84523606138485,0.0136083861172345,0.999427617333444,-4.11972285131648
"36","GB51638",10,24,7,21,12,17,4,8,4,1,2,14,1.17225132097258,0.065104182391594,3.31237683797884,0.00550914474066883,0.999427617333444,-4.43937546107744
"37","GB51843",668,893,278,638,529,751,695,652,662,430,391,1114,-0.49503700794081,6.27954003002293,-2.58889216754732,0.0222525855135194,0.999427617333444,-4.11776803727185
"38","GB51949",18,51,5,18,15,22,1,3,9,0,8,13,1.82875318411617,0.0807689577779097,3.17890777452769,0.00713546740838776,0.999427617333444,-4.44986828636436
"39","GB52251",165,315,136,327,190,168,114,691,1005,146,204,421,-1.07260245420537,5.03357308679769,-2.5992541050954,0.0218172121713891,0.999427617333444,-4.07278125390292
"40","GB52631",208,296,177,319,287,238,174,455,294,141,324,388,-0.585817949572718,5.0680970606793,-3.24463330613315,0.00628196760179943,0.999427617333444,-3.84052477439538
"41","GB53212",33,17,23,35,23,11,36,66,14,27,36,34,-1.0417771641541,1.80303330290959,-2.55634375415302,0.0236755836500126,0.999427617333444,-4.3861661307174
"42","GB53221",411,287,301,383,279,353,114,166,98,102,194,180,0.852583049863135,4.77990616493468,3.3408634898983,0.00521337785865312,0.999427617333444,-3.85814735391735
"43","GB53286",110,180,61,131,109,106,117,131,89,108,145,122,-0.493236687199415,3.87772899317649,-2.67423254554292,0.0189042305691104,0.999427617333444,-4.13054897845353
"44","GB53516",475,1645,403,1041,442,434,260,275,231,235,395,279,0.770508959325825,5.74222598600255,2.77467585286855,0.0155892825851518,0.999427617333444,-4.03266557311716
"45","GB53555",16,26,6,16,17,13,4,10,5,2,10,8,0.800167888177183,0.308370438517355,2.83014908309129,0.0140099914025232,0.999427617333444,-4.45833613523551
"46","GB53731",32,27,17,26,33,30,39,32,27,18,32,46,-0.691674479534631,1.91766581004012,-3.21485072766997,0.00665526956081553,0.999427617333444,-4.28174702306379
"47","GB54868",32,62,45,39,67,37,40,86,66,16,123,101,-0.982120928328196,2.75574696980564,-2.82595423442336,0.0141237111285354,0.999427617333444,-4.24581234080865
"48","GB55248",5,8,4,17,5,11,11,16,6,5,16,19,-0.991226515480661,0.280205311107298,-3.05007399850471,0.0091588327918605,0.999427617333444,-4.44057098240209
"49","GB55586",34,67,19,97,53,102,23,53,10,21,10,31,0.965514937209753,2.12158324700746,2.6017941539709,0.021711754867778,0.999427617333444,-4.36055092404189
"50","GB55622",37,75,12,57,45,38,54,70,42,17,56,49,-0.595273029870414,2.42523666617422,-2.6372949610153,0.0202886155285382,0.999427617333444,-4.31746200227601
