"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40009",462,801,258,387,926,880,2149,751,717,544,1436,1286,-0.964094919767327,6.60351062452025,-2.85628496714068,0.0133094924446542,0.999397680866306,-4.05451727179427
"2","GB40217",98,93,63,63,161,187,161,314,55,103,377,321,-0.911540771892442,4.12645115581936,-3.21278546438821,0.0066738757634195,0.999397680866306,-3.94864150203504
"3","GB40635",588,341,512,387,1582,472,186,660,142,188,465,476,0.865452209880456,5.71555503804187,2.92904100261206,0.0115644767942612,0.999397680866306,-3.96962917346545
"4","GB40697",3385,4644,6326,2757,9901,10161,8100,20974,4671,9770,18846,21503,-1.11766202375935,10.033426887368,-3.18246219686134,0.00707809648856619,0.999397680866306,-4.22760068759733
"5","GB40907",238,267,132,271,702,499,120,338,76,268,245,194,0.665320875727007,4.93146747726145,3.08428833479858,0.00856214431879221,0.999397680866306,-3.90770679622352
"6","GB41240",431,629,272,558,1856,633,141,497,184,375,628,470,0.793782597127984,5.85544137124429,2.92350975299467,0.0116888065783469,0.999397680866306,-3.97783581282071
"7","GB42150",1318,1377,719,1389,2431,1499,1039,1403,552,905,1161,1377,0.380036507937623,7.25132158226186,3.04194491537351,0.00929432860073973,0.999397680866306,-4.05552756705219
"8","GB42515",336,519,168,371,566,512,329,1025,316,644,597,535,-0.494525852785918,5.85535270185403,-2.86843906959799,0.0130009106033743,0.999397680866306,-3.99205925114156
"9","GB42802",1339,538,499,726,812,1104,1732,5323,1163,587,1451,1876,-1.03833233547734,7.17310365475434,-2.98537601977664,0.0103703690738762,0.999397680866306,-4.0654655630059
"10","GB43246",386,481,190,470,647,399,153,312,135,178,436,388,0.70892663361865,5.32477432164463,3.72322686161272,0.00248825424035675,0.999397680866306,-3.69828908686337
"11","GB43325",45,21,17,12,37,74,108,98,34,45,288,73,-1.56467693806283,2.66691264540349,-3.31080044458401,0.00551879397474902,0.999397680866306,-4.18215170686151
"12","GB43509",14,944,24,15,107,158,2655,3035,725,557,643,1347,-4.135871223444,5.1780484926941,-4.97651390613037,0.000241203420146514,0.999397680866306,-3.73367629244365
"13","GB43512",144,110,37,81,133,143,105,361,138,78,236,225,-0.7707283557256,4.04764298434,-3.00303078674281,0.0100219105597765,0.999397680866306,-4.0192834253581
