"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40139",417,119,86,55,181,202,412,163,264,230,433,498,-1.50433636147099,4.7612810766496,-3.96270392939326,0.00154585908753419,0.975080557380227,-3.65675040931626
"2","GB40299",2231,1782,300,178,802,878,1701,957,1615,1276,4338,2998,-1.7905455690883,7.23182956058218,-3.50853129769723,0.0037129788461311,0.975080557380227,-3.92938143476094
"3","GB40771",53,145,82,59,98,88,24,33,21,57,64,57,0.72225330206817,2.88017956274112,3.39320458272518,0.00464599059864196,0.975080557380227,-4.11755952712832
"4","GB41296",55,3,41,13,14,9,49,26,33,16,74,111,-1.96974188985565,1.73343158043621,-3.09597690938762,0.00828732638752219,0.975080557380227,-4.3270769377425
"5","GB41297",688,285,48,94,156,332,490,182,479,246,826,874,-1.60104161950937,5.2211388964773,-3.11861084917824,0.00793009844166485,0.975080557380227,-3.8932439715186
"6","GB41408",9,14,11,11,4,16,14,9,12,15,24,23,-0.953232650397859,0.726362931326279,-3.28466019577714,0.00573902898713784,0.975080557380227,-4.3899496987935
"7","GB41758",101,45,7,13,19,70,45,38,109,54,121,163,-1.71397498165045,2.61092650422469,-3.33736198151483,0.00517934712298635,0.975080557380227,-4.180099449268
"8","GB42202",154,57,4,15,35,58,108,56,102,61,144,216,-1.96318519259077,2.90615032138346,-3.46204335393915,0.00406390986903544,0.975080557380227,-4.12013036215797
"9","GB42310",2268,1122,498,1231,738,3778,83,575,19,145,546,757,2.27710070883766,6.00644191378412,3.10852487909765,0.00808734985954944,0.975080557380227,-3.98605253694929
"10","GB42466",52,36,22,15,26,22,28,22,24,43,57,46,-0.731061868660006,1.98439018971418,-3.0546944907485,0.00898059713233085,0.975080557380227,-4.29320438569332
"11","GB43087",287,176,22,62,120,185,178,109,308,155,483,634,-1.5949415389724,4.42031681242312,-3.26802627695881,0.0059279771096657,0.975080557380227,-3.90791847853504
"12","GB43133",633,693,482,373,548,686,551,367,543,494,1150,690,-0.501676166204713,6.2055694517039,-3.08672667933758,0.00843789044576283,0.975080557380227,-3.93626993721968
"13","GB43358",324,652,767,470,616,546,265,180,73,241,433,495,0.783762210811571,5.53069712868273,3.13420407062159,0.00769295616819181,0.975080557380227,-3.89769781094611
"14","GB43991",35,51,17,26,23,30,35,28,29,43,92,70,-1.02755860957577,2.21947314409462,-5.37225112044162,0.000116108142241705,0.975080557380227,-3.99112558163857
"15","GB44102",129,174,110,130,142,166,69,58,42,78,137,136,0.421587174170879,3.76491690854607,3.399682175546,0.00458781170880061,0.975080557380227,-3.94613606915763
"16","GB44163",631,309,120,65,277,260,577,210,398,319,517,650,-1.32517978825811,5.27918801730006,-3.1897489183834,0.00690424836235947,0.975080557380227,-3.85793697971299
"17","GB44219",177,128,14,54,52,130,116,63,194,98,407,477,-1.6732334546314,3.83082689129507,-3.29438461409049,0.00563137611017651,0.975080557380227,-3.99187409727385
"18","GB44849",515,154,150,92,212,205,526,240,347,248,395,317,-1.22100801108837,5.01855425060502,-3.16429006182722,0.00725520241358986,0.975080557380227,-3.86849188935009
"19","GB44866",18,11,8,9,12,17,12,10,12,18,25,25,-0.776639490948865,0.879301888741961,-3.14045008044661,0.00759996094420969,0.975080557380227,-4.38989096675945
"20","GB45293",206,201,92,70,165,150,341,101,140,131,283,252,-0.829302274127737,4.37311544365859,-3.07302379315355,0.00866594328569712,0.975080557380227,-3.94479745618421
"21","GB45512",259,196,38,57,104,161,214,120,174,127,473,470,-1.36852329774013,4.34443146699411,-3.72273425120774,0.0024521453530083,0.975080557380227,-3.77716631005297
"22","GB45987",74,122,44,33,47,58,35,23,11,24,44,31,0.80328959149658,2.32576787204399,3.1400339380093,0.00760612178892187,0.975080557380227,-4.24563423752474
"23","GB46301",26,8,1,7,6,12,12,6,22,9,46,56,-1.76488046321632,0.630890876764594,-3.04820947653639,0.0090946201996493,0.975080557380227,-4.42087999013596
"24","GB46918",304,114,94,65,168,142,181,97,199,192,332,295,-1.00224744553748,4.38638957716797,-3.37721291078178,0.0047928200642542,0.975080557380227,-3.8523965165722
"25","GB47379",545,291,79,69,185,280,414,255,388,210,729,652,-1.46298780324303,5.14382841649566,-3.52235498544062,0.00361465026059434,0.975080557380227,-3.75723617198191
"26","GB47813",278,465,261,267,351,336,168,111,118,198,390,324,0.307949973540043,5.00635976077545,3.06322144900743,0.00883282972338006,0.975080557380227,-3.90427957509378
"27","GB48307",47,75,38,33,45,44,42,29,27,54,109,66,-0.497341337349412,2.60600463323176,-3.37198634981897,0.00484181357081626,0.975080557380227,-4.15786397158335
"28","GB48492",421,699,262,395,388,482,554,488,303,341,796,785,-0.683690083981243,5.89906060909129,-3.40229094844034,0.00456458851863775,0.975080557380227,-3.80763469714759
"29","GB48577",153,518,236,134,331,173,91,74,65,84,239,139,0.750409420035874,4.31016904640044,3.08203068430498,0.0085153642677691,0.975080557380227,-3.96313954266729
"30","GB48625",6,19,11,10,10,13,1,0,1,2,10,15,1.60106830334165,-0.469746916651629,3.26274604414542,0.00598925026212418,0.975080557380227,-4.45760193334805
"31","GB48769",16,31,17,16,13,14,3,2,2,7,14,12,1.17696907288794,0.345325208224981,3.97409914245946,0.00151252463749852,0.975080557380227,-4.37798343301164
