"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40381",34,22,34,16,21,27,33,18,15,29,57,35,-0.694353091082816,1.79535696780496,-2.88500794310695,0.0126176213162368,0.88338249490932,-4.33212048443591
"2","GB40423",59,40,67,50,63,74,61,36,46,64,77,95,-0.519109621462292,2.93246419559949,-3.39388887869555,0.00471275970631092,0.88338249490932,-4.08951733066347
"3","GB41279",38,29,49,24,67,28,52,21,20,40,56,75,-0.581945097916922,2.30628679808184,-3.07419354459197,0.00875254658229882,0.88338249490932,-4.24436536053568
"4","GB41415",19,11,19,8,16,16,20,9,14,14,34,20,-0.708683470010221,1.04448994778047,-2.90691433950097,0.0120952736268375,0.88338249490932,-4.39678156363353
"5","GB42072",161,132,198,99,230,194,203,101,114,212,251,223,-0.54632077680211,4.43884510572606,-4.42657897008033,0.000661354703926929,0.88338249490932,-3.5203167762388
"6","GB42487",310,251,477,212,422,368,347,198,177,339,443,445,-0.350816660019415,5.34604096094635,-3.42928503103929,0.00440096542756631,0.88338249490932,-3.75372202483725
"7","GB42983",8,3,25,11,22,23,11,1,1,2,10,2,1.52187898613682,-0.221445707558302,3.05381587372149,0.00910472171639518,0.88338249490932,-4.4637416605042
"8","GB43453",218,120,143,41,137,182,233,109,78,160,208,303,-0.868967394941393,4.21064015590512,-3.06820904537049,0.00885454386992467,0.88338249490932,-3.94862322631101
"9","GB44065",61,65,83,39,85,84,119,82,84,79,127,112,-0.961752936881286,3.39558203920573,-5.16769448733901,0.00017307928402402,0.88338249490932,-3.67501435062785
"10","GB44374",76,62,85,67,103,88,78,59,63,77,101,125,-0.478309210006857,3.37048364601329,-3.36598270105899,0.00497419677072472,0.88338249490932,-4.01151510196891
"11","GB44548",447,169,289,59,1341,530,227,1169,379,1496,1496,1016,-1.82337384975561,5.98943411919659,-2.94349103877744,0.0112703025700761,0.88338249490932,-3.97345996380723
"12","GB44628",18,14,25,13,36,29,40,22,15,23,38,26,-0.698006519808066,1.61484616663117,-3.2653925534188,0.00604366794897937,0.88338249490932,-4.30192235636492
"13","GB44902",149,114,178,117,158,169,171,98,71,147,161,227,-0.377710030412798,4.18186660437545,-2.87738556264084,0.0128045413238465,0.88338249490932,-4.01026306703434
"14","GB45340",187,132,218,95,190,192,144,217,107,180,567,417,-0.936260223295298,4.63546445871689,-3.34974966382989,0.00513294143786268,0.88338249490932,-3.80846811943776
"15","GB45371",11,14,27,13,38,33,30,20,10,32,48,33,-0.789685886868956,1.59128220321352,-3.1350977261479,0.00777879356872033,0.88338249490932,-4.32077678310324
"16","GB45515",151,115,129,121,176,185,188,101,67,148,203,203,-0.454268744249742,4.19697906773459,-2.88848943105014,0.012533144008839,0.88338249490932,-4.00465255488336
"17","GB46050",24,13,50,22,45,36,14,6,8,14,26,13,0.790209632748529,1.30664146339299,3.30858203736581,0.0055587492571204,0.88338249490932,-4.33750569654567
"18","GB46760",224,144,221,186,295,219,189,154,119,253,287,299,-0.417474446436211,4.7415486296124,-3.06843112335666,0.00885073782536723,0.88338249490932,-3.88876850819381
"19","GB46898",269,209,348,228,304,292,279,191,178,250,335,330,-0.342718079183061,5.07494798244663,-2.9184440485077,0.0118289860915219,0.88338249490932,-3.93083296255633
"20","GB46978",134,91,104,147,210,108,122,109,68,184,248,212,-0.659821968769043,4.12328493523312,-2.9231126544253,0.0117228154877239,0.88338249490932,-4.00411260842444
"21","GB47120",17,9,11,10,28,18,33,7,13,35,38,23,-1.04724657704879,1.20918058491907,-3.39783223971539,0.00467694956263733,0.88338249490932,-4.33295425066906
"22","GB47324",19,15,29,21,27,26,23,13,18,26,30,36,-0.501969820791993,1.57507854181507,-2.91733286762895,0.0118543955049476,0.88338249490932,-4.34904631820277
"23","GB47505",93,45,70,88,106,136,172,83,175,214,118,126,-1.13631797778021,3.82092595159616,-3.58368676569636,0.00326670113988162,0.88338249490932,-3.8768602755592
"24","GB47929",128,56,231,162,239,117,41,62,69,34,80,85,0.904806310161582,3.54984743029177,2.94780489632778,0.0111767493111758,0.88338249490932,-4.10270974710727
"25","GB47930",34,29,45,28,49,47,58,19,19,62,59,68,-0.653516246685687,2.36721763392136,-3.55952566487284,0.00342242941089249,0.88338249490932,-4.15799638025267
"26","GB48354",9,8,1,2,4,4,5,4,8,10,13,13,-1.52159782282241,-0.360267769039457,-2.97716845744622,0.0105600530213174,0.88338249490932,-4.47481737902014
"27","GB48673",90,95,131,71,131,117,127,86,84,133,138,107,-0.509457850942581,3.78497807958789,-2.98500211155694,0.0104013039068577,0.88338249490932,-4.03554311871959
"28","GB48794",1203,714,1333,937,1318,1630,2474,790,579,1333,2198,1954,-0.667281631516215,7.33109247959945,-3.55240934211823,0.0034697154013757,0.88338249490932,-3.92581919996447
"29","GB48832",261,119,92,65,105,151,886,104,147,399,359,249,-1.73870860362831,4.56125485535823,-4.13593549306424,0.00113886930610564,0.88338249490932,-3.6251051857084
"30","GB49639",23,15,26,16,24,18,35,18,8,26,37,34,-0.740984000803888,1.50774448365461,-3.49467422999439,0.00387863463667971,0.88338249490932,-4.28766818931783
"31","GB50178",40,32,63,22,109,56,100,48,97,85,87,75,-1.08279932181092,2.98993573034117,-3.98981289508068,0.00150152258092121,0.88338249490932,-3.97416340693044
"32","GB50294",19,25,38,20,42,42,20,13,8,9,17,10,0.850192538139799,1.32051018412709,3.16176790099703,0.007387140465783,0.88338249490932,-4.35203026349613
"33","GB50743",101,76,134,112,158,132,81,32,36,56,89,96,0.469172318140818,3.42493926051936,3.60997266870582,0.00310541845799417,0.88338249490932,-3.95708882398287
"34","GB50875",26,23,23,12,46,23,67,22,27,29,40,41,-0.990035706231126,1.9165005692401,-3.84496967883134,0.00197850127776492,0.88338249490932,-4.1938738314558
"35","GB51112",95,84,149,72,170,136,93,24,44,56,88,81,0.474882211712045,3.38651653583978,2.95753565006853,0.0109685331397605,0.88338249490932,-4.11762538651805
"36","GB51290",11,8,31,8,16,16,8,3,2,5,9,7,0.876842375660996,0.172607943046918,3.14709552055191,0.00760010422747282,0.88338249490932,-4.43950134378248
"37","GB52631",208,174,296,294,319,238,455,177,141,324,388,287,-0.587079828602034,5.0680970606793,-3.26656040878931,0.00603001322718079,0.88338249490932,-3.80711993286006
"38","GB53355",11,9,6,5,23,12,16,11,5,28,32,15,-1.09420419721892,0.703532634105665,-2.89536541309731,0.0123679358278274,0.88338249490932,-4.42352449496588
"39","GB53625",1249,634,1283,787,1348,1387,1486,659,524,1264,1308,1733,-0.430997625352398,7.10083535314106,-2.9237997159237,0.0117072704261039,0.88338249490932,-4.06776304664891
"40","GB53823",12,8,37,27,32,16,8,3,5,7,14,10,0.945335277675076,0.649620141066367,2.94736395507406,0.0111862765114592,0.88338249490932,-4.4265450423914
"41","GB54816",31,28,55,29,49,35,16,12,18,12,21,29,0.658749359063344,1.71604534928879,3.17804129347814,0.00715790256578574,0.88338249490932,-4.30747021807038
"42","GB54868",32,40,62,66,39,37,86,45,16,123,101,67,-1.00791401998061,2.75574696980564,-2.93984206175084,0.0113500410698816,0.88338249490932,-4.21022404106485
"43","GB54905",11,3,5,7,3,3,13,3,2,11,14,14,-1.25685248099129,-0.257384389016664,-2.91153454105843,0.0119878631494047,0.88338249490932,-4.474733038484
"44","GB54908",14,13,14,25,15,17,29,15,9,17,22,60,-0.966376024081401,1.27727202628061,-2.96237676921421,0.0108663786760438,0.88338249490932,-4.3718850725838
"45","GB54962",44,36,6,1,10,2,47,17,7,67,31,36,-2.29975229776197,0.999241579716148,-3.20281279773505,0.00682252957721585,0.88338249490932,-4.38218699533823
"46","GB55111",48,38,63,30,44,52,48,39,29,52,62,61,-0.516356591320191,2.57172710276224,-2.9256094357197,0.0116664221464525,0.88338249490932,-4.23622225539227
"47","GB55127",4,7,10,4,4,12,14,6,7,12,17,16,-1.29976391875158,0.184285648112339,-4.17612787395841,0.00105585760436761,0.88338249490932,-4.37363027917817
"48","GB55381",97,44,129,75,154,95,72,33,38,38,57,69,0.505873970117117,3.1172429202585,2.93642394136791,0.0114252407287499,0.88338249490932,-4.16330566475126
"49","GB55614",60,62,106,58,92,75,26,18,27,48,45,51,0.679642974516258,2.68734946123141,3.62798999514355,0.00299955627771949,0.88338249490932,-4.10319041677815
"50","GB55698",10,7,8,6,7,10,16,6,5,18,29,11,-1.10164794606907,0.390165529437869,-3.32772706040787,0.00535648107474617,0.88338249490932,-4.40975105202788
