"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB51029",140,160,81,141,107,245,43,69,30,43,51,69,1.25173072494888,3.40489710000873,6.77445538136407,1.19453298407982e-05,0.118617125319127,-3.37613093678543
"2","GB40445",24,17,9,18,17,29,20,21,16,19,33,34,-0.587610661374455,1.41477254009335,-2.79174331261726,0.0150493783446128,0.98154229340065,-4.343462071556
"3","GB40554",43,77,28,41,71,84,33,43,20,29,44,48,0.394041977433494,2.48236383858658,2.6637693649991,0.0192457431866857,0.98154229340065,-4.25222209343632
"4","GB41343",60,124,27,51,94,160,28,68,30,25,48,73,0.655026272156067,2.83706760124841,2.71807806648287,0.0173411741271846,0.98154229340065,-4.19598179813478
"5","GB41410",26,23,7,15,27,23,30,22,23,36,26,30,-0.713291900418078,1.56507919532655,-2.68855501964163,0.0183524932665291,0.98154229340065,-4.34550410729377
"6","GB41581",11,42,7,13,21,24,4,15,5,3,8,7,1.20996346740321,0.458059234005896,3.47599186737833,0.00399717264213601,0.98154229340065,-4.36445430096739
"7","GB41626",28,56,21,24,35,51,36,41,29,40,54,43,-0.442981253509313,2.250376667924,-2.64613951721701,0.0199067209216244,0.98154229340065,-4.28089897863746
"8","GB42369",35,38,14,36,38,57,24,13,13,11,27,24,0.726191526472155,1.67470634149077,3.07023595875687,0.00878107970859095,0.98154229340065,-4.27923617811025
"9","GB42412",45,18,22,14,37,28,41,36,29,29,47,47,-0.838020869256576,2.00619966978849,-2.70448060464927,0.0178000151620397,0.98154229340065,-4.29802914869399
"10","GB42431",756,535,286,241,951,935,605,589,536,705,956,1063,-0.65055810574229,6.32309171885941,-2.52927173464565,0.0248795917514355,0.98154229340065,-4.06710624544992
"11","GB42635",26,23,11,5,35,34,30,33,17,48,41,32,-0.947670144052963,1.67691233488749,-2.87683764704109,0.0127702900416789,0.98154229340065,-4.30632464056015
"12","GB42773",199,401,106,216,283,431,102,200,86,166,263,210,0.39938419560358,4.67157335400743,2.78032729874612,0.0153840422127968,0.98154229340065,-3.93098398748572
"13","GB42776",8,27,5,21,16,39,6,7,6,3,10,11,1.03352628771739,0.467453504861486,2.87495949588674,0.0128167198727031,0.98154229340065,-4.41603575703948
"14","GB42979",86,145,35,61,100,102,55,75,30,41,52,63,0.478602760492273,3.0466307079167,2.63134355393858,0.0204784424730068,0.98154229340065,-4.1882534334735
"15","GB43481",12,3,4,2,5,12,7,7,12,10,10,23,-1.17129385681909,0.0265797520587285,-2.62390220035298,0.0207719768373143,0.98154229340065,-4.46191117841527
"16","GB43518",33,3,11,19,25,10,10,47,22,22,55,55,-1.58531726517155,1.3964671615465,-2.71142401272782,0.0175642510592401,0.98154229340065,-4.36230366342671
