"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB49345",9,8,4,8,40,19,22,61,44,30,46,51,-1.47779164477864,1.48002267146056,-5.60444496956335,7.94866591358126e-05,0.789302525218619,-4.14358517493921
"2","GB40007",114,213,68,73,501,124,187,487,519,288,356,753,-1.24516049060633,4.91579056980917,-3.3581697029084,0.00501243694683779,0.868502372545917,-3.82788170347118
"3","GB40695",406,410,611,309,1408,2475,1144,3032,1129,1692,3729,3406,-1.32517820251724,7.27329913400882,-3.17769679148677,0.00711616977862279,0.868502372545917,-4.01369332501643
"4","GB41284",551,151,744,267,1064,325,231,201,180,154,196,263,1.3524874703744,5.23074993307769,3.60818221556725,0.00308866321672699,0.868502372545917,-3.71401731268115
"5","GB41428",76410,22541,41127,36188,70449,33129,12132,50246,11100,3338,28973,29464,1.70436056354749,11.7287079851968,3.45410317400749,0.00416146896301358,0.868502372545917,-4.27761035990734
"6","GB42460",3,40,1,4,31,37,221,721,625,88,46,201,-4.03101320403812,2.56835165899469,-3.79453012115285,0.00215724611378988,0.868502372545917,-4.23427436283236
"7","GB42596",484,113,294,266,425,235,241,161,26,27,110,303,1.71613984193126,4.40744704648024,3.22257845843453,0.00652209974977799,0.868502372545917,-3.92157842925075
"8","GB42626",826,213,590,359,392,149,96,79,96,225,210,80,1.96031678647566,4.73368940674059,3.68905018018094,0.00264250744019135,0.868502372545917,-3.75413354804535
"9","GB42657",11,4,5,8,28,11,13,27,17,19,22,28,-0.792224641333784,0.862354406625189,-3.51608729922473,0.00369069054375137,0.868502372545917,-4.35828231942211
"10","GB42698",450,254,228,303,479,433,276,369,265,225,337,403,0.437342158284082,5.38290114791693,3.13455708393378,0.00773806458954087,0.868502372545917,-3.85550366022333
"11","GB43247",55762,14824,10154,47434,57228,33662,10010,8651,1008,4234,26524,10828,2.37835716324678,10.8563954129273,3.63087256049009,0.00295626870467675,0.868502372545917,-4.21051941134282
"12","GB43509",14,725,24,15,107,158,2655,3035,944,557,643,1347,-4.18455727911174,5.1780484926941,-5.03172994460628,0.000216213105618319,0.868502372545917,-3.71322675943042
"13","GB43802",6,7,5,10,40,8,16,46,25,19,27,30,-1.11630457412022,1.05130113929935,-3.56185269700262,0.00337796082734551,0.868502372545917,-4.33917583297352
"14","GB43977",8,1,1,2,26,9,7,25,12,15,18,22,-1.31963165115815,0.159131894599236,-3.15131202669506,0.00749033419781743,0.868502372545917,-4.43920853191643
"15","GB44189",340,198,133,419,661,555,411,823,618,630,537,639,-0.579281303234862,5.84291589947208,-3.49519411640099,0.00384304295075371,0.868502372545917,-3.77434215256756
"16","GB44549",66105,47153,32273,70904,105886,60123,24441,23907,9508,4584,44588,43229,1.93230096100231,12.0847200451384,3.98403551942124,0.00150129852281027,0.868502372545917,-4.23999564912926
"17","GB44886",471,181,212,343,612,596,417,824,490,433,592,725,-0.364430015750661,5.85830183650794,-3.27135560214932,0.00593260297500387,0.868502372545917,-3.84213489263902
"18","GB45851",625,277,224,590,1149,806,287,406,226,256,646,356,0.86974161750862,5.76621809109445,4.10594969693256,0.00119090572890249,0.868502372545917,-3.57584745102187
"19","GB46203",46,26,34,55,67,34,23,18,22,22,40,37,0.911928928850715,2.0956267229899,3.13335642339357,0.00775612755827183,0.868502372545917,-4.26387953724227
"20","GB46376",397,171,166,265,752,556,359,940,517,514,534,558,-0.475053381737292,5.76811548621331,-3.31726668382608,0.0054266204824146,0.868502372545917,-3.82303377158398
"21","GB46516",456,128,117,302,562,351,154,193,222,202,142,160,0.921187001129247,4.81954816473623,4.30611886746171,0.000816703969205588,0.868502372545917,-3.5161495233455
"22","GB47064",21,8,10,16,25,20,20,42,21,23,48,35,-0.679216121240547,1.49613474361753,-3.34064308075351,0.00518587302518064,0.868502372545917,-4.30875894732135
"23","GB47411",182,118,98,195,401,285,212,377,313,301,306,335,-0.40312098078084,4.94881828933699,-3.31999918567416,0.00539790941783624,0.868502372545917,-3.80366266845258
"24","GB47931",980,597,563,769,2194,1104,567,944,667,253,706,1008,0.817165567799648,6.61780890656427,3.55713900913831,0.00340889228052403,0.868502372545917,-3.83064547843913
"25","GB47932",48,31,17,29,68,53,44,147,77,42,123,79,-0.804975370882103,2.79428599456299,-3.53541323552226,0.00355520578724692,0.868502372545917,-4.09538736082566
"26","GB48229",580,506,355,634,1921,1117,924,2730,2067,1225,2392,1643,-0.985947623358361,7.15881145086851,-4.76059994942253,0.000352581855656385,0.868502372545917,-3.64584675907638
"27","GB49342",383,181,223,296,605,392,216,442,276,193,324,342,0.422784370387913,5.28786007304403,3.83139480972484,0.00200992882729513,0.868502372545917,-3.62358150153693
"28","GB49376",435,240,177,455,625,400,146,452,222,175,522,258,0.701149135292599,5.30854168057297,3.26199861205268,0.00604139317762875,0.868502372545917,-3.81132516192937
"29","GB49672",1145,561,784,698,2541,1192,705,1039,840,621,799,1007,0.559105424222636,6.87200342891399,3.30717417019871,0.00553400058832147,0.868502372545917,-3.93102666584879
"30","GB49829",73,23,40,52,89,69,31,63,35,30,54,61,0.522676269457352,2.63700044953434,3.14048187249121,0.00764954328229138,0.868502372545917,-4.18577085713969
"31","GB50118",1568,1878,1284,730,4171,1140,364,482,190,129,904,946,2.28221158162071,6.64248858695506,4.61817556967659,0.000457552267819701,0.868502372545917,-3.60041270350844
"32","GB50144",23,12,14,16,27,25,26,45,28,30,36,38,-0.590076449227965,1.7071918906169,-3.55527095625542,0.00342122972371388,0.868502372545917,-4.25742913636598
"33","GB50179",3780,2462,2425,2995,3731,4316,2428,2989,2896,1476,2827,2983,0.637699810497343,8.51562894436846,3.13029850478247,0.00780232157982484,0.868502372545917,-4.12543538898387
"34","GB50186",14,12,12,16,50,18,31,70,30,34,42,32,-0.822622886689425,1.76011234097716,-3.35423044412815,0.00505090305363425,0.868502372545917,-4.27844879209093
"35","GB50527",75,19,49,53,160,61,31,53,29,25,39,47,0.973972956893787,2.56556417873132,3.96136611108606,0.00156759551047044,0.868502372545917,-4.06402012173146
"36","GB50550",419,195,1696,1627,1381,2373,197,1059,310,476,222,318,1.68791434916538,6.2336144264445,3.16009689920865,0.00736362376359454,0.868502372545917,-3.91733450817781
"37","GB50880",494,158,461,288,1521,339,235,377,259,132,267,263,1.02586091175181,5.36245666620102,3.28565871398544,0.00577008965253356,0.868502372545917,-3.80994998141622
"38","GB50967",274,152,155,267,395,369,305,488,344,343,393,409,-0.318671439097372,5.30565927015461,-3.12332728618699,0.00790865920946244,0.868502372545917,-3.86573085700145
"39","GB51768",132,82,52,112,344,206,151,431,269,185,300,258,-0.656601126285351,4.53244573080487,-3.75440704399748,0.0023301331325156,0.868502372545917,-3.71098789060102
"40","GB52275",109,75,39,175,130,135,103,411,181,233,222,187,-0.795098398607102,4.2046539251749,-3.18855119619491,0.00696771597947652,0.868502372545917,-3.92614122292849
"41","GB52563",491,273,232,357,1009,609,503,1217,651,583,728,773,-0.449410722964239,6.16264911545127,-3.76985179301577,0.00226197140536666,0.868502372545917,-3.72074190319191
