"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","baseMean","log2FoldChange","lfcSE","stat","pVal","adjPVal"
"1","GB45906",825,616,365,1272,1685,342,1017,1106,798,1645,924,734,5976,1026,8040,940,1276,718,1333,3889,4967,2080,1888,1290,2228.14941606604,-1.87940657630742,0.449626638904747,-4.17992710771207,2.91602551207416e-05,0.404919302606619
"2","GB45609",479,396,247,960,1024,564,487,1068,381,187,181,296,542,2702,802,1031,873,160,1167,1092,1366,599,1016,864,737.742372905191,-1.13374130264708,0.28223780415475,-4.01697180872856,5.89507731348609e-05,0.409295217875339
"3","GB40001",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0934247608911229,-0.101437676898577,3.00317535619469,-0.0337768078341945,0.973055130057915,0.999511933457329
"4","GB40003",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0.114834230571465,-1.01701156697767,3.00075834113069,-0.338918183792987,0.734671365624048,0.999511933457329
"5","GB40005",3,5,0,1,0,13,1,7,1,11,7,5,4,1,7,10,0,4,1,23,2,5,22,15,7.38297694721013,-0.933466371064783,0.694366056658756,-1.3443433216718,0.178837392724743,0.999511933457329
"6","GB40006",11,30,25,12,10,150,13,31,25,753,371,10,11,36,9,11,8,8,22,239,22,30,426,690,78.3042471344791,-0.0763471855447652,0.799842281394935,-0.0954528002840944,0.923955178927343,0.999511933457329
"7","GB40007",114,519,288,139,53,73,356,501,245,88,108,177,187,487,213,134,24,193,129,68,124,753,237,76,204.379343878545,-0.0522753643349323,0.385423607724867,-0.13563093512489,0.892113048730432,0.999511933457329
"8","GB40008",1620,2325,994,1066,867,830,2344,2591,1360,458,721,1178,1527,1971,1256,943,345,474,955,903,1773,2701,1046,396,1212.34030283604,0.0391703230117862,0.271580110434195,0.144231191854079,0.885317910912638,0.999511933457329
"9","GB40009",462,801,544,417,589,387,1436,926,1174,307,401,716,2149,751,717,450,76,1152,363,258,880,1286,463,188,701.112927561886,-0.336413467621613,0.371868978585811,-0.904655905692826,0.365647707960884,0.999511933457329
"10","GB40010",1905,5200,2179,1660,1461,1084,4785,6512,3077,1027,1261,2881,3284,5093,1979,1660,267,1389,2078,1003,2711,4323,2777,1236,2339.03131760553,0.12017963834302,0.298776995760158,0.402238592824909,0.687508442352374,0.999511933457329
