"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","baseMean","log2FoldChange","lfcSE","stat","pVal","adjPVal"
"1","GB44968",24,14,22,15,19,10,19,32,30,37,23,13,15,6,11,7,6,6,18,13,25,13,15,11,16.1269014186516,0.80539125442202,0.211305356022443,3.81150421164184,0.000138123701848103,0.744282297022437
"2","GB46394",21,27,4,11,33,5,22,14,48,20,42,5,26,6,35,44,217,545,32,43,15,13,30,24,49.5793347461561,-2.05302295615058,0.544024266310029,-3.77377092032251,0.00016079842222867,0.744282297022437
"3","GB49966",34,19,23,8,20,11,9,29,45,29,27,19,22,5,8,6,10,9,17,12,30,13,10,7,16.3100617295666,0.875192737710209,0.226518060189519,3.86367752301061,0.00011169265354833,0.744282297022437
"4","GB40016",23,8,20,10,16,18,8,26,48,47,28,22,22,1,10,7,8,8,29,10,21,15,5,10,15.9780320547104,0.949318342871674,0.268877011622027,3.5306787186633,0.000414494887633928,0.802357554260329
"5","GB44823",2,4,20,9,8,2,15,14,10,23,13,10,7,3,1,3,3,11,4,3,6,7,3,4,7.28262778510859,1.24920640830983,0.349047080124321,3.57890519486625,0.000345036596042303,0.802357554260329
"6","GB45029",361,333,363,177,402,258,165,420,733,250,201,216,390,117,178,88,83,168,203,261,427,206,123,141,246.747979462933,0.740884645106488,0.205224946838269,3.61011005981819,0.000306067108476945,0.802357554260329
"7","GB49609",790,527,749,740,908,347,584,810,845,864,857,409,1112,412,818,1129,940,1554,1582,1082,928,1152,410,537,793.345643947631,-0.436600031997029,0.124681367422472,-3.50172636876565,0.000462254100106772,0.802357554260329
"8","GB54595",35,47,74,35,39,16,25,103,117,116,145,69,67,12,28,13,32,27,79,44,49,36,27,24,47.8046325882008,0.894383081564473,0.253386557345902,3.52971795715089,0.000416002888958322,0.802357554260329
"9","GB40006",11,11,30,25,12,239,150,13,31,426,10,690,36,9,11,8,8,10,22,22,30,25,753,371,109.361711617878,1.29657552735198,0.836889223149188,1.54927975111569,0.121314485219107,0.926331943193539
"10","GB40012",373,226,91,30,92,190,125,155,162,164,136,119,57,38,125,176,123,119,91,106,158,78,90,137,136.513325569631,0.490609956910961,0.322642533507515,1.52059913359047,0.128360464381238,0.926331943193539
