"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","baseMean","log2FoldChange","lfcSE","stat","pVal","adjPVal"
"1","GB41710",191,86,370,75,224,1450,956,29,3875,41,65,77,32,22,2281,99,57,129,41,38,29,62,102,115,288.959643671012,2.84748772782497,0.609711739436906,4.6702196196103,3.00877891073159e-06,0.0417799039544188
"2","GB47541",208,185,72,113,344,207,194,376,206,218,262,93,261,311,434,935,1594,211,208,1162,215,235,294,203,380.977939289866,-1.48911388385613,0.39241098649866,-3.79478132644283,0.000147773639901261,0.512996190917228
"3","GB47618",42,1,23,7,10,102,590,1,698,2,8,136,5,0,408,15,11,3,1,0,2,4,8,5,33.9640579925106,3.27923522991429,0.85306234868655,3.84407450986823,0.000121008238711314,0.512996190917228
"4","GB53498",5,2,2,1,5,5,1,1,2,2,4,3,6,8,10,4,14,4,14,11,1,4,3,5,4.97756164844689,-1.58325554628277,0.407264637688877,-3.88753503193242,0.000101267375936016,0.512996190917228
"5","GB40069",18,15,45,48,54,76,24,17,195,41,19,37,16,11,31,5,10,18,26,12,7,18,30,30,29.3819243357622,1.12480017272332,0.326939524756917,3.44039214457053,0.000580871900212547,0.570416239249082
"6","GB41840",216,140,332,197,201,275,105,168,381,242,239,212,84,174,164,125,126,275,182,189,105,120,225,152,180.840589157625,0.274024940438234,0.077346878599879,3.54280541630885,0.000395894700252557,0.570416239249082
"7","GB44173",263,159,297,182,279,376,137,215,271,297,251,247,126,269,310,337,239,428,266,379,196,175,321,370,258.048027101425,-0.389250282789848,0.10892401709267,-3.57359463210654,0.000352113905878996,0.570416239249082
"8","GB45029",361,333,390,363,402,168,258,165,733,261,427,216,117,177,178,88,83,203,420,206,123,141,250,201,246.747979462933,0.720610568545927,0.208097290840688,3.46285415650894,0.000534478014304338,0.570416239249082
"9","GB47611",41,36,35,24,44,54,23,23,45,40,47,46,16,31,53,52,33,88,45,58,39,39,74,74,42.8964315239476,-0.55634267434539,0.163815520305682,-3.39615363249616,0.000683399896771073,0.570416239249082
"10","GB48358",123,90,151,122,107,174,47,111,95,157,134,73,62,101,130,139,189,185,131,208,82,87,168,251,125.356205209972,-0.524408695618705,0.149923797773495,-3.49783492285184,0.000469051359687948,0.570416239249082
"11","GB48704",12,9,7,5,5,5,1,4,9,6,5,11,4,4,12,10,15,8,13,17,16,10,16,14,9.29536315663157,-1.04987640201026,0.298859047552453,-3.51294836347892,0.000443163593169083,0.570416239249082
"12","GB48835",286,250,245,233,275,347,133,205,261,316,321,262,198,160,375,439,368,432,294,378,202,190,375,539,290.986327581133,-0.52161692852604,0.15438138684311,-3.37875529681653,0.000728147895011764,0.570416239249082
"13","GB49041",93,59,93,74,78,104,32,69,110,87,89,52,43,97,89,80,73,145,122,129,32,47,84,118,78.5304454975205,-0.359210353525193,0.105867112644826,-3.39303060744002,0.000691239141340202,0.570416239249082
"14","GB49427",78,72,148,100,129,140,58,131,121,114,127,100,58,121,152,152,111,216,110,197,61,77,143,191,116.348579771217,-0.434243165772354,0.128682486481773,-3.37453197901846,0.000739413244021567,0.570416239249082
"15","GB50441",21,26,300,64,29,73,13,35,447,55,53,22,16,53,23,18,11,51,43,24,13,10,18,14,46.5970170223848,1.47454955849346,0.404663276895212,3.64389269470405,0.000268545415313687,0.570416239249082
"16","GB52084",30,42,61,27,55,36,24,22,77,54,52,35,14,20,19,12,17,46,34,34,19,25,33,30,31.9256592295465,0.55801087140063,0.164477756467031,3.39262209910117,0.000692270715262826,0.570416239249082
"17","GB52244",52,33,57,45,49,70,17,40,43,63,35,55,29,55,61,47,72,115,47,94,22,31,97,98,52.5455627027789,-0.605685528927708,0.171653936459031,-3.5285268804323,0.000417879504261536,0.570416239249082
"18","GB52800",356,229,324,282,337,509,158,290,317,372,364,261,200,250,393,351,352,483,366,518,191,280,448,511,329.161738362472,-0.384608120617429,0.110000195036906,-3.4964312607663,0.000471525961537365,0.570416239249082
"19","GB41137",177,103,151,138,156,248,70,133,167,187,163,132,92,105,174,183,166,285,193,252,92,102,199,268,156.976212097981,-0.385947488908824,0.119020728112546,-3.24269137846202,0.00118406395673261,0.589252646649091
"20","GB41675",73,76,125,80,81,87,32,78,173,78,120,61,36,49,74,31,36,78,91,55,42,47,73,53,67.3449220875189,0.433261555693469,0.134486430482855,3.22160052979251,0.00127476732613219,0.589252646649091
"21","GB42173",328,191,286,248,271,459,153,233,258,360,343,253,213,213,315,344,340,482,334,376,202,206,353,473,294.418147233626,-0.38913835009243,0.122043762257172,-3.18851486463055,0.00143005657179854,0.589252646649091
"22","GB43143",493,330,1068,636,443,569,193,409,1436,586,716,167,280,349,330,249,147,560,495,331,136,163,389,277,399.529685966492,0.627935901621433,0.190410084269563,3.29780801279656,0.000974427355628098,0.589252646649091
"23","GB44068",229,199,262,176,206,394,127,234,212,287,304,228,169,192,317,411,298,414,246,312,157,166,345,466,258.933280232906,-0.477601660224839,0.150003814884574,-3.18393009266029,0.00145290095946686,0.589252646649091
"24","GB45445",14,15,19,10,12,25,6,15,12,20,16,7,11,3,30,26,19,23,21,24,16,13,25,32,16.9387920416978,-0.72714815898099,0.230007848395827,-3.1614058565933,0.00157009563056434,0.589252646649091
