"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","baseMean","log2FoldChange","lfcSE","stat","pVal","adjPVal"
"1","GB50060",15,19,9,71,4,23,12,14,18,7,3,7,7,2,8,5,5,4,2,10,6,4,9,4,13.2308829877344,1.97508898996812,0.491104146446618,4.02173144791969,5.77719031487619e-05,0.363211929132565
"2","GB53614",280,178,256,115,231,175,280,301,364,290,145,295,497,266,196,332,386,166,264,619,332,198,270,271,262.34640398836,-0.321690049161517,0.0809921117855341,-3.97186889031055,7.13109665687629e-05,0.363211929132565
"3","GB55144",221,66,116,126,73,131,217,305,161,121,58,157,82,70,51,44,61,52,80,174,81,44,175,39,107.812627018104,0.934312025317165,0.236593078824645,3.94902517841465,7.84700984731164e-05,0.363211929132565
"4","GB51146",4221,5431,2406,5116,1683,1642,2780,1583,4496,910,2116,1259,166,492,1375,217,2427,757,1154,954,1893,699,2196,220,2063.34142586839,1.62463984038672,0.419727019208233,3.87070587795711,0.000108520662445921,0.376729479681016
"5","GB42792",7508,17042,7756,11758,6190,3726,5621,5484,10236,3246,3132,3346,4111,2453,2453,3534,5423,3153,2890,7069,6042,1452,5585,936,5614.30561787452,1.1812648814425,0.31886162078557,3.70463174129345,0.000211698061861481,0.392341665773553
"6","GB44256",8,7,12,7,15,14,41,11,14,15,9,8,5,1,9,5,13,4,5,5,10,1,9,6,9.2712334678558,1.17856917226105,0.311061205985809,3.78886582312942,0.000151336618947173,0.392341665773553
"7","GB44842",1550,2461,1622,1829,1197,886,1125,1252,2235,1380,841,982,1135,814,708,661,1452,515,941,1666,1619,483,1109,561,1206.20052579689,0.774740430197509,0.209832300238352,3.69218861594458,0.00022233247303726,0.392341665773553
"8","GB46305",166,161,143,92,127,113,363,256,302,365,146,273,158,88,138,133,172,61,119,267,152,78,237,54,161.816698075506,0.637348565420411,0.174238929055254,3.65789992440954,0.000254290291801957,0.392341665773553
"9","GB54908",14,13,29,15,92,8,20,22,60,79,35,36,14,25,3,16,25,9,17,15,17,7,23,12,24.3060835790408,1.24526020903512,0.339146268819053,3.67174969481829,0.000240895559892153,0.392341665773553
"10","GB50405",21,21,36,9,12,11,21,47,40,28,23,50,90,29,21,47,60,31,40,116,114,37,18,32,36.3680131848184,-0.898918964886298,0.25343127724779,-3.54699299411015,0.000389654953068494,0.541074867830911
"11","GB50609",4483,3968,3064,5389,1968,2501,2334,3879,5648,3351,2111,1407,1776,1589,724,2124,3169,1608,1587,3647,3493,1426,1916,627,2700.41792731173,0.955341694594128,0.271354461423454,3.52064119227175,0.000430504728025658,0.543453513942208
"12","GB50529",36,32,15,12,14,17,28,27,36,23,10,15,12,4,22,11,20,5,7,27,16,5,19,4,16.520514426012,0.895289629744754,0.260138616795096,3.44158680004803,0.00057831289616933,0.669204406350609
"13","GB40021",6745,4521,9563,5561,9202,4446,12105,10062,7788,6220,5502,13392,31809,12932,5833,12443,15838,4390,9801,16038,8769,5621,7109,20590,9620.56674945348,-0.570467445725526,0.21052340544961,-2.70975782719831,0.00673323505930733,0.751350768673406
"14","GB40101",51,58,50,41,48,23,51,69,71,71,39,42,63,23,50,32,61,24,33,31,41,19,51,38,44.2289949487561,0.458244632204004,0.180263355012572,2.54208423099661,0.0110193614539366,0.751350768673406
"15","GB40302",5031,7646,4146,6396,3499,3449,5748,3031,6924,3217,2283,2751,3214,2048,2235,2403,5279,2144,2449,3792,4012,1552,5374,1310,3781.15597688778,0.779558129722182,0.242811922680023,3.21054304548909,0.00132484424314563,0.751350768673406
"16","GB40304",473,457,487,520,347,288,490,474,580,288,228,356,289,120,195,230,512,350,219,519,497,150,419,168,359.096735088975,0.566926158596767,0.225231946875296,2.517077024205,0.0118332956895011,0.751350768673406
