"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","baseMean","log2FoldChange","lfcSE","stat","pVal","adjPVal"
"1","GB41710",191,86,32,22,57,1450,129,29,38,29,62,102,370,75,2281,99,224,956,41,3875,41,65,115,77,339.55141281193,-2.99420560418321,0.650251785978097,-4.60468647491584,4.13087725745752e-06,0.0573613615970551
"2","GB40941",464,235,139,605,154,700,979,515,473,277,289,613,1453,597,2276,777,1044,340,575,2573,709,661,375,2010,720.875809800874,-1.16752268712287,0.292563820746004,-3.99065982986487,6.58897282441459e-05,0.299365163120847
"3","GB42642",33,39,11,9,15,34,22,38,9,1,49,21,5,1,1,15,27,3,6,3,5,10,5,7,16.3664953418297,1.88974083776215,0.480844412758488,3.93004636764138,8.49294821742605e-05,0.299365163120847
"4","GB46687",10,9,2,12,3,6,7,8,8,4,10,16,35,37,11,7,10,16,20,40,17,40,12,11,13.4027432637973,-1.15819047474243,0.297632244851649,-3.89134744227635,9.96890613831237e-05,0.299365163120847
"5","GB51058",143,105,77,194,50,142,196,150,174,95,118,264,548,385,129,159,193,140,378,812,257,509,126,221,207.300346845495,-0.865186298475432,0.223427052290673,-3.87234352154388,0.000107793879850514,0.299365163120847
"6","GB42822",432,109,91,675,275,352,490,563,1022,44,83,154,115,89,112,124,154,45,64,182,299,194,421,76,239.598080077275,1.33930943357048,0.362561850154706,3.69401643608944,0.000220739524649378,0.388356725262588
"7","GB44139",15,21,5,16,7,13,22,20,9,9,7,33,38,52,15,19,18,19,42,73,29,61,24,16,22.0422405975304,-0.941974935574401,0.257333898105958,-3.66051632726032,0.000251707513132889,0.388356725262588
"8","GB47618",42,1,5,0,11,102,3,1,0,2,4,8,23,7,408,15,10,590,1,698,2,8,5,136,93.880369756756,-3.72684129592582,1.0131581329367,-3.6784398947905,0.000234664975450033,0.388356725262588
"9","GB55306",147,112,51,83,73,171,175,66,143,49,65,109,194,199,100,140,144,127,230,244,166,233,189,74,128.09962077187,-0.544077991504531,0.148079711732191,-3.67422373490652,0.000238573617935507,0.388356725262588
"10","GB44962",16,27,6,34,5,12,41,19,28,5,11,19,106,61,18,10,30,24,74,104,38,85,33,15,29.6620104292887,-1.13890048895889,0.313630658034122,-3.63134298189364,0.000281950179889914,0.391516019795135
"11","GB48275",21,22,7,17,6,27,47,15,14,16,13,56,66,65,15,30,21,19,58,186,30,98,31,42,33.151130783751,-1.07206445788028,0.305719947374104,-3.50668795768308,0.000453720873035046,0.525030670247054
"12","GB54723",24,27,31,35,17,45,65,21,49,23,24,46,214,111,29,42,26,23,96,199,71,82,47,36,50.2024345720044,-0.910626053942035,0.258572545431259,-3.52174300803379,0.000428719533992256,0.525030670247054
"13","GB52909",13,20,12,8,6,11,11,8,10,4,8,12,2,8,1,3,0,2,6,4,12,6,15,2,7.85279569922424,1.30214446829917,0.376915317419844,3.45474011831871,0.000550823485264564,0.58836422433721
"14","GB41495",1106,649,440,1144,192,924,1616,761,1091,293,493,1458,2811,2459,636,951,1491,592,2701,3295,1859,3106,1268,449,1164.36129385563,-0.847631158199255,0.249252707546337,-3.40068987231233,0.000672160376060536,0.623286889698225
"15","GB49110",196,119,72,76,68,235,194,115,142,77,88,162,211,228,175,145,223,135,168,351,185,241,206,119,153.983245478277,-0.445690685818434,0.131076596836705,-3.40023083124195,0.000673289885170198,0.623286889698225
"16","GB42884",42,23,15,24,14,29,33,22,25,8,10,40,61,53,25,13,38,24,61,106,39,53,40,27,31.009248557361,-0.673103950132026,0.199900638956306,-3.3671925895102,0.000759376364212391,0.659043762090829
"17","GB41861",108,53,45,109,43,69,148,51,77,40,71,209,268,292,54,39,108,84,288,374,136,276,163,123,120.401807333165,-0.850846780014092,0.262949614396344,-3.23577877064924,0.0012131136479975,0.6705366726297
"18","GB42553",96,65,29,18,22,55,98,45,44,13,37,63,23,15,16,36,54,26,26,30,33,20,46,14,37.7750210004425,0.896888484861482,0.274036499984333,3.2728796525746,0.00106457795109029,0.6705366726297
"19","GB44550",110,36,38,33,30,69,75,61,68,29,88,89,143,130,63,45,140,95,142,235,99,161,59,112,84.6633817439931,-0.733649294770254,0.227651352042638,-3.22268806307307,0.00126993769767124,0.6705366726297
"20","GB46844",25,23,13,22,23,41,40,19,23,24,14,27,58,30,40,34,36,28,34,44,42,43,40,41,30.7266670323966,-0.473404515717208,0.145859709085512,-3.24561538402403,0.00117197060107067,0.6705366726297
"21","GB48117",184,118,56,260,87,252,363,148,222,102,134,295,565,297,208,173,274,112,313,605,292,416,226,217,221.208216822069,-0.508667985553239,0.158210054193243,-3.21514323566273,0.00130379448084415,0.6705366726297
"22","GB49109",168,65,52,86,38,207,208,97,147,45,101,221,231,236,186,101,292,101,191,454,149,280,171,133,149.231612420292,-0.645497121263747,0.192985966882618,-3.3447878708008,0.000823455251680815,0.6705366726297
"23","GB51978",59,41,39,41,51,80,75,50,82,43,27,64,43,42,43,35,49,20,38,43,46,53,72,51,48.517182031445,0.483728720177293,0.145377259007614,3.32740294788443,0.000876595176479498,0.6705366726297
"24","GB52676",69,60,37,81,45,85,133,50,110,36,49,96,179,97,82,75,106,43,90,190,120,135,81,87,81.7312080442475,-0.368906561857928,0.114054201983759,-3.23448461732658,0.00121862484986767,0.6705366726297
"25","GB55503",236,164,53,205,92,219,436,144,198,116,125,282,354,266,330,207,324,153,281,841,249,323,215,258,229.870698489314,-0.55255143618586,0.170238037691487,-3.24575778526781,0.00117138457049513,0.6705366726297
"26","GB55682",27,14,12,13,6,30,30,21,23,14,14,32,25,40,30,57,17,25,50,50,35,28,59,22,26.9305471365302,-0.744424499431444,0.229135150547377,-3.2488446126799,0.00115874757056255,0.6705366726297
"27","GB55965",433,984,561,970,360,911,889,467,1031,597,567,853,995,673,429,414,612,196,674,368,720,905,532,306,634.458740965247,0.638560185744284,0.193828805490606,3.29445452716899,0.000986128985821618,0.6705366726297
"28","GB41862",113,81,47,70,56,147,148,71,92,60,90,167,259,228,77,39,131,121,212,348,152,217,169,125,123.555176075158,-0.624900401861641,0.195784624002471,-3.19177466078109,0.00141401600643424,0.691985397820998
"29","GB47339",158,122,58,169,150,188,199,125,265,92,95,146,227,122,105,101,114,47,155,179,151,191,145,63,132.520544617192,0.393779251482943,0.123617123551957,3.18547495822805,0.00144516610520013,0.691985397820998
"30","GB40940",29,12,8,44,14,41,67,37,39,18,20,62,88,37,135,56,57,15,47,172,38,46,32,101,45.8952066172767,-0.919165126532474,0.291704910521812,-3.15101012488353,0.00162706849823807,0.716028752082379
"31","GB42701",27,13,7,13,7,20,15,5,14,4,5,22,32,20,38,13,21,9,16,58,19,22,18,54,18.1426784503636,-0.90172342080868,0.28557293370557,-3.15759413578869,0.00159076866140991,0.716028752082379
"32","GB55074",225,171,100,202,104,284,517,162,257,76,134,393,558,473,183,211,231,131,435,725,326,455,438,223,260.323568146044,-0.546800425162044,0.173758041617089,-3.14690715936491,0.0016500734600775,0.716028752082379
"33","GB48167",1165,728,467,930,245,721,1112,750,1075,343,503,1315,2436,2153,648,628,1252,693,2554,2618,1435,2723,861,511,1045.2612043749,-0.718039975243556,0.229146551017454,-3.13354040047874,0.00172711140889783,0.718670879333439
"34","GB51517",110,64,51,163,61,149,216,101,175,62,64,183,340,187,112,114,177,90,155,292,176,199,153,177,136.38491137065,-0.446984626740949,0.142980809341268,-3.12618615603218,0.00177089413246251,0.718670879333439
"35","GB51806",268,214,159,195,220,305,319,230,347,149,153,247,298,216,196,171,209,111,232,276,301,313,294,154,224.108770239858,0.256347198122562,0.0826095751420389,3.10311725586046,0.00191493752955043,0.718670879333439
"36","GB53598",50,20,17,40,22,42,70,29,44,33,29,75,100,88,32,43,50,36,85,210,67,74,57,35,50.4585587379444,-0.626155820910721,0.200734287181212,-3.11932669651729,0.00181264857633229,0.718670879333439
"37","GB54889",1,0,2,0,3,5,4,0,3,1,4,5,21,2,0,0,6,8,7,27,4,9,11,17,5.20999399910011,-1.7433799890557,0.560736582865565,-3.10908908447957,0.00187665125341366,0.718670879333439
"38","GB43881",2,0,3,1,2,5,5,3,5,1,5,10,15,12,6,2,5,4,13,40,2,7,2,36,7.01601408751215,-1.55909946822886,0.505890370176782,-3.08189196739214,0.00205689472961343,0.751632637247686
