"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","baseMean","log2FoldChange","lfcSE","stat","pVal","adjPVal"
"1","GB40001",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0934247608911229,-0.643031177473842,3.00317535619469,-0.214117093145244,0.830455746491913,0.999706925520583
"2","GB40003",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.114834230571465,0.318753536838921,2.98838387780109,0.10666418702321,0.915055395085958,0.999706925520583
"3","GB40005",3,4,1,5,4,1,0,1,7,1,11,7,7,0,10,0,23,13,1,2,5,22,5,15,7.38297694721013,-1.26518647914812,0.678320002557886,-1.86517642761117,0.0621566785310275,0.999706925520583
"4","GB40006",11,11,36,30,8,12,10,22,31,25,753,371,9,25,11,8,239,150,13,22,30,426,10,690,109.361711617878,-1.28412836782534,0.837316483487751,-1.53362365742096,0.125122264820086,0.999706925520583
"5","GB40007",114,187,487,519,193,139,53,129,501,245,88,108,213,288,134,24,68,73,356,124,753,237,177,76,204.379343878545,-0.0161845178635465,0.385956331253169,-0.0419335467590249,0.96655167346255,0.999706925520583
"6","GB40008",1620,1527,1971,2325,474,1066,867,955,2591,1360,458,721,1256,994,943,345,903,830,2344,1773,2701,1046,1178,396,1212.34030283604,-0.0764321214503675,0.271528530857597,-0.281488362232006,0.778335852978894,0.999706925520583
"7","GB40009",462,2149,751,801,1152,417,589,363,926,1174,307,401,717,544,450,76,258,387,1436,880,1286,463,716,188,701.112927561886,0.355418709793879,0.371694232809414,0.95621260278235,0.338964834016621,0.999706925520583
"8","GB40010",1905,3284,5093,5200,1389,1660,1461,2078,6512,3077,1027,1261,1979,2179,1660,267,1003,1084,4785,2711,4323,2777,2881,1236,2339.03131760553,0.164053649338195,0.298312434229704,0.549939025377239,0.582361196022318,0.999706925520583
"9","GB40011",0,0,0,0,0,4,0,4,0,0,0,2,0,0,0,0,0,1,2,1,0,0,0,0,0.539824380083333,1.04517259657879,1.40054124520543,0.746263346514647,0.455508348415869,0.999706925520583
"10","GB40012",373,226,57,91,123,92,119,91,162,78,90,137,38,30,125,176,190,125,155,106,158,164,136,119,136.513325569631,0.0132000444702688,0.335848148787197,0.0393036094375874,0.968648328926558,0.999706925520583
"11","GB40013",170,458,31,213,50,23,295,158,91,22,46,50,312,24,194,97,246,73,106,248,90,114,344,31,156.56895804669,-0.473805014223517,0.5108297345099,-0.92752042846154,0.353656390234217,0.999706925520583
"12","GB40014",148,83,359,143,68,172,145,215,292,193,84,104,59,206,128,94,87,118,156,172,201,173,94,184,142.897858083237,0.018785134294069,0.163551252946321,0.114857782839698,0.908557847978253,0.999706925520583
"13","GB40015",33,31,133,46,18,48,78,110,134,82,22,41,15,71,57,44,20,45,50,60,56,61,64,60,51.7698549766021,0.0923822022767553,0.200068673057251,0.461752461617615,0.644258845098058,0.999706925520583
"14","GB40016",23,8,22,20,8,16,8,29,48,15,5,10,1,10,10,7,18,8,26,10,21,47,28,22,15.9780320547104,-0.19628828749658,0.321870851733739,-0.609835548759028,0.541970750360112,0.999706925520583
"15","GB40017",105,70,227,112,70,114,102,142,214,135,74,68,39,134,95,70,43,77,137,118,139,140,94,136,103.254044884931,0.0408969083964057,0.138255964918234,0.295805742780014,0.767378437063516,0.999706925520583
"16","GB40018",261,274,295,208,269,286,483,392,254,441,177,220,164,218,401,375,159,262,287,315,264,273,435,244,284.436006616994,-0.0830183008023378,0.157986573506398,-0.525476937437193,0.599251681512806,0.999706925520583
"17","GB40019",168,177,464,231,89,276,328,541,443,216,96,110,101,255,262,308,171,269,202,326,239,251,277,161,230.71297416322,-0.148315618483881,0.170749045056256,-0.868617557626844,0.385056347830582,0.999706925520583
"18","GB40020",57,54,152,78,37,78,143,153,176,68,45,57,29,59,72,81,48,52,87,94,109,114,111,107,79.3298619791435,-0.0408173038808434,0.159024543108122,-0.256672983195376,0.797431229257849,0.999706925520583
"19","GB40021",6745,4521,31809,9563,5833,12443,12105,15838,16038,6220,5621,5502,5561,12932,9202,4446,4390,9801,10062,7788,8769,13392,7109,20590,9620.56674945348,-0.0910405150326594,0.238323014823159,-0.382004713645527,0.702457868327126,0.999706925520583
"20","GB40022",220,103,193,138,107,461,213,434,227,231,44,108,99,310,370,147,52,192,80,256,214,169,181,80,180.338869481451,-0.018368959938832,0.27409238308701,-0.0670174038838608,0.946567848052529,0.999706925520583
"21","GB40025",0,2,1,4,0,1,1,1,1,0,1,1,0,0,0,0,0,0,3,1,2,2,1,0,0.845691980267621,0.49184517156924,0.792761230340634,0.620420314144151,0.53498110164957,0.999706925520583
"22","GB40026",2,2,1,6,5,2,2,2,8,1,3,1,3,1,2,4,0,3,14,3,9,6,2,3,3.38067193043216,-0.602793964489281,0.463904489496401,-1.29939239248073,0.193809301117399,0.999706925520583
"23","GB40027",161,119,48,123,66,98,69,73,137,86,73,74,33,56,91,86,62,82,135,66,176,101,110,77,90.6536175881557,0.0152601260124352,0.221113893150989,0.0690147769322423,0.944977857254196,0.999706925520583
"24","GB40028",105,68,126,78,97,107,97,153,108,123,41,71,44,75,102,78,48,73,120,94,115,105,96,89,88.372431151351,0.012435421462066,0.110051454922446,0.112996429450473,0.910033385970592,0.999706925520583
"25","GB40029",34,18,101,49,15,36,60,68,77,49,35,34,19,46,26,25,22,22,38,38,51,65,37,69,40.3532017578299,0.10252066495468,0.208598343588688,0.491474012645227,0.623091227984399,0.999706925520583
"26","GB40030",90,89,138,101,79,104,146,180,108,110,52,64,70,84,119,132,72,97,99,139,113,109,155,53,100.920596626425,-0.174398454966242,0.132592946223059,-1.31529210213682,0.188411751427336,0.999706925520583
"27","GB40031",803,778,1226,717,527,971,1198,1202,1116,886,352,373,511,908,776,722,353,914,894,1021,844,652,818,469,752.462221495275,-0.0289784476793613,0.117944445894788,-0.245695738018994,0.805917771657438,0.999706925520583
"28","GB40032",325,401,244,309,498,261,457,506,241,410,194,240,308,218,292,377,222,206,360,459,345,344,523,213,332.845656378615,-0.0360799938871238,0.206532180936269,-0.174694295695533,0.861319850226494,0.999706925520583
"29","GB40033",390,317,371,291,369,298,477,489,463,317,207,250,281,189,361,316,234,261,383,428,408,424,532,281,340.49547649805,-0.108438005941404,0.131463508181916,-0.824852519463809,0.409455325371199,0.999706925520583
"30","GB40034",6,11,9,9,9,3,5,4,11,6,2,3,4,0,3,1,2,2,8,8,7,4,7,1,4.95356779643093,0.617395213018374,0.368152644674502,1.67700876782846,0.0935407673390677,0.999706925520583
"31","GB40035",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.180743844601899,0.0783034622692249,2.14051717801664,0.0365815621913295,0.970818644929495,0.999706925520583
"32","GB40038",7,3,5,11,1,13,2,8,14,3,0,5,9,3,13,5,1,6,2,12,14,17,12,10,6.92960933701618,-0.723605533253398,0.392309137881128,-1.84447789608371,0.0651135242556194,0.999706925520583
"33","GB40046",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.151282149263063,0.0783038029899826,2.22289453281765,0.0352260540632703,0.97189948698187,0.999706925520583
"34","GB40047",26,28,72,23,16,39,42,55,25,40,16,19,19,30,27,17,9,15,29,27,17,21,23,25,25.9457646985477,0.408396952702323,0.194529923135044,2.09940427735023,0.0357812779640845,0.999706925520583
"35","GB40053",13,0,5,6,2,11,3,7,18,9,6,1,4,5,2,5,4,12,6,3,4,6,4,4,5.57522555002673,0.187459197546104,0.386625126320024,0.484860359000406,0.627775403445536,0.999706925520583
"36","GB40054",4603,2099,2920,2987,4155,2667,2522,2441,2716,3015,1267,1113,2108,2779,2387,1749,1314,4802,3299,3040,3043,2259,2939,1143,2606.19276029943,-0.0673716889124632,0.217327250668597,-0.310001109870931,0.75656011235175,0.999706925520583
"37","GB40056",285,169,301,224,258,304,326,361,290,305,135,115,120,237,265,253,93,251,236,298,226,240,312,169,229.86732008403,0.0191969562341858,0.119629022655677,0.160470726986038,0.872510279260985,0.999706925520583
"38","GB40057",582,619,855,564,394,567,479,627,1066,760,371,297,400,576,479,183,257,444,707,718,690,444,361,435,513.062551780282,0.150642653439637,0.157094320028861,0.958931254878988,0.337593378184088,0.999706925520583
"39","GB40058",64,82,63,60,60,50,40,34,56,75,42,28,60,58,40,5,34,43,86,87,96,38,45,25,53.0187052301124,-0.00232025277059982,0.288379292594544,-0.00804583695911222,0.993580420174106,0.999706925520583
"40","GB40059",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513705944242982,0.0783087526963142,3.00317535619469,0.0260753180911616,0.979197263677502,0.999706925520583
"41","GB40060",0,0,0,2,0,1,1,0,0,2,0,0,1,1,2,0,0,0,1,1,2,1,0,0,0.58414639179422,-0.670269705401121,0.908193593295329,-0.738025141720154,0.460499171250707,0.999706925520583
"42","GB40061",24,17,89,29,10,28,12,36,85,12,16,10,16,29,11,9,8,10,31,34,32,33,12,21,22.7523983365454,0.306015821604858,0.299234125491494,1.02266351173091,0.306466969140828,0.999706925520583
"43","GB40063",237,134,167,157,182,172,195,207,166,249,82,113,132,154,245,114,102,158,165,244,210,167,239,144,168.727844697925,-0.158856671835319,0.141958629998192,-1.11903497404379,0.263125218852989,0.999706925520583
"44","GB40064",193,149,183,332,91,124,150,118,219,348,22,66,97,384,269,65,36,247,157,447,181,106,142,112,165.936388767108,-0.343522267393349,0.318813861990768,-1.07750103853168,0.281256487059883,0.999706925520583
"45","GB40065",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0.239279715105143,-1.14456260773549,2.13322796243086,-0.536540223498306,0.59158524433538,0.999706925520583
"46","GB40066",0,1,0,1,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,3,0,1,0.464733663483759,-0.419911908388023,1.11438255946878,-0.376811270797518,0.706313864221942,0.999706925520583
"47","GB40067",113,60,249,99,72,131,170,221,257,140,72,81,36,124,101,140,91,108,153,128,182,159,122,120,121.204234844581,-0.0558062280037116,0.139975719771395,-0.398685058343354,0.690125278747739,0.999706925520583
"48","GB40069",18,15,45,48,10,54,76,18,195,12,7,18,16,11,31,5,24,17,26,41,19,30,30,37,29.3819243357622,0.453525534160537,0.375535009172142,1.20767844031459,0.22717097406833,0.999706925520583
"49","GB40070",151,97,202,132,91,151,214,204,190,187,93,81,99,114,128,120,73,121,142,177,122,142,152,136,132.780819652581,0.0263528956588991,0.0913857783785698,0.288369767445991,0.773063707319005,0.999706925520583
"50","GB40071",189,125,245,150,148,164,218,268,249,230,83,111,71,119,188,189,93,142,197,197,217,211,206,133,163.267251323462,-0.0276396870209988,0.0848224688879159,-0.325853366252777,0.744535299898525,0.999706925520583
