"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","baseMean","log2FoldChange","lfcSE","stat","pVal","adjPVal"
"1","GB43611",7,6,6,6,2,4,7,4,13,17,11,23,89,38,8,17,13,5,39,65,22,10,15,29,16.6890161309223,-1.55289200624089,0.353944723145248,-4.3873856698342,1.14721262390455e-05,0.159301944955386
"2","GB43798",60,51,63,42,10,30,42,54,108,81,35,74,221,148,40,105,59,58,133,377,121,40,95,49,76.7845530287244,-0.983421256116698,0.245466685662915,-4.0063328897803,6.16687198125117e-05,0.176792079154861
"3","GB49730",29,6,22,11,12,1,25,13,27,27,16,65,99,84,20,56,23,11,65,113,69,21,49,62,34.5161380083431,-1.3096288308898,0.320135381297235,-4.09085939074587,4.2977765192448e-05,0.176792079154861
"4","GB53008",43,39,31,26,10,28,30,40,70,48,21,50,164,96,20,56,38,49,93,229,102,28,68,30,51.6224047169959,-0.983264253809654,0.234889025554623,-4.18608000730541,2.83813343791206e-05,0.176792079154861
"5","GB53261",39,119,65,41,44,32,94,55,107,100,142,55,28,25,17,86,8,41,23,59,64,10,68,8,54.7492384378235,1.30355439997232,0.325984559356256,3.99882252873125,6.36583894407537e-05,0.176792079154861
"6","GB40531",42,32,49,31,27,43,47,61,75,59,34,68,159,84,30,95,18,44,108,206,86,33,81,62,58.4401725813526,-0.650429059237317,0.175528219449585,-3.70555265288345,0.000210930304060746,0.206176191184252
"7","GB41093",4,5,2,3,1,6,3,4,10,12,4,4,2,3,0,2,1,2,2,2,2,1,0,48,3.08342634339305,1.6744644147922,0.453569326383709,3.6917496783626,0.000222716611534192,0.206176191184252
"8","GB42142",175,143,166,138,85,102,178,201,206,151,100,293,428,285,97,330,122,159,259,520,264,94,263,181,188.23797338042,-0.500405166474356,0.131943208256433,-3.79257995229138,0.000149090225889153,0.206176191184252
"9","GB42514",10,9,0,28,9,18,18,9,24,26,5,112,22,153,39,137,9,172,27,116,7,40,81,196,51.0451923358996,-1.99449624947398,0.532807743525795,-3.74336948685397,0.000181568931208608,0.206176191184252
"10","GB42784",10,9,15,7,4,6,15,15,16,14,4,32,54,40,9,23,14,5,47,58,51,9,29,10,18.140586105431,-1.11962288386875,0.298828727994824,-3.74670431247205,0.000179173077404815,0.206176191184252
"11","GB44791",53,37,38,34,34,19,41,50,55,34,23,67,116,64,32,98,19,58,74,105,70,31,60,33,47.56287068208,-0.535718897715052,0.139606243492375,-3.83735629806781,0.000124365966182519,0.206176191184252
"12","GB47118",82,38,81,44,60,50,70,114,169,94,41,75,432,262,35,209,47,160,229,415,219,35,111,33,110.37648711787,-1.04132856769034,0.272437198590495,-3.82227013446714,0.000132228719975398,0.206176191184252
"13","GB52342",2,1,6,1,3,2,9,4,5,5,3,11,24,13,2,8,6,7,8,30,12,8,6,17,7.33483775587301,-1.34399269072423,0.347589627976366,-3.86660758132751,0.000110359792541786,0.206176191184252
"14","GB53821",18,12,19,15,8,13,31,11,17,24,15,33,63,31,11,29,19,22,41,64,39,21,19,44,24.2751049512469,-0.80626503811867,0.216942321946834,-3.71649492308957,0.000202005698302763,0.206176191184252
"15","GB54884",28,16,80,31,9,29,34,43,72,72,19,50,460,188,20,98,17,66,129,343,138,24,51,21,69.1286288246989,-1.39464992565337,0.375832357768571,-3.710829833636,0.000206580940266995,0.206176191184252
"16","GB44990",120,115,108,130,116,118,141,188,148,147,95,147,164,82,77,152,60,94,117,172,115,73,119,103,117.270466409227,0.316872609685571,0.0863816057181657,3.66828802325602,0.000244180020770042,0.211917735525801
"17","GB44155",82,55,94,57,42,40,77,79,184,61,39,69,373,141,67,137,49,137,151,416,186,44,74,52,98.8482384256847,-0.870919944132927,0.239916119907598,-3.63010182253846,0.000283309436627615,0.216211877668123
"18","GB50184",63,44,74,58,34,30,54,91,97,66,44,114,223,168,52,154,31,90,159,337,99,29,102,51,82.8578522747246,-0.776994785990464,0.213969789253726,-3.63132939795114,0.000281965023226669,0.216211877668123
"19","GB54810",4,1,0,2,1,0,1,2,2,2,1,0,3,2,4,5,2,3,9,7,7,1,4,9,2.86310251495547,-1.76309039952955,0.487187403791258,-3.61891622363243,0.000295839383241707,0.216211877668123
"20","GB53016",46,40,86,40,29,23,68,45,85,46,61,74,313,129,33,100,45,80,110,252,171,68,26,84,77.5432832371507,-0.934566399447392,0.2615492124444,-3.57319523432349,0.000352651630300077,0.21873404668779
"21","GB54388",149,118,99,107,103,129,154,163,154,214,86,89,126,93,63,155,58,104,99,136,140,55,125,70,112.122913474205,0.425955023100641,0.119179214426397,3.57407141128376,0.000351473004078888,0.21873404668779
"22","GB54723",24,27,35,29,42,17,26,45,71,49,24,46,214,111,31,65,23,21,96,199,82,23,47,36,50.2024345720044,-0.916721998607835,0.25691634960986,-3.56817306489028,0.00035947904188654,0.21873404668779
"23","GB55405",7,7,9,2,3,5,1,13,9,1,6,8,19,18,8,11,3,16,20,34,14,6,17,4,9.21445224527967,-1.12976518598453,0.316804727971878,-3.56612476466835,0.000362298939494395,0.21873404668779
"24","GB50264",17,17,11,23,13,18,23,12,15,32,12,21,14,7,4,17,5,19,14,17,9,7,14,3,13.8442968967769,0.816450544068905,0.230452970307181,3.54280764088491,0.000395891360852254,0.220344756438176
"25","GB53397",280,222,205,206,146,171,251,281,381,318,140,313,572,402,150,315,159,241,444,667,410,170,312,241,270.316981811188,-0.388962256304759,0.109806011173528,-3.54226742368481,0.000396703075828489,0.220344756438176
"26","GB51110",37,39,30,20,28,21,24,18,33,19,28,59,51,68,20,59,29,26,73,148,80,41,42,45,40.8001871627982,-0.786893073782443,0.224695922924219,-3.50203538872323,0.000461718287230245,0.246593082172276
