"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","baseMean","log2FoldChange","lfcSE","stat","pVal","adjPVal"
"1","GB46286",9057,5965,17109,23503,6395,25849,20587,12578,32221,23760,42461,2533,3311,5637,10125,9532,5517,2633,7293,19658,4310,7165,5513,6706,11775.3309625351,1.37415542511062,0.27195053469424,5.05296092414603,4.35012922991562e-07,0.0039438271598415
"2","GB40770",9432,13575,19201,14619,6712,16247,19539,13878,21434,15888,25985,8838,7065,7625,12704,15553,15771,3788,12389,18491,5915,11822,12815,8667,12486.4380427768,0.588338870941486,0.123421824173052,4.76689495462785,1.87086788451026e-06,0.00565376274699
"3","GB51436",18,76,66,130,44,249,57,88,2638,64,183,8,31,17,491,51,16,4,37,48,14,23,24,8,55.2686023036818,1.82396775088407,0.38192700606832,4.77569724555639,1.79085655424999e-06,0.00565376274699
"4","GB42053",23780,5405,42110,74194,14811,80449,36054,23757,74880,32445,61407,5645,3300,15128,14221,15942,9623,3223,28259,26943,7972,16598,16273,5890,24558.0239720796,1.59394994980035,0.340700573294911,4.6784480999996,2.89054311940044e-06,0.0065514159801211
"5","GB42343",50,5,57,22,13,22,22,64,33,43,39,7,7,4,19,20,31,4,13,19,5,13,17,7,20.2609133669516,1.32842381709479,0.291875487886381,4.55133737579191,5.3305991497606e-06,0.00690388741310422
"6","GB43688",1060,2888,3007,7385,1886,11191,1921,4697,4488,3168,7152,473,1223,1104,1361,2566,970,46,2112,2372,582,1060,1843,301,2586.57880135984,1.83198679698809,0.39865737891277,4.59539166686026,4.31937160493224e-06,0.00690388741310422
"7","GB45184",369,484,1018,350,286,478,340,490,512,668,646,399,341,193,403,478,541,151,377,425,245,447,307,281,408.649542094704,0.597033968486771,0.130621151218662,4.57072964766115,4.86028975771327e-06,0.00690388741310422
"8","GB40064",193,149,183,332,97,384,269,247,447,181,348,22,65,91,124,150,118,36,157,219,66,106,142,112,165.936388767108,1.10771069853402,0.246654349462859,4.49094330161332,7.09084269567557e-06,0.00714284220877719
"9","GB40609",33,22,57,17,13,13,13,18,51,51,20,7,3,8,8,8,9,11,28,14,8,7,11,2,16.6675431541696,1.37305875414126,0.304647840456742,4.50703590113326,6.57395139342977e-06,0.00714284220877719
"10","GB50191",357,276,477,372,192,392,346,331,473,428,513,207,155,236,317,289,347,167,354,562,184,314,301,260,312.240221135755,0.388258787559451,0.0887619664168571,4.37415712193726,1.21902558306958e-05,0.0108886224854803
"11","GB52837",94,105,102,255,27,194,627,117,201,3736,441,676,47,165,48,157,43,19,85,238,116,55,229,68,300.959741844161,2.33015734851302,0.534860098946911,4.35657352848134,1.32114325325704e-05,0.0108886224854803
