"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40083",468,372,1162,251,528,1100,274,361,384,349,181,378,1.00581991933132,5.934369668636,3.62564651755013,0.00277531418244671,0.999656940440887,-3.76123159343005
"2","GB40431",7,17,64,22,52,27,77,130,109,105,18,73,-1.38864120416601,2.66947710062506,-3.97517484766694,0.00139455696487245,0.999656940440887,-4.13503747718032
"3","GB40541",38,87,160,60,80,76,38,27,76,38,49,89,0.860887445285919,3.16890931533901,2.96894893441506,0.0102037135968909,0.999656940440887,-4.21101180621761
"4","GB40608",299,657,491,377,1099,285,1036,2883,1515,1407,448,728,-1.05605579258947,6.74931654850227,-3.34270633554241,0.00486325800265423,0.999656940440887,-3.93888374439683
"5","GB40683",109,170,336,78,315,161,616,452,607,493,99,412,-1.01147728575266,5.24270512518244,-3.42947276677439,0.00409391426651227,0.999656940440887,-3.8269714125152
"6","GB41361",667,44,885,396,355,1405,68,44,85,19,196,250,2.74905248040213,4.7386960577093,3.00909513037564,0.00942496132481914,0.999656940440887,-4.06554391755732
"7","GB41665",17,31,34,18,47,15,16,12,25,18,5,18,0.896114234512046,1.49811919449628,3.2119350268097,0.00630474496725613,0.999656940440887,-4.35950540325358
"8","GB41917",265,553,1265,340,736,464,763,775,1157,1031,510,803,-0.498319333111541,6.58871864641105,-3.25736791692876,0.00576106900018999,0.999656940440887,-3.9366919177893
"9","GB42217",347,2058,1029,625,1630,944,2944,3907,2813,1982,981,2967,-1.19916934150958,7.78584497833095,-4.20054004951337,0.000898960095816582,0.999656940440887,-3.87427838711768
"10","GB42218",1405,7315,5859,2650,5128,3000,9471,11965,9151,6904,3216,10163,-0.955062188783939,9.62323507655438,-3.86466262023816,0.00173212800247601,0.999656940440887,-4.13092386883502
"11","GB42409",47,65,455,71,44,122,15,18,41,13,54,60,1.95949448928527,2.89810636528177,3.31107592471506,0.00517842752938661,0.999656940440887,-4.2011669677711
"12","GB42428",53,141,239,70,148,31,355,454,354,230,81,249,-1.27631936385675,4.48689268950876,-3.86425183375641,0.00173352699817795,0.999656940440887,-3.80373155447583
"13","GB42931",279,1229,2997,1000,3257,839,3711,3650,4658,4149,771,3333,-1.19069999488283,8.10581254656613,-2.95760123968634,0.0104351157723958,0.999656940440887,-4.16602567094489
"14","GB42981",570,533,1380,667,964,1218,530,341,728,298,523,514,0.985973757633698,6.51831452814943,2.97321242588932,0.0101180862810758,0.999656940440887,-4.01353099835751
"15","GB43882",220,215,595,223,178,302,109,148,220,128,153,206,0.929516370008297,4.90001010526781,3.34410892559315,0.00484973591614704,0.999656940440887,-3.85791606330009
"16","GB44070",151,502,1169,476,510,137,1502,1472,2377,1931,253,1534,-1.53914290955368,6.66419771502026,-3.5841529576311,0.00301284364072981,0.999656940440887,-3.87633854036359
"17","GB44709",264,531,1043,150,420,223,175,280,399,192,115,358,0.74220190042591,5.40227748982753,2.9640012813988,0.0103039774915886,0.999656940440887,-3.95296845706643
"18","GB45184",151,377,425,245,307,281,490,512,668,646,399,447,-0.729857278707112,5.81466350941449,-4.62033251550055,0.00040194866437379,0.999656940440887,-3.49631972337997
"19","GB45278",237,822,746,426,589,170,696,1239,1972,1114,671,730,-1.06088550974792,6.57952934781357,-3.54221970004106,0.00327375985291894,0.999656940440887,-3.86541049670745
"20","GB45912",1355,3177,4333,1979,3015,2342,3777,5308,6662,7475,4826,3368,-0.863340669547835,9.03284339685129,-3.96042827771694,0.00143541201831013,0.999656940440887,-4.0606521205835
"21","GB45918",1,16,64,11,13,1,49,55,59,29,18,31,-1.7862966515936,1.39014883950488,-3.12152795743889,0.00754324504443434,0.999656940440887,-4.39101685603992
"22","GB45919",174,552,870,276,581,113,1253,1237,1377,997,267,723,-1.18200260166862,6.31258088096673,-3.28228762843368,0.00548300464387428,0.999656940440887,-3.91707527764044
