"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB43509",24,15,107,158,4,99,643,1347,782,1574,905,839,-4.78955843836127,4.80968829444215,-6.74769275295127,1.01477116307998e-05,0.10251218289434,-3.51474753122956
"2","GB41540",4,11,5,5,12,1,33,41,126,27,12,30,-2.77390664967408,1.0342556645014,-5.04576274357485,0.000187553893380914,0.778664022785706,-4.21911474701342
"3","GB55964",66,191,267,310,157,134,244,489,548,369,252,454,-1.18366733652566,5.20372764335027,-4.93177514683699,0.000231240553193142,0.778664022785706,-3.18888882719599
"4","GB40019",171,269,443,326,277,161,202,239,216,96,110,251,0.506854660568084,4.96334591806582,3.67963701408251,0.0025359756037922,0.9996580638087,-3.56409815956667
"5","GB40069",24,17,195,41,30,37,26,19,12,7,18,30,1.23608081258752,1.94864141092995,2.70849832930482,0.0171633237147434,0.9996580638087,-4.33002740431895
"6","GB40300",12,14,29,44,31,21,38,48,54,15,24,46,-0.64514020726137,2.06637755567394,-2.87444196974293,0.0124065645144009,0.9996580638087,-4.28458146791773
"7","GB40684",316,321,687,294,263,174,101,324,272,98,68,267,0.883162369580757,5.03513703013939,2.76102611466595,0.0154916576110028,0.9996580638087,-3.93313901645284
"8","GB40760",228,380,658,472,438,334,355,383,418,193,197,420,0.309900898582852,5.69257209596126,3.09473511226712,0.00804130169673663,0.9996580638087,-3.76901635585362
"9","GB41211",179,334,655,459,371,389,400,297,316,172,194,336,0.395170096539639,5.55030038310464,3.05767657099709,0.00865111405615095,0.9996580638087,-3.78167980990386
"10","GB41677",642,843,1131,1313,997,625,870,870,848,370,444,725,0.432759775697691,6.80702116528981,3.00887322555163,0.00952458105405138,0.9996580638087,-3.91194773289027
"11","GB41716",8,5,10,12,9,10,16,20,18,8,8,17,-0.730230898845758,0.744062070758358,-2.83108187632798,0.0135075338088002,0.9996580638087,-4.40640487328378
