"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB44120",125,953,334,160,418,203,550,1171,2068,2270,1780,547,-2.23324296164266,6.42545020409735,-5.67181846669896,5.98715916623025e-05,0.240351973726539,-1.85646634217029
"2","GB48134",481,562,722,1036,449,465,210,312,338,296,156,173,1.19455777773347,5.781266465596,5.57190738022387,7.13775411977448e-05,0.240351973726539,-1.69408572066593
"3","GB51729",193,715,812,416,526,164,1589,1276,1372,1588,650,532,-1.58459595485937,6.58748912009738,-5.86629839433996,4.26911751667245e-05,0.240351973726539,-1.76024327191384
"4","GB55212",1848,4142,5274,766,3848,1120,34061,28072,14757,8224,17505,4163,-2.82208797372046,9.70432633734365,-5.04946804894835,0.000182947740284099,0.462034518087492,-3.03119126354621
"5","GB43005",957,5731,2889,1030,1845,1140,3158,5110,6687,7728,5155,2426,-1.55831736789237,8.73605695245457,-4.91013184660409,0.00023658283905172,0.477991968020095,-2.79484958694167
"6","GB43510",294,1335,846,378,734,370,728,1082,1286,1345,851,772,-0.977497409558046,6.77982738567649,-4.45571416888664,0.000556265529697401,0.598113265478475,-2.44096081483538
"7","GB43512",37,133,110,41,77,48,81,236,143,225,108,81,-1.14167369659604,3.7870759979955,-4.41784091000835,0.000597984757512452,0.598113265478475,-2.73459474634407
"8","GB45336",44,80,79,78,87,49,115,183,171,178,53,44,-0.916846566412043,3.64791467819861,-4.37323172012055,0.000651281520517049,0.598113265478475,-2.80174102960611
"9","GB49021",472,973,1011,580,899,376,1265,1557,1635,1620,771,565,-0.909817965664799,7.00975857304541,-4.56425223321217,0.000452531791112191,0.598113265478475,-2.4483059321944
"10","GB50028",57,240,133,135,129,107,256,271,259,211,258,111,-0.948908930170268,4.59164177096184,-4.40540336772643,0.000612377082138434,0.598113265478475,-2.39848129821553
"11","GB53625",524,1348,924,616,957,389,1264,1308,1733,1387,825,834,-0.858724351798818,7.09171196343287,-4.45672186562653,0.000555197354444746,0.598113265478475,-2.52590088587863
"12","GB44626",88,283,192,210,204,87,271,294,261,264,195,177,-0.696024670479426,4.85713471679407,-4.11300257395259,0.00107591987812876,0.828959024581774,-2.48802223302941
"13","GB47301",225,768,542,915,649,317,847,899,1048,1067,436,468,-0.707465323776614,6.50369385297806,-4.0574431207154,0.00119860262650324,0.828959024581774,-2.59868530090061
"14","GB47970",71,184,146,117,114,70,185,239,186,228,87,78,-0.652230941472158,4.25760601617514,-4.0407977882436,0.00123807437634455,0.828959024581774,-2.70384625132295
"15","GB51354",77,261,187,135,123,86,159,263,248,248,113,106,-0.573377004740826,4.49558670290907,-4.02089285427355,0.00128702422462652,0.828959024581774,-2.63336786328898
"16","GB55879",138,244,183,225,268,131,227,398,319,330,170,201,-0.630284441986371,5.04218123373723,-4.01066428835586,0.00131294242657973,0.828959024581774,-2.51827621081336
"17","GB42239",115,245,257,224,193,125,344,306,386,296,190,133,-0.657871547517175,5.00804541067251,-3.9781238299246,0.00139899611940738,0.831332870485489,-2.54652506386242
"18","GB45335",157,224,416,342,268,206,439,751,716,720,209,200,-0.915498505713549,5.62081695339861,-3.92828685606447,0.00154209194570837,0.865456268641445,-2.56350446570579
"19","GB45378",359,1542,1082,709,1061,406,1078,1579,1650,1165,697,740,-0.714091250750041,7.05786879123175,-3.88441567598645,0.00168037456120957,0.890572665174796,-2.83288094173436
"20","GB47934",433,801,841,562,692,372,650,1176,1318,1108,624,518,-0.655592503551861,6.69625748929814,-3.83500317627152,0.00185131914162252,0.890572665174796,-2.78021499657807
"21","GB52761",19,46,39,36,24,12,46,75,50,65,21,33,-0.896235665066285,2.36067566684877,-3.84498898329843,0.00181540130725769,0.890572665174796,-3.53168384958516
"22","GB40161",3,14,10,10,15,5,16,14,21,27,7,10,-0.894163601909754,0.755219162021052,-3.4186380711124,0.00420912959299815,0.956614747943828,-4.05007504478682
"23","GB41212",32,169,40,44,57,44,47,217,162,189,168,74,-1.32778499480869,3.60124919084252,-3.5177443212719,0.00345958412661481,0.956614747943828,-3.27158303932973
"24","GB41521",220,617,397,276,288,179,360,481,601,563,290,231,-0.558059620853581,5.67201424894896,-3.32182119738115,0.00509876552863885,0.956614747943828,-2.99122939420433
"25","GB41647",43,120,153,207,132,31,57,52,59,51,13,15,1.24139730840484,3.08183208330594,3.30117224250036,0.0053116488256127,0.956614747943828,-3.54873750999732
"26","GB41723",99,277,136,84,97,51,229,282,272,296,71,86,-0.928703825109113,4.35093477755362,-3.30402490485506,0.00528171765640266,0.956614747943828,-3.15311958300767
"27","GB43823",1318,4003,4922,2401,3292,1181,6296,5053,7804,3494,4344,2164,-1.02972159009192,8.94141448099872,-3.48480562295089,0.00369248418858148,0.956614747943828,-3.419758408018
