"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"24","GB47807",9,43,26,18,21,18,18,44,110,30,45,36,-1.03649510211911,2.0962693744858,-3.12923919497212,0.00748059766129012,0.979571602208245,-4.31022122336386
"25","GB48009",19,38,57,58,43,57,56,57,132,39,35,76,-0.587033863848311,2.89772783345402,-2.81915937530996,0.0137825363410502,0.979571602208245,-4.26792084233388
"26","GB48148",1280,1968,2380,1426,1780,1994,2002,3290,3380,2450,3261,2953,-0.786009804376738,8.36195633888195,-3.08103212432638,0.00822849234251786,0.979571602208245,-4.16020384928128
"27","GB48153",3,5,11,2,7,4,9,11,21,7,7,15,-1.23360628624568,0.162053963823534,-3.69250954113603,0.00245717865129903,0.979571602208245,-4.41999601910693
"28","GB48672",55,135,117,101,102,120,130,163,268,73,82,187,-0.550240946752405,4.1139319419245,-3.74664613122607,0.0022089501827746,0.979571602208245,-3.85516081509697
"29","GB48960",64,55,105,56,56,81,72,153,136,121,91,140,-0.861718850304305,3.70127931494528,-3.03506429793828,0.00901054892006505,0.979571602208245,-4.11400498180056
"30","GB50526",338,1086,722,550,955,498,1329,791,2195,1643,1171,676,-1.05993150881026,7.01045107895928,-3.22366309676141,0.00620599897761142,0.979571602208245,-3.9933865155161
"31","GB50655",76,164,191,101,124,63,189,214,349,72,94,190,-0.659574083194677,4.30668446737828,-3.30508539079634,0.00528231906884843,0.979571602208245,-3.93610965522366
"32","GB50827",32,73,126,41,58,43,127,125,179,71,32,87,-0.800956886119109,3.39753269308298,-2.86886254689981,0.012501215514763,0.979571602208245,-4.19648843181873
"33","GB50885",270,810,773,609,608,469,564,805,1092,566,643,654,-0.455523635534424,6.51839812358507,-2.85903670827498,0.0127448911134184,0.979571602208245,-4.04264874464938
"34","GB51155",40,109,82,76,60,90,79,108,331,101,67,111,-0.752556638792771,3.74476921309712,-2.96882629220344,0.0102683905803145,0.979571602208245,-4.12121085316707
"35","GB51190",23,64,131,78,58,68,71,114,171,74,54,200,-0.768013790596021,3.55946062182972,-3.16719421698808,0.00693961446943347,0.979571602208245,-4.10498911723577
"36","GB51371",113,209,255,163,127,129,228,236,470,119,126,210,-0.492772170570762,4.74083342085204,-2.81345058968306,0.0139376995289299,0.979571602208245,-4.02786234875074
"37","GB52144",41,93,147,127,53,48,174,175,206,53,66,137,-0.761811465500572,3.81204230004705,-3.14286851931436,0.0072816726996661,0.979571602208245,-4.06773271894201
"38","GB52558",2,6,15,2,4,6,7,14,18,5,6,16,-1.11685066344824,0.0947725834811392,-2.95138455607238,0.0106274815287935,0.979571602208245,-4.46807802934311
"39","GB52742",289,734,620,490,472,388,601,847,1296,352,409,540,-0.424584669558739,6.30887056470932,-2.92383275388855,0.0112200858490667,0.979571602208245,-4.00180562361793
"40","GB52992",161,219,283,191,199,164,205,306,461,194,193,256,-0.460395124861654,5.0524534295163,-2.89482458133756,0.011879167857115,0.979571602208245,-3.97589623652124
"41","GB53553",2,8,12,5,6,15,11,16,18,8,11,17,-0.944614123102233,0.539571306646676,-2.89427485885299,0.0118920184561464,0.979571602208245,-4.45138184413441
"42","GB53832",111,271,292,151,225,100,222,273,485,297,242,251,-0.75797799519365,5.04236845588577,-3.22692907616856,0.00616601695978821,0.979571602208245,-3.87084024950458
"43","GB54118",31,74,79,37,21,72,57,120,133,86,73,70,-0.942149453376333,3.22725623579823,-2.8050779747182,0.0141683613605086,0.979571602208245,-4.23448322732218
"44","GB54993",102,210,177,214,222,119,97,111,141,97,81,111,0.637001799042107,4.2843220320072,3.93900944128046,0.00151518385806655,0.979571602208245,-3.77469255431032
"45","GB55007",203,380,302,250,215,391,546,399,984,906,1148,531,-1.50874155506214,6.02727774733728,-3.89531062843921,0.00165030093766649,0.979571602208245,-3.70427265303042
"46","GB55008",44,79,93,109,94,91,33,62,84,37,53,62,0.567594003836248,3.27890722438263,2.96139375900299,0.0104199247835638,0.979571602208245,-4.19089990736349
"47","GB55072",3,5,5,11,14,25,17,16,37,11,10,24,-1.1682658525656,0.875257929468688,-2.91002061590339,0.0115292926088221,0.979571602208245,-4.43206502844144
"48","GB55156",251,564,355,544,389,293,234,240,378,156,178,422,0.524239031215558,5.50919596165622,3.15997480494282,0.00703942804702565,0.979571602208245,-3.88031907180611
"49","GB55596",1,5,13,5,5,6,5,12,37,10,5,14,-1.20905104721094,0.187520396981236,-2.96151443114103,0.010417446999441,0.979571602208245,-4.46366885734741
"50","GB55695",5,6,3,12,10,3,29,13,15,5,14,26,-1.38077082121952,0.519803197922752,-3.08578919750274,0.00815150570137666,0.979571602208245,-4.43982952581602
