"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40695",611,309,1408,121,289,218,3729,2475,3406,333,2461,1027,-1.96805256182121,6.84813551578334,-3.31530481395829,0.00518208643046811,0.999723684359812,-3.97577533303359
"2","GB40696",4630,2753,7197,1313,3525,1978,15927,7039,16942,3674,21742,8597,-1.42484343925829,9.70085196172769,-2.95925750945071,0.0104722860071373,0.999723684359812,-4.27730308958652
"3","GB40697",6326,2757,9901,2121,4758,1780,18846,10161,21503,4296,19786,13656,-1.42451379706023,10.0140343930387,-2.95328103878345,0.0105963006035624,0.999723684359812,-4.2957675406041
"4","GB41284",744,267,1064,492,498,1081,196,325,263,317,583,265,1.33461790107917,5.99932355247042,3.35506890310554,0.00479005248173477,0.999723684359812,-3.84963087664307
"5","GB41860",30,35,79,48,36,34,109,98,111,34,81,142,-0.877857558196283,3.15760520171851,-4.38554130953685,0.00064013571536277,0.999723684359812,-3.9766044323222
"6","GB42078",70,104,196,129,73,99,110,124,95,57,112,102,0.36497388044811,3.89769246269605,3.01360756350153,0.0094082669495832,0.999723684359812,-4.08778383922995
"7","GB42275",8,10,22,35,6,10,48,37,48,6,38,30,-0.970537594691141,1.52754743695317,-2.83569054323936,0.0133522915804781,0.999723684359812,-4.39922807012537
"8","GB42434",10881,18407,53868,30899,10362,16959,11854,30329,20955,3312,12347,8488,1.01860596155775,11.1251927351064,3.02480785577197,0.00920265309091324,0.999723684359812,-4.33880433828497
"9","GB42538",58,76,193,121,76,107,91,102,99,67,91,83,0.424705062351352,3.77101528765301,2.90529543740914,0.0116458942922842,0.999723684359812,-4.13572090841211
"10","GB42558",113,182,863,135,131,589,66,115,102,243,159,77,1.43251172630398,4.60953497926192,2.92583825997944,0.0111845863682822,0.999723684359812,-4.03062158881278
"11","GB43003",2,9,30,14,5,16,1,12,1,3,3,1,2.17141697883801,-0.361193594461979,3.92916381657657,0.00154708691950659,0.999723684359812,-4.43587512053419
"12","GB43201",3,7,10,10,5,9,17,18,20,8,13,17,-0.832470953282502,0.638665407853416,-3.57586967638504,0.0030963698614567,0.999723684359812,-4.39820578607202
"13","GB43453",78,160,137,144,58,50,208,303,182,104,291,276,-0.947986457830802,4.39039328246928,-3.92484139896955,0.00156020305968194,0.999723684359812,-3.78868924629822
"14","GB44058",224,216,735,297,163,235,109,318,324,78,160,190,0.874502608035858,4.99644872323154,3.40402210359252,0.00434800687197615,0.999723684359812,-3.82385584257565
"15","GB44420",126,327,372,387,184,294,522,553,402,216,637,437,-0.469717840275057,5.6365944939876,-2.84982586020841,0.0129869924566707,0.999723684359812,-3.99713043611769
"16","GB45013",19,19,43,28,15,28,40,53,58,28,43,40,-0.575323504839273,2.24924276212021,-3.09414518050639,0.00802521662022767,0.999723684359812,-4.30159778336165
"17","GB45526",351,553,1088,850,420,843,483,723,614,329,677,524,0.477328775630882,6.42488705365349,3.28722884966413,0.00547808460078801,0.999723684359812,-3.90040369248199
"18","GB45950",924,1237,3240,1546,623,1316,1062,1544,1096,414,1131,953,0.687450982352144,7.35835791921806,3.68947978740684,0.00247530435898175,0.999723684359812,-3.91952671181228
"19","GB47406",38,54,85,67,41,86,35,55,19,23,46,36,1.04565213013532,2.72018897618005,3.97520782432179,0.0014141522837721,0.999723684359812,-4.11545390139607
"20","GB47468",55,74,167,138,67,89,189,162,158,69,150,197,-0.436127370196239,4.08856311939011,-3.13079390328783,0.00746455019311015,0.999723684359812,-4.02894933934151
"21","GB47975",82,418,327,263,170,223,98,234,134,46,83,97,1.34671474615627,4.46476254902595,4.79173818182588,0.000297163850383619,0.999723684359812,-3.58997520405909
"22","GB48391",9729,12443,38179,17991,7769,13108,2297,19285,12762,2579,5380,5661,1.52802033555843,10.4027090075294,3.68683343587476,0.00248822894817079,0.999723684359812,-4.21545998967113
"23","GB48510",51,46,58,2,5,15,140,71,278,20,224,90,-2.48173412286456,2.64210036949614,-3.26690680273397,0.00570282938734035,0.999723684359812,-4.2619849880072
"24","GB48678",58,116,353,179,77,113,125,122,96,54,148,108,0.568662679463323,4.06876225458871,3.06022173263185,0.00858134389501249,0.999723684359812,-4.0485859221663
"25","GB48860",73,48,112,43,53,14,21,19,33,10,20,35,1.35426608035401,2.26024618482728,3.12591117380435,0.00753693988479926,0.999723684359812,-4.29938390980766
"26","GB49156",212,290,452,334,176,264,280,344,282,141,234,196,0.473600116155655,5.2300528126695,3.45794305625545,0.00390834347903953,0.999723684359812,-3.78245852766981
"27","GB49440",52,62,251,169,58,185,63,132,100,37,82,63,0.823170026390883,3.71070501014796,3.05599590534851,0.00865324293673127,0.999723684359812,-4.11236951561306
"28","GB49852",82,170,415,163,67,86,81,150,163,58,87,92,0.725310813857719,4.07679342166938,2.89853755651605,0.0118017014623106,0.999723684359812,-4.09411035626972
"29","GB49912",6,6,109,18,15,25,4,11,15,2,3,8,1.87001747875813,0.63883285761149,3.1872036319934,0.00667674179761708,0.999723684359812,-4.42888273617906
"30","GB49981",7,7,33,17,10,15,58,36,27,18,36,24,-0.955451609025625,1.58341896198195,-3.3328961956006,0.00500483749663782,0.999723684359812,-4.34274221596289
"31","GB50015",106,134,399,141,129,305,93,166,153,95,106,143,0.806973109417874,4.44332962289164,3.11081225402,0.00776523345045524,0.999723684359812,-3.98003339757376
"32","GB50072",11,12,21,21,9,19,32,32,35,11,27,45,-0.708850632591934,1.61252500785578,-3.0454366336673,0.00883551915426366,0.999723684359812,-4.36754851398412
"33","GB50218",130,125,371,134,234,656,16,135,96,127,95,118,1.76565524993655,4.31746458251526,3.049034646336,0.00877298645480284,0.999723684359812,-4.04900673106299
"34","GB50527",49,53,160,65,86,149,39,61,47,40,45,47,1.11068702901548,3.20106506346855,3.70745888417333,0.00238927796774737,0.999723684359812,-4.07268579013085
"35","GB51370",27,22,98,65,42,40,148,107,142,38,127,239,-1.20509149125162,3.39584201033237,-4.11368632757832,0.00108040830683759,0.999723684359812,-3.9746426278184
"36","GB51566",166,284,733,663,354,440,216,504,335,133,287,297,0.765395066129738,5.58655793864291,3.72330612270647,0.00231596688081678,0.999723684359812,-3.70074084720018
"37","GB52040",16,4,22,15,17,9,48,33,36,15,40,50,-1.2906450257895,1.63629059140331,-3.74249665288774,0.00223023459000298,0.999723684359812,-4.30040336598367
"38","GB52775",278,379,1331,280,263,195,1274,992,1990,437,906,533,-1.08902533727057,6.37740765419478,-3.30000160113479,0.0053413834217996,0.999723684359812,-3.91488030661044
"39","GB52885",6,4,17,12,10,8,36,14,37,8,28,53,-1.26482384328115,1.15429599400313,-3.20405611691287,0.00645786124529041,0.999723684359812,-4.39237745898928
"40","GB52996",11,20,42,24,11,6,49,47,46,23,53,32,-1.02277680471809,1.91465289642814,-3.78788924232113,0.00204003536702398,0.999723684359812,-4.2622222450491
"41","GB53141",694,1574,3222,3384,1770,3655,430,1722,1120,580,1269,2198,1.21705765975178,7.7565336474455,3.26807922809377,0.00568961639659624,0.999723684359812,-4.06300232489322
"42","GB53200",2,6,4,2,4,7,8,12,11,6,16,12,-1.16860394306446,0.00203593101258315,-3.08770267322501,0.00812800961789936,0.999723684359812,-4.46488821907651
"43","GB53554",7,8,27,9,7,10,19,27,30,11,22,23,-0.782430671094145,1.14001462563452,-3.27989741497456,0.00555812452786731,0.999723684359812,-4.38332885289538
"44","GB53803",18,28,75,32,16,39,19,38,23,16,23,24,0.689841727145622,1.98013207312121,2.92133136543104,0.0112842274695237,0.999723684359812,-4.34821451717064
"45","GB53805",130,273,583,387,167,339,235,308,312,121,332,261,0.412711871231727,5.27201379539666,2.8512674352553,0.0129502931116996,0.999723684359812,-3.98586856339418
"46","GB54051",336,632,998,938,348,560,433,784,579,246,577,603,0.455199094062933,6.31776154842993,3.19560677903837,0.00656669277269658,0.999723684359812,-3.91656974301843
"47","GB54172",116,169,250,183,119,132,393,300,426,134,231,215,-0.530753889563822,4.89699061709075,-3.04241464267919,0.00888838156451561,0.999723684359812,-3.95284840958984
"48","GB54188",174,319,520,402,215,352,250,347,307,186,351,300,0.392395272967553,5.44598452269089,3.15788798752141,0.00707524270724388,0.999723684359812,-3.87665494649915
"49","GB55242",353,838,1712,1048,388,1404,382,1096,582,207,605,381,1.00927581566705,6.51493986189032,3.59651733167999,0.00297279764393943,0.999723684359812,-3.8270262436162
"50","GB55813",95,20,133,24,81,29,333,147,247,123,254,80,-1.65605271781583,3.78664885246758,-3.25382947898622,0.00585230247143302,0.999723684359812,-4.08283836866794
