"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"18","GB45153",74,161,125,103,79,63,55,71,53,34,22,37,0.752338535794852,3.23632759276515,3.26810067999587,0.00571103186079253,0.999189672272964,-4.14817608809245
"19","GB45343",72,243,178,172,169,160,160,167,211,140,125,188,-0.403592549457541,4.55355547353867,-3.04688445951316,0.00883840316961837,0.999189672272964,-3.97028575000872
"20","GB45396",8,23,32,22,17,33,28,40,48,22,14,19,-0.732859198375123,1.79577980255254,-2.9408750813127,0.0108899887783389,0.999189672272964,-4.3616920126947
"21","GB45667",61,138,89,91,78,75,100,107,113,92,58,125,-0.542418208453423,3.74814201572074,-2.93745171629421,0.0109635411758297,0.999189672272964,-4.12794744890058
"22","GB45688",228,688,551,679,571,402,610,800,662,743,362,463,-0.656202032768215,6.29558514129798,-3.25903349296603,0.00581425449835705,0.999189672272964,-3.89226176302326
"23","GB47055",102,221,179,203,209,216,46,136,144,27,51,92,0.92913550593374,4.05769205347619,4.08682832895277,0.00114553634868073,0.999189672272964,-3.83457695926859
"24","GB48247",220,905,369,409,380,429,210,388,289,119,148,154,0.65020175591934,5.40049684953931,3.65984524578292,0.00263716125416925,0.999189672272964,-3.7368303949742
"25","GB48331",113,204,163,205,213,125,59,133,90,77,77,59,0.68136467246818,4.07837771252538,3.17135851806729,0.00691359647031398,0.999189672272964,-4.02938304712849
"26","GB48527",1210,2482,3322,1803,1413,2976,1005,1617,1132,696,856,716,0.734439836498074,7.68979484397308,3.40683759053609,0.00434210523132347,0.999189672272964,-4.01699758769204
"27","GB48557",184,469,225,363,305,412,130,236,217,73,161,96,0.756486824637352,4.93869581322254,3.54167848583746,0.00332786569788836,0.999189672272964,-3.8069661683455
"28","GB49012",77,184,132,156,168,137,139,176,182,86,106,141,-0.349851166410288,4.32054828985496,-2.95316361129051,0.0106299489340688,0.999189672272964,-4.03270103364657
"29","GB49387",11,15,16,6,27,20,22,23,37,22,12,36,-1.13669284837945,1.47934349641329,-3.12353698763446,0.00759811808734204,0.999189672272964,-4.36994504751567
"30","GB49626",321,1384,801,328,940,954,329,408,630,110,108,169,1.14222258443274,5.88575970391157,3.43935769888653,0.00407210128573627,0.999189672272964,-3.83744180881906
"31","GB49843",33,113,86,95,79,68,36,70,61,16,37,26,0.613562372485389,2.94820475867394,3.12113579858132,0.00763421235025592,0.999189672272964,-4.21496270219549
"32","GB50921",10,42,41,26,24,28,34,38,52,31,14,37,-0.651081895829611,2.10797732322957,-2.88925415567538,0.0120525105157845,0.999189672272964,-4.34044169083074
"33","GB50943",1379,2330,2634,2094,1629,2967,1153,1720,1123,763,1021,724,0.655366985053006,7.76126044703939,3.02562519940052,0.00921660721890978,0.999189672272964,-4.11399548669028
"34","GB50958",1001,3570,2233,2504,1836,1585,1086,2152,1232,709,830,968,0.485327253851432,7.74677407682075,2.92582371852584,0.0112170467779216,0.999189672272964,-4.1368132216456
"35","GB50973",4085,3188,4459,3132,2528,6853,1286,2432,1134,827,1964,354,1.43606652467463,8.25289529869125,2.98341024295709,0.0100156988578662,0.999189672272964,-4.16916781572483
"36","GB51238",335,589,662,635,481,442,309,409,356,178,228,345,0.437493367915788,5.82878643579141,2.95272216937582,0.0106391834657829,0.999189672272964,-3.96340296721278
"37","GB51670",27,94,53,57,45,38,14,37,45,13,17,12,0.858929859598328,2.21813208683965,3.39399224206214,0.00445364798523464,0.999189672272964,-4.27084540655991
"38","GB51728",52,118,90,82,115,64,77,100,137,72,73,119,-0.542336395119076,3.70273908031797,-2.99358919598835,0.00981697097617333,0.999189672272964,-4.12140870051827
"39","GB51807",202,384,444,261,200,307,134,199,157,119,133,140,0.617100045738352,4.90699614049444,3.10128379324531,0.00793922412497792,0.999189672272964,-3.93695734868709
"40","GB52316",558,1794,1340,1352,1282,1072,987,1530,2409,959,995,1228,-0.505104329533336,7.48300981273,-3.52483772231549,0.00344019541316529,0.999189672272964,-3.96546946465984
"41","GB52317",200,462,525,1359,948,299,88,446,22,86,91,123,2.09336556961975,5.0427987907059,3.45857702602848,0.00392053257556047,0.999189672272964,-3.91580269532907
"42","GB52750",5,16,21,15,12,13,16,19,30,9,15,22,-0.812542763012717,1.16894706186269,-3.47324065055531,0.00380871954445278,0.999189672272964,-4.36252639337303
"43","GB52856",34,160,110,116,115,101,25,67,75,10,36,18,1.23417029284762,3.01443269029735,4.38345936743969,0.000647541743083688,0.999189672272964,-4.02223612568081
"44","GB54343",239,631,793,601,420,623,518,875,962,362,440,533,-0.524511766511652,6.32567046944742,-3.53934847737015,0.00334318381883021,0.999189672272964,-3.81047415075096
"45","GB54350",30,65,61,70,54,68,63,98,74,39,41,54,-0.461651273401195,3.0815979822461,-2.94439937789169,0.0108147758476282,0.999189672272964,-4.22471076138482
"46","GB54634",126,154,219,219,215,148,190,291,212,198,201,191,-0.657748033643382,4.82728731602164,-3.05932535768842,0.00862425019482472,0.999189672272964,-3.93514989659587
"47","GB54753",1645,4660,4360,3643,3449,4527,2356,2807,2928,1111,1445,1847,0.476858233860636,8.59324256837648,3.24148937240834,0.00601930220811276,0.999189672272964,-4.13768337364023
"48","GB54893",547,1214,604,888,578,498,281,756,311,174,259,359,0.746199456998951,6.10374438096845,2.93930782055847,0.01092360147062,0.999189672272964,-3.99069338945281
"49","GB55369",368,1188,1119,766,737,1066,803,791,1530,637,863,1101,-0.558310712719949,6.98834947456058,-3.01819589119293,0.00935251647793304,0.999189672272964,-4.04124308152917
"50","GB55608",31,77,59,59,59,44,22,46,41,8,15,27,0.744185531943275,2.36937374208305,3.34992936932709,0.00485858587912487,0.999189672272964,-4.2572493339156
