"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"27","GB49732",38,36,113,53,47,42,213,380,205,180,135,60,-1.26276413664969,3.77361696345356,-4.19497741275964,0.0009395313058429,0.332487189642158,-0.52282006262477
"28","GB49873",7,14,30,20,6,15,37,94,48,34,37,27,-1.07832139087873,1.83394145254446,-4.18752329830124,0.000953087677534098,0.332487189642158,-0.875748969924003
"29","GB54595",16,25,44,36,27,24,103,117,49,116,145,69,-1.2232694863755,2.91130281205266,-4.20828697081256,0.000915815700440735,0.332487189642158,-0.609175528123287
"30","GB40690",36,35,104,85,43,45,172,248,151,125,100,80,-0.830875006197121,3.64913215106081,-4.04868084731355,0.00124572045812315,0.358419372017738,-0.76387897235642
"31","GB41115",12,13,29,27,11,19,57,65,53,70,32,27,-0.920814254339801,2.10209943324704,-3.88309465896435,0.00171799957889776,0.358419372017738,-1.22829041588658
"32","GB41608",9,17,28,44,16,18,69,73,47,46,44,42,-0.823047792037531,2.25352144299964,-3.84871386417409,0.00183704689242765,0.358419372017738,-1.248606146047
"33","GB42172",31,36,55,67,46,32,95,167,146,110,72,66,-0.769364591019558,3.29774860616781,-3.92330231646842,0.00158869585978605,0.358419372017738,-0.993817714110252
"34","GB43258",327,545,659,632,338,350,520,667,657,322,405,252,0.59566448449939,6.0422601505645,3.90398327214375,0.00164953775952435,0.358419372017738,-0.98005232685167
"35","GB43978",71,53,110,168,88,93,192,379,328,271,185,144,-0.870869319987685,4.43346658694625,-3.84858914313472,0.00183749370805183,0.358419372017738,-1.07328378810809
"36","GB44158",20,14,28,39,27,31,70,109,65,94,69,37,-1.0008485434397,2.64653588762297,-3.86218551585005,0.00178942978626307,0.358419372017738,-1.16737833513255
"37","GB47371",3,3,6,4,5,4,20,31,11,23,10,9,-1.36059797850136,0.329790208936576,-3.90883839369956,0.0016340274256384,0.358419372017738,-1.68902700316365
"38","GB48159",5,3,7,15,5,4,22,49,20,41,15,11,-1.43337577660385,0.823217761414481,-3.8341122915227,0.00189011613677318,0.358419372017738,-1.63076967684503
"39","GB48275",19,15,30,14,16,13,58,186,98,56,31,42,-1.47656687289209,2.32164335968292,-3.84950904284029,0.00183420074795209,0.358419372017738,-1.2498780806018
"40","GB48377",95,116,276,393,122,181,472,642,348,585,465,308,-0.841721953114006,5.36544043359031,-3.97838569496799,0.00142748396707188,0.358419372017738,-0.849266007890392
"41","GB48629",154,254,302,339,144,150,275,275,261,152,208,140,0.540104742278387,4.95357437171149,3.84388616183503,0.00185442320695854,0.358419372017738,-1.0859957994977
"42","GB49185",31,49,113,169,48,84,170,332,179,230,230,110,-0.916856836061391,4.11606411311231,-3.93729070735523,0.00154607417837374,0.358419372017738,-0.927329784313671
"43","GB49187",22,42,74,81,30,45,107,231,135,128,86,58,-0.814660612844884,3.39111034224379,-3.86476104560749,0.00178047034221165,0.358419372017738,-1.08147509044492
"44","GB49315",8,11,18,20,10,13,41,76,30,43,22,33,-1.0220133954256,1.72325909484341,-3.83605289449869,0.00188297410037637,0.358419372017738,-1.37675128227588
"45","GB51385",8,4,8,5,2,6,16,19,19,21,36,26,-1.48878080643827,0.714640174351891,-3.83351577165541,0.00189231705353131,0.358419372017738,-1.66863863125181
"46","GB52627",75,95,196,195,65,112,244,310,232,301,220,203,-0.585054704590203,4.62041939599658,-3.88686756922745,0.00170542312892518,0.358419372017738,-1.00708715657668
"47","GB52802",8,5,17,25,3,1,35,35,26,38,48,25,-1.63428865457053,1.17477360928289,-3.87129978583144,0.00175792878767514,0.358419372017738,-1.50343271192483
"48","GB53729",153,232,577,429,170,217,832,1905,682,561,456,480,-0.879101214095643,5.99163732114083,-3.96394971486213,0.00146804687327608,0.358419372017738,-0.873902512070138
"49","GB54668",8,8,16,17,30,10,42,75,49,59,28,43,-1.32578409226157,1.90910706661627,-4.06025426141296,0.00121814527298024,0.358419372017738,-1.03568752707644
"50","GB55331",3,2,5,6,6,7,19,27,12,21,18,13,-1.4015505257775,0.482294338626234,-4.12312625400635,0.00107888571204375,0.358419372017738,-1.4073086054685
