"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"33","GB45584",36,43,68,37,18,45,24,39,34,22,24,23,1.07105885654734,2.26290477721596,4.6966985246129,0.000348058887712595,0.11181920762604,0.295139881536539
"34","GB43359",1,1,16,1,1,3,21,13,19,10,11,16,-1.87106616490985,-0.132645777532632,-4.63118046021483,0.000393926614223506,0.115079915666105,-0.413691993665132
"35","GB44634",2001,2725,5269,2648,2228,3148,2761,3341,2426,2457,2829,1702,0.786086108082079,8.6242195859575,4.6248028514507,0.000398712833925329,0.115079915666105,0.278206634362745
"36","GB50015",106,134,399,95,129,305,93,166,153,141,106,143,0.963814110697348,4.44332962289164,4.54618080138493,0.00046289657553401,0.129893922390127,0.155421293600488
"37","GB55917",102,134,337,101,140,169,315,317,322,365,320,402,-0.574612899671815,5.04836924570452,-4.44285890780611,0.000563802558273043,0.153933336315521,-0.0391632387286398
"38","GB47318",15044,4209,32088,19310,16646,28432,5659,3519,6629,2293,9674,9777,2.18582842757439,10.4443425900422,4.42389083830659,0.000584660877711999,0.154940094471001,-0.143307201705698
"39","GB55574",449,802,3032,486,737,755,2007,2135,2270,2726,1879,2753,-0.91379636653833,7.64392407981537,-4.41197814242896,0.000598165084574246,0.154940094471001,-0.0700686843062792
"40","GB43901",93,139,282,62,85,130,235,292,298,441,261,319,-0.739160321960912,4.78704677889281,-4.39487648872965,0.000618114699561691,0.156104867374305,-0.118384386357665
"41","GB51683",3712,3793,8670,4082,3895,8255,3758,4400,3918,3754,5429,4076,0.878497281163892,9.39523207752319,4.35223045882384,0.00067089782890657,0.15951840271581,-0.203512954523855
"42","GB52778",21,11,46,17,14,21,11,11,13,9,20,9,1.29641147486907,1.19564636548418,4.34598860518996,0.000679003298037997,0.15951840271581,-0.440372458770612
"43","GB53516",235,395,1041,345,238,362,279,442,434,277,148,254,0.982538120908274,5.59627065529582,4.35648638504338,0.00066542828094361,0.15951840271581,-0.208388874286824
"44","GB47090",4,13,9,9,22,5,72,28,40,42,47,42,-1.72401090144322,1.57525520704302,-4.33106205878947,0.000698796921271961,0.160437420424758,-0.421186276563789
"45","GB43904",77,87,271,87,116,140,279,278,256,317,256,351,-0.687963181069827,4.75613773459446,-4.29168897653016,0.00075390158921118,0.169242530093585,-0.30502451653632
"46","GB47805",492,2402,10134,3593,7831,1840,789,547,659,555,2683,321,2.59432156907215,7.73218318202914,4.26890429857932,0.000787808373536779,0.173009569336273,-0.32030997014259
"47","GB44976",247,311,697,495,298,658,320,383,294,257,384,115,1.22972225139676,5.63033489285014,4.24425657081825,0.000826253535783702,0.17361909646618,-0.41240770655042
"48","GB51223",28528,27625,168287,82133,85718,169417,11071,6704,1365,1350,56667,12011,4.0341178278082,11.6741481805758,4.24965271611584,0.000817675324750187,0.17361909646618,-0.515757648538234
"49","GB53041",152,328,915,192,373,262,1114,756,775,810,999,768,-0.889832484866747,6.24237501061218,-4.2156044131048,0.000873372459781909,0.17361909646618,-0.440715770581968
"50","GB54650",165,239,450,164,168,298,238,224,267,238,301,192,0.536044848038453,5.1128581942873,4.20742233376316,0.000887327250000448,0.17361909646618,-0.479160527296952
