"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40006",239,150,25,753,426,690,13,31,22,30,371,10,3.5668660764588,3.70078395299171,3.08457925764971,0.00819803586805089,0.933428157005078,-4.17479166820681
"2","GB40310",108,87,216,82,439,128,477,479,299,726,181,590,-1.04325627562436,5.17983911872734,-3.39535178420748,0.00443676083497054,0.933428157005078,-3.8399261145564
"3","GB40346",12,12,8,10,26,17,10,11,5,8,5,8,1.18797856114728,0.618682338756954,3.34713164984154,0.00488025660684886,0.933428157005078,-4.41379895170168
"4","GB41171",25,58,68,32,71,48,39,76,54,52,31,38,0.497764519696721,2.79170522378356,3.09205210031685,0.0080780230519906,0.933428157005078,-4.22903675237071
"5","GB41193",85,112,137,56,121,108,200,334,221,202,92,207,-0.55144501007277,4.36215822204501,-4.01947387971408,0.00130325452884007,0.933428157005078,-3.74058313724686
"6","GB41340",59,87,107,107,125,167,81,126,82,71,59,93,0.753532068078646,3.7742855473455,3.42836230020423,0.00415670468861572,0.933428157005078,-3.99368603079463
"7","GB41863",165,185,267,116,236,164,435,371,356,448,188,324,-0.465072874274082,5.19683107829996,-3.17158413601796,0.00690401790983684,0.933428157005078,-3.87786340721195
"8","GB42306",101,156,158,156,211,187,141,199,147,143,93,110,0.665956000218906,4.42566460002807,4.02802353429347,0.00128178250465717,0.933428157005078,-3.69902985751166
"9","GB42507",15,19,24,28,52,63,6,16,9,9,38,13,1.74778973742646,1.53685959588318,3.60850476070918,0.00291366549583314,0.933428157005078,-4.31818530320723
"10","GB42653",180,294,570,188,489,310,739,610,670,810,367,692,-0.589585702681478,6.01743393497113,-3.9112687071592,0.0016090025554748,0.933428157005078,-3.6765624439773
"11","GB42675",61,64,123,32,105,79,178,161,158,182,71,168,-0.568886822288761,3.91166841844524,-3.15918381296414,0.00707521804643356,0.933428157005078,-4.04709428415438
"12","GB42684",29,43,54,29,42,41,31,30,37,31,34,28,0.782356323223352,2.38384985701843,3.5145905379257,0.0035061573847298,0.933428157005078,-4.21864375521813
"13","GB42717",100,157,253,144,198,182,170,176,166,169,110,220,0.472314162045676,4.60665069740151,3.07842601155188,0.00829818270425289,0.933428157005078,-3.94075293565708
"14","GB43366",62,116,120,70,117,71,184,283,145,218,101,166,-0.519239217092355,4.19869867336185,-3.44912787926819,0.00398970634090337,0.933428157005078,-3.91715180966079
"15","GB43367",5,9,22,4,13,5,26,28,23,31,7,31,-0.925607173648898,1.0291774804211,-3.08394828976485,0.00820824974166027,0.933428157005078,-4.41048649471833
"16","GB43379",85,145,174,87,160,161,121,198,153,128,69,167,0.414993903271681,4.27376259520163,3.12950810212747,0.00750226650510369,0.933428157005078,-3.97538438097927
"17","GB44200",8,3,7,3,23,6,30,39,20,27,10,34,-1.39931976267502,0.960682265468179,-3.80235582141866,0.00199091522129678,0.933428157005078,-4.36409483232933
"18","GB44304",97,152,176,125,198,190,168,194,195,151,92,157,0.416602118045661,4.49804575794131,3.09247951148072,0.00807121183868108,0.933428157005078,-3.9511350500474
"19","GB44501",1044,1548,2052,799,1938,743,3450,3366,2889,3304,1352,2312,-0.625970845537458,8.06276710076761,-3.11025365818283,0.00779295497623658,0.933428157005078,-4.11952929765825
"20","GB44661",153,161,216,141,324,114,450,486,384,461,221,283,-0.637172311989668,5.215711874567,-3.39468083449844,0.00444264541745087,0.933428157005078,-3.81160584700843
"21","GB44699",116,194,223,139,230,207,167,212,211,176,125,211,0.455013500348921,4.72790924087786,3.41960036163898,0.00422926046740962,0.933428157005078,-3.81584646163843
"22","GB44808",169,299,674,156,542,263,730,1297,675,649,261,654,-0.6168638141628,6.01803189543127,-3.05752556141157,0.0086474908153204,0.933428157005078,-3.93951538183826
"23","GB46148",12,14,25,13,33,28,12,29,8,12,18,4,1.2009735861013,1.18792912685653,3.08938029974721,0.00812073025172006,0.933428157005078,-4.39426831395339
"24","GB46235",16,17,18,6,20,17,36,66,38,59,15,42,-0.964398743184397,1.84421061982757,-3.89102300686895,0.00167387913522028,0.933428157005078,-4.25821557201099
"25","GB46459",76,125,191,114,201,153,133,204,170,175,80,142,0.365836035507654,4.37060278275616,3.11633910311611,0.00769989244460559,0.933428157005078,-3.96347951693077
"26","GB46982",67,72,128,54,165,73,218,221,144,252,95,224,-0.618802176482839,4.20803625375318,-3.22086966297831,0.00626341544177897,0.933428157005078,-3.98215093931261
"27","GB47380",49,70,83,63,99,153,33,55,50,58,86,48,1.12079178711004,3.27112186649926,3.52868268118047,0.00341004209299751,0.933428157005078,-4.07586788345649
"28","GB47394",93,112,154,63,180,174,104,195,120,142,68,77,0.583334357431232,4.09281942776407,3.15388651599955,0.00714963493520368,0.933428157005078,-4.0003814678626
"29","GB47549",13,8,23,11,22,10,48,35,40,38,25,29,-0.876457001586718,1.70882168485394,-3.28745044608698,0.00549118145753721,0.933428157005078,-4.3350860519531
"30","GB47948",398,318,650,196,520,243,1504,1889,932,1461,275,695,-0.916926684776169,6.41863321905383,-3.074525839597,0.00836228702763139,0.933428157005078,-3.9746419974151
"31","GB48190",254,275,435,183,484,227,698,552,788,803,266,801,-0.618897119549779,5.95492610908695,-3.19216438087342,0.00662894191727651,0.933428157005078,-3.89028307675658
"32","GB48444",65,137,174,92,189,148,121,178,164,152,82,136,0.378128207399769,4.26363780300159,3.11929720909758,0.00765505475890574,0.933428157005078,-3.98012534723976
"33","GB48584",14,11,19,17,20,21,10,25,6,11,5,7,1.19535837952388,0.918744604240987,3.76046433233256,0.0021613145742051,0.933428157005078,-4.36120338526999
"34","GB48858",40,80,81,36,55,36,120,211,107,160,45,95,-0.701390872063708,3.48171938875186,-3.23086829822741,0.00614087397878704,0.933428157005078,-4.10547819677123
"35","GB49270",36,45,63,39,50,37,134,128,84,144,46,76,-0.683875592989625,3.25969809524962,-3.35610925915597,0.00479444419561079,0.933428157005078,-4.11744604947382
"36","GB49387",11,22,37,22,27,36,23,15,16,6,12,20,1.2508692199562,1.47934349641329,3.73266391858222,0.00228250168746215,0.933428157005078,-4.30827740716022
"37","GB49696",92,105,219,77,189,94,264,347,254,289,102,296,-0.567546626480333,4.64775876297102,-3.62335798573054,0.00282968976819211,0.933428157005078,-3.79446802605531
"38","GB51187",15,17,11,15,21,15,11,14,12,8,8,5,1.1172603591623,0.865939896028973,3.38953639555307,0.00448802600145141,0.933428157005078,-4.39286145385146
"39","GB51728",52,77,137,72,115,119,100,118,90,82,73,64,0.554974989204692,3.70273908031797,3.14116477525395,0.0073315468634643,0.933428157005078,-4.07480619051836
"40","GB52008",260,344,563,305,539,365,758,987,708,751,377,629,-0.370749383730538,6.21842679573038,-3.45204206328391,0.00396681641428812,0.933428157005078,-3.82465082727579
"41","GB52377",12,11,16,4,14,11,3,1,6,8,6,6,1.74006803763088,0.0945169406379296,3.57291418053651,0.00312528024699017,0.933428157005078,-4.43244859347607
"42","GB52455",94,250,306,120,265,192,193,232,225,204,100,230,0.454684478672434,4.79871167542119,3.3825190483056,0.00455067927887389,0.933428157005078,-3.8185315518803
"43","GB52463",22,34,73,21,50,26,27,24,29,26,23,38,0.839096896250559,2.18585655794037,3.41293266835091,0.00428532584787533,0.933428157005078,-4.25788819336748
"44","GB52845",113,98,127,66,142,69,295,268,317,256,111,182,-0.777097429931519,4.45530766344882,-3.94407670441228,0.00150926172960555,0.933428157005078,-3.75280457394155
"45","GB53142",41,66,76,30,78,29,126,181,121,100,58,107,-0.6974929591947,3.4388979644492,-3.68894248678302,0.00248719737016267,0.933428157005078,-4.02134125526704
"46","GB53346",6,9,21,6,3,3,20,30,27,22,8,22,-1.17964827337106,0.80170194079534,-3.07587460743683,0.00834006294381807,0.933428157005078,-4.42723713752894
"47","GB54113",57,104,132,82,144,122,76,154,102,99,68,110,0.523237777982436,3.88344145438405,3.53625608114605,0.00335948990098622,0.933428157005078,-3.9428496489752
"48","GB54150",44,27,74,35,160,40,236,370,108,256,48,229,-1.29959597562094,3.80898062209568,-3.38272670048537,0.0045488127448359,0.933428157005078,-4.03675254655922
"49","GB55483",3634,3886,6371,1953,5212,1736,12369,10841,9562,11090,3639,7751,-0.861043154313142,9.6357816307064,-3.06634896637024,0.00849828256049868,0.933428157005078,-4.24812788240331
"50","GB55573",58,65,107,61,108,76,93,117,64,88,37,69,0.486202703097556,3.47110514814589,3.18032077535622,0.00678588169688228,0.933428157005078,-4.10710344706209
