"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","baseMean","log2FoldChange","lfcSE","stat","pVal","adjPVal"
"1","GB50604",24,9,21,18,10,39,8,22,18,11,16,11,130,25,136,116,201,18,233,31,8,22,19,59,56.0617571924126,-2.64042673869991,0.464498332679429,-5.68446978801577,1.31219115941969e-08,0.00012950014552313
"2","GB55296",108,63,128,93,97,156,53,120,133,126,113,87,60,135,153,120,147,186,122,200,79,151,171,143,118.883166736351,-0.542819293737884,0.102734080572389,-5.28373146197965,1.26578757715801e-07,0.000624602879948619
"3","GB49427",78,72,148,100,121,140,58,110,121,114,127,61,58,152,152,111,129,216,131,197,77,143,191,100,116.348579771217,-0.553758241243932,0.107361419846007,-5.15788857895334,2.49750157932754e-07,0.000821594769546115
"4","GB50962",217,203,793,396,286,159,77,414,843,313,480,116,135,122,52,67,121,207,193,207,60,133,140,53,211.040864459157,1.22731150761691,0.252037958085607,4.86955027305863,1.11852524559049e-06,0.00275968141218313
"5","GB42292",16,21,41,20,11,12,11,30,54,18,30,15,9,8,4,5,9,7,9,11,6,15,5,14,14.7378565206863,1.2154592131764,0.254101154728672,4.78336753122694,1.72382511937961e-06,0.00340248602063148
"6","GB40521",78,56,116,93,54,50,36,92,90,60,91,20,19,33,21,30,38,37,39,50,36,47,47,32,49.3822216064253,0.757965661143411,0.159714281633513,4.74576007474816,2.07724819562914e-06,0.00341672707377733
"7","GB43287",49,47,69,59,42,76,35,71,46,76,88,35,50,76,85,69,84,99,67,104,58,75,87,67,66.3767737996011,-0.588003901799912,0.125364237755064,-4.69036395330502,2.72719511521755e-06,0.00384495551315458
"8","GB48323",226,121,301,224,203,311,101,206,280,276,214,103,111,315,294,222,236,367,230,385,138,281,318,207,224.785053444249,-0.45290132265436,0.0997615043778733,-4.53984054750092,5.62967857752471e-06,0.00617325532017682
"9","GB51231",55,39,87,66,45,55,42,91,195,74,71,21,20,24,25,17,38,70,42,49,23,47,29,23,46.7506526772154,0.838310325317942,0.184560807968235,4.54219037371262,5.5672730167929e-06,0.00617325532017682
"10","GB52723",487,286,453,428,197,272,162,471,725,441,550,142,135,185,211,152,208,317,243,253,191,263,236,182,278.151229835521,0.600807467018844,0.13364599876643,4.49551406375331,6.94020706587412e-06,0.00684929035331116
