"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","baseMean","log2FoldChange","lfcSE","stat","pVal","adjPVal"
"11","GB46068",172,192,210,242,329,370,124,224,239,204,345,265,125,304,86,156,129,143,162,221,344,218,198,241,211.571968949306,0.528920724098833,0.131637868543955,4.01799823978631,5.86946355598135e-05,0.061256734889502
"12","GB54480",89,60,96,93,131,148,66,146,336,313,306,496,32,191,44,64,67,112,119,62,126,77,88,106,149.866371735763,1.41610478179357,0.354606824558926,3.99345044629351,6.51186927162472e-05,0.0622751764676378
"13","GB40845",75,144,62,49,102,149,36,118,42,64,136,76,152,299,75,158,82,111,73,195,350,181,143,91,112.329944102182,-0.716273648439275,0.180619697070592,-3.96564527599296,7.3197653148615e-05,0.0646166359641159
"14","GB47618",42,7,408,15,102,3,590,2,2,4,8,136,1,23,5,0,11,10,1,1,698,8,0,5,33.7815124219338,3.3175120586652,0.844745389605249,3.92723310418478,8.59286912681084e-05,0.0657411773995208
"15","GB54426",219,210,231,217,313,308,151,218,165,137,359,292,119,325,114,150,133,207,200,208,283,213,190,195,208.290741907615,0.425808662274325,0.108068858259647,3.94016064508864,8.14270630844393e-05,0.0657411773995208
"16","GB40514",229,210,285,357,360,407,148,297,212,180,349,330,154,310,102,208,154,278,207,236,374,244,287,250,248.417437405174,0.431460443869135,0.112450232503085,3.83690130527118,0.000124596515987241,0.0721049855216019
"17","GB41285",68,61,118,64,118,133,85,95,87,94,172,252,52,121,28,71,33,65,73,77,161,78,72,60,92.1678497086846,0.861004836773881,0.224104170990525,3.84198488126436,0.000122043355396451,0.0721049855216019
"18","GB42046",5,11,6,2,9,17,26,11,48,43,87,90,3,8,2,13,9,4,24,9,16,2,6,7,21.3782224471264,2.08608864319172,0.543164570139397,3.84061987448179,0.000122724025453933,0.0721049855216019
"19","GB42888",8,12,11,7,20,14,4,16,9,9,7,4,21,46,6,14,11,20,29,37,118,25,13,6,16.7538754621492,-1.25228054274258,0.329520090056442,-3.80031621904476,0.000144511560386619,0.0721049855216019
"20","GB44905",228,233,193,166,236,314,115,237,116,107,222,142,168,379,108,244,181,269,230,288,431,259,263,246,210.320533653207,-0.275919751022714,0.0722275424370249,-3.82014591266605,0.000133372749416655,0.0721049855216019
"21","GB48062",108,110,119,92,107,110,53,78,60,57,63,63,49,63,40,34,53,63,47,58,155,64,51,73,71.9359264626083,0.615552696689783,0.16074407795292,3.82939579814613,0.000128458261130331,0.0721049855216019
"22","GB51079",69,95,110,87,146,147,57,115,75,67,144,151,55,100,39,80,61,66,59,89,146,94,97,116,90.9119601871722,0.491312808684027,0.129057596399788,3.80692669311819,0.000140704429989557,0.0721049855216019
"23","GB53833",5,7,4,4,3,7,38,2,21,36,69,94,3,9,2,4,0,3,8,4,34,7,3,0,17.1063606449303,2.50162886131893,0.655027863455785,3.81911824043771,0.000133929557972709,0.0721049855216019
"24","GB52700",2,1,2,3,2,8,8,2,12,23,27,20,4,4,1,1,2,2,6,3,2,2,2,1,6.660778950567,2.16512265002094,0.572846931307647,3.77958322143504,0.000157091083482377,0.0751157197518233
"25","GB50784",255,214,305,294,378,356,213,404,247,247,354,358,214,282,159,211,187,253,208,253,288,225,335,282,271.024380096591,0.468367440108753,0.124581405824519,3.75952925726716,0.000170233369716404,0.0751446544326153
"26","GB54356",41,81,75,41,126,91,60,62,63,66,154,195,24,80,16,30,35,60,52,54,148,51,39,71,69.3858581666005,0.948905413373966,0.252401461130496,3.75950840032327,0.000170247561454165,0.0751446544326153
"27","GB44084",123,118,143,205,160,186,103,135,242,210,345,441,95,107,56,62,118,154,126,118,190,149,151,161,167.327294321036,0.944364486414176,0.253446208658967,3.72609435118793,0.000194469635344304,0.0793676567121074
"28","GB45348",3194,3408,3131,1890,3817,4178,1658,4524,1623,1770,2757,2424,3233,7464,2335,3378,2510,4047,2713,4212,5929,3760,4515,3287,3204.33040958195,-0.340520037878595,0.0916439407070722,-3.7156852406317,0.000202653732631546,0.0793676567121074
"29","GB50151",11,7,68,4,12,10,4,42,58,361,15,308,7,6,2,13,8,12,14,4,60,22,55,12,55.4493103212767,2.69455620813285,0.722532459854785,3.72932201367728,0.000191995666785774,0.0793676567121074
"30","GB55383",564,494,562,361,588,575,279,688,272,228,377,272,534,956,320,538,429,704,499,653,834,747,795,480,503.153437200033,-0.389028878279981,0.104867121695058,-3.70973162981656,0.000207479060767099,0.0793676567121074
"31","GB52449",2,1,1,0,1,1,3,6,7,11,10,11,0,1,0,1,1,1,1,2,3,0,1,1,3.09979265032723,2.53517422144575,0.685318185724563,3.699265938442,0.000216223944298159,0.0800447091859895
"32","GB40009",462,801,450,76,589,363,258,880,307,401,463,188,2149,751,717,544,1152,417,387,1436,926,1286,1174,716,701.112927561886,-1.14298461032002,0.31265972418289,-3.65568227026079,0.000256498885206253,0.0814881532134225
"33","GB43924",25,20,169,24,132,21,109,20,16,32,16,50,16,18,9,6,11,15,13,7,121,14,16,19,38.3814074871071,1.7091387830527,0.467222587594915,3.65808252518506,0.000254109234012617,0.0814881532134225
"34","GB45818",79,79,74,100,126,123,57,94,56,63,121,86,58,96,46,57,61,72,58,95,115,96,62,74,78.9305972147154,0.385214646628124,0.105349329584085,3.65654578105942,0.000255636772657261,0.0814881532134225
"35","GB47587",7,4,12,4,10,4,15,4,4,2,11,8,5,3,2,2,2,1,2,1,6,2,2,6,5.28901311572128,1.53180375703035,0.418954778859473,3.65625082783492,0.000255930942257778,0.0814881532134225
"36","GB48707",198,144,172,216,263,258,94,224,144,123,245,173,113,220,100,121,141,159,102,180,216,175,170,213,168.181796368386,0.367477835871646,0.10101606869834,3.63781565256742,0.000274960109435216,0.0814881532134225
"37","GB51122",70,61,87,90,119,121,44,101,69,68,109,132,41,110,37,49,56,60,63,73,100,89,90,90,78.0187395563613,0.488330310458732,0.134049298689259,3.64291581704381,0.000269567018632053,0.0814881532134225
"38","GB53377",29,22,8,12,28,33,4,40,7,16,17,12,37,58,28,27,40,28,20,51,36,31,54,16,25.818924988252,-0.883251247375778,0.240850071246305,-3.66722435582144,0.000245197643816283,0.0814881532134225
"39","GB55224",274,239,177,203,303,387,118,338,105,129,240,141,223,638,220,277,213,417,260,317,381,307,321,241,253.706661865236,-0.446283717666562,0.12274107361621,-3.63597697590631,0.000276929067211875,0.0814881532134225
"40","GB43285",343,208,702,320,330,471,265,564,421,1095,389,854,283,408,142,265,196,433,306,275,487,331,287,301,421.419315968599,0.975890142083033,0.269495278108655,3.62117714615235,0.000293265616642458,0.0824604686680491
"41","GB47214",24,13,14,10,22,28,31,28,74,75,75,159,11,34,13,19,20,19,18,23,31,20,30,19,36.9731810445999,1.45835219064163,0.402859848980357,3.61999885154289,0.000294604323404498,0.0824604686680491
"42","GB46421",19,17,15,6,20,16,6,35,14,9,11,12,14,44,20,28,30,24,19,29,29,30,66,16,20.9330275805224,-0.853299805067474,0.236742772432328,-3.60433307551717,0.000312955507598701,0.0855113667905404
"43","GB41660",7,16,8,5,14,11,4,15,6,3,17,2,12,46,15,15,10,13,8,16,35,19,17,15,12.4565435920248,-0.902528094469521,0.252921094121217,-3.5684176426857,0.000359143706384381,0.0912281244544724
"44","GB42626",826,96,488,184,281,513,590,149,38,1240,1282,838,96,79,213,225,94,379,359,210,392,80,85,67,395.379156808657,1.67817035096683,0.469252235188959,3.57626501297551,0.000348538327604322,0.0912281244544724
"45","GB43791",16,12,3,2,10,12,6,12,23,42,48,52,6,8,3,10,5,6,4,9,22,9,12,8,14.8586083431741,1.55616596517686,0.437365436494457,3.55804513875112,0.000373625117581056,0.0912281244544724
"46","GB53845",5,2,5,0,4,2,1,0,10,7,5,9,0,1,0,0,0,1,2,0,4,1,1,2,2.85413647738117,2.45364792133776,0.687081635599789,3.57111556212071,0.000355464005062475,0.0912281244544724
"47","GB53881",353,286,435,407,630,594,211,447,298,294,436,439,235,538,185,300,234,353,321,313,485,385,477,381,363.109348989498,0.349648771633854,0.0981985772844037,3.56062970872987,0.000369966501822759,0.0912281244544724
"48","GB47628",769,805,435,154,568,481,295,853,265,355,449,342,1247,1198,545,662,852,537,518,1037,1044,1006,1073,463,642.231367908649,-0.753567673410815,0.212796285922596,-3.54126327977793,0.000398216006864067,0.0922929451630886
"49","GB49546",2,0,0,0,1,0,10,0,1,6,12,9,1,0,0,0,1,0,0,0,0,0,1,0,2.28024576880003,3.86016167890482,1.09404915928661,3.52832562059816,0.000418197381359411,0.0922929451630886
"50","GB52281",17,14,30,10,13,17,32,8,26,50,109,184,6,20,2,6,8,21,7,25,65,31,13,9,31.0045282523276,1.73845348798421,0.491947378209576,3.53382000796762,0.000409599912554939,0.0922929451630886
