"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","baseMean","log2FoldChange","lfcSE","stat","pVal","adjPVal"
"1","GB50580",2,4,0,3,4,3,2,5,8,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1.51561289743532,3.31724569569974,0.804417669733153,4.12378521819413,3.7269644876252e-05,0.421756022685576
"2","GB52836",2521,9857,7635,1302,4719,16084,4608,4916,3086,19633,6117,1487,3623,1187,2557,1315,955,2215,7835,4709,4013,1790,2209,5390,4829.84053652342,1.3991973564991,0.348936072990222,4.00989598039728,6.07455023312078e-05,0.421756022685576
"3","GB40365",198,172,240,128,201,193,178,336,251,328,165,184,294,159,209,273,89,147,262,272,275,90,216,226,201.615329232201,0.292752097019809,0.0777925717635382,3.76323973334718,0.000167726273995825,0.429587772063588
"4","GB52261",547,595,511,390,499,487,491,750,633,744,320,387,686,380,515,632,275,402,613,717,604,262,474,459,499.808599358146,0.330374136227456,0.0883867786322265,3.73782302443817,0.000185620526601003,0.429587772063588
"5","GB52610",32,28,20,26,13,14,35,28,37,44,18,22,22,13,25,23,11,8,15,28,20,14,14,19,22.2670924984449,0.829220150039964,0.217314977889562,3.81575240737142,0.000135768590453215,0.429587772063588
"6","GB53498",5,2,1,6,8,10,14,5,14,11,4,3,2,4,5,4,1,1,2,2,4,1,3,5,4.97756164844689,1.54249881462071,0.408881588457215,3.77248293434009,0.000161631024830562,0.429587772063588
"7","GB43325",45,108,21,34,45,39,183,67,288,97,49,13,98,8,27,26,17,12,37,74,73,16,38,24,58.5692761707395,1.47050964924568,0.398149667508935,3.6933589784115,0.000221311262228609,0.439018312472352
"8","GB41266",209,176,153,140,312,273,142,236,239,364,186,267,252,103,238,215,104,125,310,293,182,130,117,168,201.118770187738,0.532136188795048,0.15748462735033,3.37897227017144,0.000727573464996923,0.67036619553377
"9","GB42264",469,1349,761,518,873,550,1260,937,1699,1705,592,403,1081,412,656,640,317,663,756,1059,756,427,546,694,782.795074370584,0.719182900028119,0.209524501142214,3.43245251084014,0.000598148625801941,0.67036619553377
"10","GB43919",93,75,59,51,61,55,80,68,53,106,36,41,62,47,72,55,26,56,52,65,65,26,46,53,58.0236315669555,0.557636721817923,0.165118292370318,3.37719530533471,0.000732290342423849,0.67036619553377
"11","GB44000",268,291,201,157,252,210,280,315,318,411,144,201,412,143,237,290,92,198,350,313,285,124,209,195,234.687033940791,0.38396597493549,0.115917638020814,3.31240337097401,0.000924980734097566,0.67036619553377
"12","GB46131",562,407,493,296,313,378,387,482,509,527,292,352,505,203,398,563,212,320,498,589,489,206,400,451,395.465656010456,0.320137927153764,0.095288687277173,3.35966352671599,0.000780374521889081,0.67036619553377
"13","GB48819",7,6,16,6,6,6,23,6,11,8,3,6,7,5,9,7,1,4,4,4,4,4,3,4,6.81724032198774,1.16041652508305,0.346641558437656,3.34759781923768,0.00081515214173947,0.67036619553377
"14","GB48924",367,438,296,214,448,338,319,414,586,672,284,290,454,214,357,366,159,295,334,523,372,228,241,421,350.703070488231,0.458881127669032,0.138871334609765,3.30436176017541,0.000951929096598451,0.67036619553377
"15","GB49026",71,114,56,48,65,49,83,52,108,93,49,46,90,26,41,37,26,47,107,70,67,36,58,49,61.1434642800229,0.659057194916009,0.193719430666882,3.40212229948846,0.00066864708409179,0.67036619553377
"16","GB49477",1,0,1,1,2,0,2,12,1,4,1,3,15,6,7,18,3,1,24,5,14,9,4,1,4.8193769334252,-1.70326349362541,0.510458820890216,-3.33673045487783,0.000847701173225444,0.67036619553377
