"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","baseMean","log2FoldChange","lfcSE","stat","pVal","adjPVal"
"1","GB52837",94,27,194,627,157,85,238,3736,441,676,116,229,105,102,255,47,165,48,43,19,117,201,55,68,300.959741844161,2.30622191402453,0.537649992792741,4.28944842358355,1.79117401690484e-05,0.248722423987407
"2","GB40001",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0934247608911229,-0.0160189060357623,3.00317535619469,-0.00533398957297642,0.995744112253274,0.999872190417883
"3","GB40003",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0.114834230571465,-0.94071986242095,2.99713377563762,-0.313873164443859,0.753617372828142,0.999872190417883
"4","GB40005",3,7,0,10,0,1,7,5,1,11,7,5,4,1,5,0,4,1,1,23,13,2,22,15,7.38297694721013,-0.706939471785206,0.702800098070473,-1.00588983087239,0.314468568517961,0.999872190417883
"5","GB40006",11,9,25,11,10,13,31,30,25,753,371,10,11,36,30,8,8,12,22,239,150,22,426,690,109.361711617878,-1.29417679349642,0.836960790645565,-1.54628126904032,0.122036653639707,0.999872190417883
"6","GB40007",114,213,288,134,53,356,501,753,245,88,108,177,187,487,519,24,193,139,129,68,73,124,237,76,204.379343878545,0.413630177909271,0.378329049196769,1.09330800473146,0.274258589500619,0.999872190417883
"7","GB40008",1620,1256,994,943,867,2344,2591,2701,1360,458,721,1178,1527,1971,2325,345,474,1066,955,903,830,1773,1046,396,1212.34030283604,0.271302804648656,0.266784833713474,1.01693488671112,0.309184405820951,0.999872190417883
"8","GB40009",462,717,544,450,589,1436,926,1286,1174,307,401,716,2149,751,801,76,1152,417,363,258,387,880,463,188,701.112927561886,0.0599904319508509,0.377108226410923,0.159080146624755,0.873605729723365,0.999872190417883
"9","GB40010",1905,1979,2179,1660,1461,4785,6512,4323,3077,1027,1261,2881,3284,5093,5200,267,1389,1660,2078,1003,1084,2711,2777,1236,2339.03131760553,0.211254421901753,0.297171690124655,0.710883401488001,0.47715649258034,0.999872190417883
"10","GB40011",0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,4,4,0,1,1,0,0,0.539824380083333,-1.02534040696396,1.3618642630038,-0.752894715588187,0.451513183886001,0.999872190417883
"11","GB40012",373,38,30,125,119,155,162,158,78,90,137,136,226,57,91,176,123,92,91,190,125,106,164,119,136.513325569631,-0.175969721305056,0.334255532297773,-0.526452681561878,0.598573720683116,0.999872190417883
"12","GB40013",170,312,24,194,295,106,91,90,22,46,50,344,458,31,213,97,50,23,158,246,73,248,114,31,156.56895804669,-0.0759000651082317,0.516975147391758,-0.146815694122169,0.883277496803504,0.999872190417883
"13","GB40014",148,59,206,128,145,156,292,201,193,84,104,94,83,359,143,94,68,172,215,87,118,172,173,184,142.897858083237,-0.0433852138919963,0.163408495490709,-0.26550158094114,0.790623092131878,0.999872190417883
"14","GB40015",33,15,71,57,78,50,134,56,82,22,41,64,31,133,46,44,18,48,110,20,45,60,61,60,51.7698549766021,0.0504649629582349,0.200996068529476,0.251074378356979,0.801756604653593,0.999872190417883
"15","GB40016",23,1,10,10,8,26,48,21,15,5,10,28,8,22,20,7,8,16,29,18,8,10,47,22,15.9780320547104,-0.206546604201036,0.322764114363097,-0.639930509649779,0.522217777771457,0.999872190417883
"16","GB40017",105,39,134,95,102,137,214,139,135,74,68,94,70,227,112,70,70,114,142,43,77,118,140,136,103.254044884931,0.00772651400868038,0.138575875494173,0.0557565592216321,0.955535741795374,0.999872190417883
"17","GB40018",261,164,218,401,483,287,254,264,441,177,220,435,274,295,208,375,269,286,392,159,262,315,273,244,284.436006616994,0.0528699819946513,0.158608292499268,0.33333680831912,0.738880057562342,0.999872190417883
"18","GB40019",168,101,255,262,328,202,443,239,216,96,110,277,177,464,231,308,89,276,541,171,269,326,251,161,230.71297416322,-0.310716425935616,0.161157172333394,-1.92803349324609,0.0538509602929971,0.999872190417883
"19","GB40020",57,29,59,72,143,87,176,109,68,45,57,111,54,152,78,81,37,78,153,48,52,94,114,107,79.3298619791435,-0.098387742475852,0.158088749610364,-0.622357648588816,0.533706722078881,0.999872190417883
"20","GB40021",6745,5561,12932,9202,12105,10062,16038,8769,6220,5621,5502,7109,4521,31809,9563,4446,5833,12443,15838,4390,9801,7788,13392,20590,9620.56674945348,-0.342806753322101,0.229270733564805,-1.49520502679076,0.134860942041177,0.999872190417883
"21","GB40022",220,99,310,370,213,80,227,214,231,44,108,181,103,193,138,147,107,461,434,52,192,256,169,80,180.338869481451,0.0301591361063917,0.274036803612108,0.110055057236331,0.912365710698818,0.999872190417883
"22","GB40025",0,0,0,0,1,3,1,2,0,1,1,1,2,1,4,0,0,1,1,0,0,1,2,0,0.845691980267621,-0.276918940523012,0.780338088268199,-0.354870465361465,0.722686635521579,0.999872190417883
"23","GB40026",2,3,1,2,2,14,8,9,1,3,1,2,2,1,6,4,5,2,2,0,3,3,6,3,3.38067193043216,0.275061031703856,0.474457889114776,0.579737502556978,0.562091649017308,0.999872190417883
"24","GB40027",161,33,56,91,69,135,137,176,86,73,74,110,119,48,123,86,66,98,73,62,82,66,101,77,90.6536175881557,0.130926820768051,0.219455067135579,0.596599670615784,0.550774691210615,0.999872190417883
"25","GB40028",105,44,75,102,97,120,108,115,123,41,71,96,68,126,78,78,97,107,153,48,73,94,105,89,88.372431151351,-0.0550559230394989,0.109583883801863,-0.502408941254943,0.615379890818035,0.999872190417883
"26","GB40029",34,19,46,26,60,38,77,51,49,35,34,37,18,101,49,25,15,36,68,22,22,38,65,69,40.3532017578299,-0.0282858262773571,0.209706113105007,-0.134883174641616,0.892704242662725,0.999872190417883
"27","GB40030",90,70,84,119,146,99,108,113,110,52,64,155,89,138,101,132,79,104,180,72,97,139,109,53,100.920596626425,-0.113902167524607,0.135168081668072,-0.842670592931201,0.399412698165354,0.999872190417883
"28","GB40031",803,511,908,776,1198,894,1116,844,886,352,373,818,778,1226,717,722,527,971,1202,353,914,1021,652,469,752.462221495275,-0.0355892691660526,0.117912043226129,-0.301828958198955,0.76278245431818,0.999872190417883
"29","GB40032",325,308,218,292,457,360,241,345,410,194,240,523,401,244,309,377,498,261,506,222,206,459,344,213,332.845656378615,-0.078967076547792,0.206185559873931,-0.382990334512636,0.701726930649801,0.999872190417883
"30","GB40033",390,281,189,361,477,383,463,408,317,207,250,532,317,371,291,316,369,298,489,234,261,428,424,281,340.49547649805,0.0230236407843196,0.133435863484202,0.172544623185545,0.863009383146206,0.999872190417883
