"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","baseMean","log2FoldChange","lfcSE","stat","pVal","adjPVal"
"15","GB41762",319,194,151,457,155,268,305,525,361,320,368,366,485,250,308,486,297,242,386,456,187,211,358,319,307.883788267529,-0.262512871109981,0.088761363362219,-2.95751283177922,0.00310131840586684,0.494392182168806
"16","GB41806",98,52,47,150,75,84,122,177,147,139,117,132,201,128,69,117,133,98,107,182,103,102,118,176,115.770984161654,-0.406728133378013,0.135697177382757,-2.99732198725672,0.00272362873598786,0.494392182168806
"17","GB42692",200,257,81,189,105,93,193,435,225,222,218,224,244,140,95,80,72,102,157,149,91,96,107,123,152.240650973314,0.566171238554452,0.162194627030614,3.49069046811018,0.000481774066945907,0.494392182168806
"18","GB42703",10,14,4,7,12,16,19,18,6,8,20,18,10,13,9,37,29,143,4,115,19,8,19,8,24.4139758374114,-1.60954760426074,0.491169553773035,-3.27696941289749,0.00104927735597595,0.494392182168806
"19","GB42942",878,786,436,384,494,446,797,754,620,815,548,481,498,477,210,458,264,342,647,434,328,291,448,278,501.727204829048,0.582169239091152,0.193441821434975,3.00953141762495,0.00261651016093331,0.494392182168806
"20","GB42981",941,449,531,1094,570,530,533,1380,341,728,298,514,2424,1084,557,1151,486,632,1370,2556,523,667,964,1218,851.474277757639,-0.810126342294404,0.234515061028005,-3.4544746880784,0.00055136596995309,0.494392182168806
"21","GB43035",54,64,55,60,70,55,93,174,138,120,84,42,98,86,52,58,23,51,33,35,16,30,72,23,62.5209784188204,0.701470182593756,0.236257501253851,2.96909168543202,0.00298681463810028,0.494392182168806
"22","GB43053",16304,18064,12558,12465,8414,10384,18351,19124,19103,20693,11886,9509,15193,18659,8293,9925,7757,4579,10312,10252,3909,6208,10076,3503,11496.839336765,0.655665374717275,0.202596720651991,3.23630793532705,0.00121086681841008,0.494392182168806
"23","GB43560",40,22,30,73,24,44,48,72,34,50,50,62,73,48,71,110,43,31,72,74,42,38,52,192,57.4860478830388,-0.838765627125759,0.243793890827006,-3.4404702442726,0.000580704285700868,0.494392182168806
"24","GB43805",1640,1229,748,1880,537,1506,1953,2551,2117,1508,1772,1054,1631,1286,738,682,527,953,1264,2015,730,378,1135,472,1165.52313616611,0.504952909095362,0.165668609845721,3.04796973648538,0.0023039312887201,0.494392182168806
"25","GB44108",25,21,17,40,18,25,30,34,33,38,36,22,40,22,21,33,42,35,34,50,40,24,51,28,31.4699845768833,-0.503018623466701,0.168286206779116,-2.98906626451529,0.00279831435949243,0.494392182168806
"26","GB44319",68,61,36,164,30,55,101,149,114,86,100,106,206,100,90,103,98,46,94,130,52,67,118,144,89.9226475768803,-0.424270870049591,0.140508517571379,-3.01953844067894,0.00253160164419549,0.494392182168806
"27","GB44401",1,5,0,5,0,0,1,5,0,0,9,7,1,0,0,19,4,9,73,8,6,2,21,2,7.10903482119657,-2.37017286502573,0.802022902402533,-2.95524337014025,0.00312422494655605,0.494392182168806
"28","GB44672",117,81,80,202,47,127,199,152,116,143,158,131,188,158,165,216,129,161,120,248,76,85,205,110,136.367060898696,-0.429415215017263,0.135624516919965,-3.16620641141652,0.00154441159922256,0.494392182168806
"29","GB44803",270,169,139,468,200,288,298,503,338,294,388,364,474,221,226,443,458,270,343,555,203,283,390,405,321.321665815287,-0.397342040496304,0.134077141635393,-2.96353305007671,0.00304129400679365,0.494392182168806
"30","GB45071",215,198,137,334,136,249,296,445,307,278,333,317,465,324,305,282,194,253,259,341,220,218,286,373,272.659536104384,-0.317177685695479,0.0968169541383332,-3.27605519630676,0.00105267985462615,0.494392182168806
"31","GB45092",304,245,144,146,106,186,231,249,214,281,216,133,194,210,98,93,93,114,195,124,55,139,133,65,161.316345470892,0.59093149480979,0.198545610145046,2.97630098382981,0.00291748373175841,0.494392182168806
"32","GB45142",1414,1466,1119,597,982,705,1326,1522,1362,1431,800,637,1236,1215,503,705,167,520,669,856,554,394,596,273,874.689717351372,0.799764026043857,0.261247717513343,3.06132445349693,0.00220360165999526,0.494392182168806
"33","GB45648",270,133,139,435,136,255,256,341,242,254,261,404,626,225,189,314,326,206,329,523,230,146,328,453,278.65509798336,-0.468415212521891,0.151925436463306,-3.08319148804964,0.0020479333136648,0.494392182168806
"34","GB45708",413,228,191,62,65,343,366,317,391,210,95,133,80,227,106,77,56,110,74,165,61,139,151,100,170.236938659903,0.920797529049576,0.308636610716125,2.98343585005377,0.00285031779335696,0.494392182168806
"35","GB45865",154,102,64,228,85,146,164,266,181,144,183,181,260,155,142,196,207,96,163,311,110,94,190,211,159.433566365983,-0.348309863693986,0.113771433184854,-3.06148787919422,0.00220239908722712,0.494392182168806
"36","GB45906",825,5976,8040,1333,3889,342,1017,1106,4967,2080,798,1888,1026,616,365,940,1276,718,1272,1685,1645,924,734,1290,2228.14941606604,1.54333055256198,0.484636654248039,3.18451057928461,0.00144999010706211,0.494392182168806
"37","GB45954",233,63,28,732,176,521,134,855,884,343,220,657,963,319,1241,1314,189,166,1377,363,384,1239,331,3105,664.288405112839,-1.58209385023851,0.456067122725099,-3.46899342532116,0.000522412238394196,0.494392182168806
"38","GB45970",34,36,24,21,14,29,46,51,25,46,27,31,21,31,11,7,10,17,7,14,12,24,21,20,23.6912634233639,0.795173824453889,0.24968872471181,3.18466052230302,0.00144923909124392,0.494392182168806
"39","GB46272",268,166,122,436,129,229,290,440,299,266,303,338,382,239,241,330,358,217,262,526,182,197,335,299,271.785090658301,-0.321804247992561,0.101440855200962,-3.17233374418071,0.00151219115370635,0.494392182168806
"40","GB46520",261,192,153,394,136,249,292,397,330,336,318,308,404,234,261,302,292,226,326,364,194,193,317,251,269.637409106032,-0.185141969199244,0.0626756808671714,-2.95396821602329,0.00313716314170789,0.494392182168806
"41","GB47022",78,97,31,134,59,93,107,94,94,134,96,120,142,122,84,111,137,73,106,135,79,76,140,114,99.8814803776799,-0.388927232082875,0.129965519813671,-2.99254165751403,0.00276664906329881,0.494392182168806
"42","GB47629",492,323,288,794,250,506,482,625,610,455,633,557,656,409,429,687,648,484,491,904,377,382,765,504,514.770718310322,-0.344801855566454,0.112802205376716,-3.05669427663181,0.0022379240294152,0.494392182168806
"43","GB47788",83,82,32,27,44,43,98,98,77,77,69,45,99,68,27,28,15,40,35,31,25,27,31,19,48.6810995872847,0.715649821502701,0.242919015744173,2.94604281723411,0.00321867841864907,0.494392182168806
"44","GB47949",2319,1676,1236,1622,1255,1512,2321,2632,2329,2357,1651,1149,2199,2143,978,1017,631,1043,1479,1350,578,892,1778,654,1470.39122816689,0.507541533806362,0.168453838953094,3.01294133135006,0.00258728930864733,0.494392182168806
"45","GB48060",139,79,67,49,67,92,202,140,105,116,57,52,119,103,69,56,11,44,38,48,32,30,51,31,72.0783535767566,0.820209192304217,0.267700557413621,3.0639054331027,0.00218467956804414,0.494392182168806
"46","GB48201",112,94,52,229,95,107,132,254,137,137,129,151,190,147,141,146,164,85,183,224,87,92,185,178,137.261939451707,-0.351545262941909,0.115094335327176,-3.05440977562084,0.00225503832770654,0.494392182168806
"47","GB48249",92,87,61,276,71,139,152,248,157,128,143,158,275,169,166,183,203,83,192,301,76,73,212,125,146.233066407559,-0.425770873883199,0.141415357179877,-3.01078243815931,0.0026057548278488,0.494392182168806
"48","GB48424",189,187,114,303,126,232,250,239,240,256,275,299,355,238,212,243,257,290,199,316,147,171,326,270,233.184164265023,-0.327054973387137,0.109489735501322,-2.98708341827338,0.00281652858490259,0.494392182168806
"49","GB48539",559,799,343,836,396,373,902,1056,761,734,473,577,859,695,353,329,361,230,527,665,182,216,573,189,505.116230366623,0.524558071023048,0.172062100363701,3.04865551399319,0.00229867903574991,0.494392182168806
"50","GB48823",42,61,35,52,40,33,22,39,32,34,17,20,31,28,13,31,11,11,28,17,16,14,18,14,28.200231108303,0.865429637177999,0.275120981402895,3.14563299667297,0.00165727825003766,0.494392182168806
