"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","baseMean","log2FoldChange","lfcSE","stat","pVal","adjPVal"
"1","GB40001",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0934247608911229,0.461768215709195,3.00317535619469,0.15375999098977,0.877798981173985,0.999947120700193
"2","GB40003",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.114834230571465,-0.952575339863464,3.00201476299119,-0.317312010456045,0.751006864885079,0.999947120700193
"3","GB40005",3,5,0,1,1,23,1,5,1,11,5,15,4,1,7,10,0,4,0,13,7,2,7,22,7.38297694721013,0.176042017372738,0.713070664113138,0.246878782471981,0.805002037295202,0.999947120700193
"4","GB40006",11,30,25,12,22,239,13,30,25,753,10,690,11,36,9,11,8,8,10,150,31,22,371,426,44.0994547311479,0.795779279454126,0.604504101889633,1.31641667437257,0.188034228875149,0.999947120700193
"5","GB40007",114,519,288,139,129,68,356,753,245,88,177,76,187,487,213,134,24,193,53,73,501,124,108,237,204.379343878545,0.291970770035272,0.381848019206359,0.764625598011771,0.444494521795018,0.999947120700193
"6","GB40008",1620,2325,994,1066,955,903,2344,2701,1360,458,1178,396,1527,1971,1256,943,345,474,867,830,2591,1773,721,1046,1212.34030283604,0.154080387694432,0.270105566796282,0.570445065320115,0.568375871446985,0.999947120700193
"7","GB40009",462,801,544,417,363,258,1436,1286,1174,307,716,188,2149,751,717,450,76,1152,589,387,926,880,401,463,701.112927561886,-0.377602311645339,0.370624679440145,-1.0188266799063,0.308285257102802,0.999947120700193
"8","GB40010",1905,5200,2179,1660,2078,1003,4785,4323,3077,1027,2881,1236,3284,5093,1979,1660,267,1389,1461,1084,6512,2711,1261,2777,2339.03131760553,0.103427290568628,0.299064694824611,0.345835842071842,0.729466087206555,0.999947120700193
"9","GB40011",0,0,0,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0.539824380083333,0.977450644699895,1.36929428202128,0.713835336591807,0.475329006207514,0.999947120700193
"10","GB40012",373,91,30,92,91,190,155,158,78,90,136,119,226,57,38,125,176,123,119,125,162,106,137,164,136.513325569631,0.0318083168199639,0.335560792196637,0.0947915178401547,0.924480424317523,0.999947120700193
