"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","baseMean","log2FoldChange","lfcSE","stat","pVal","adjPVal"
"1","GB40006",11,11,36,30,9,25,11,8,8,12,10,22,239,150,13,31,22,30,25,753,371,426,10,690,159.021916818578,-4.31560877484834,0.663972798207306,-6.49967707487457,8.04926061307775e-11,1.05300427340283e-06
"2","GB45462",6,4,16,12,3,6,7,6,5,5,7,12,60,22,10,19,8,4,12,35,50,61,12,121,24.3714017010159,-2.5885850711743,0.489290189472632,-5.29049044282767,1.21988796769567e-07,0.000443220512118048
"3","GB50550",419,197,1059,310,195,476,1299,290,273,546,586,471,1696,1627,222,1381,2373,318,515,7067,6731,2525,361,4521,1809.80560092167,-2.7208008297249,0.516161608756641,-5.27121890424768,1.35520719192187e-07,0.000443220512118048
"4","GB50940",2,2,3,4,3,0,2,3,5,1,2,0,23,18,4,2,6,6,2,40,25,49,6,73,14.1258456789294,-3.43219272774499,0.641385685236424,-5.35121504384657,8.73656265326123e-08,0.000443220512118048
"5","GB43779",8,9,59,13,5,21,19,8,7,13,23,27,22,32,9,128,102,18,19,133,103,98,15,126,44.3284384888204,-2.22803230736483,0.445037040065623,-5.00639746084122,5.54581831141581e-07,0.00120917325249903
"6","GB43784",64,25,334,59,33,192,141,54,33,79,154,135,225,220,64,725,721,75,68,1124,884,602,61,809,317.293538384665,-2.48355896709999,0.496010859423916,-5.00706571219929,5.5266063463643e-07,0.00120917325249903
"7","GB53833",5,3,9,7,2,4,4,4,0,3,3,7,38,8,4,34,2,7,3,21,36,69,0,94,17.1063606449303,-2.93111705799548,0.618722347866531,-4.7373705962012,2.16509018771577e-06,0.00404624426224252
"8","GB49034",0,0,1,0,0,0,0,0,0,0,1,2,10,3,1,2,2,3,3,3,8,7,0,9,2.72052711800922,-3.80401516466898,0.820324919640978,-4.63720542140038,3.53151394180355e-06,0.00577490817333425
"9","GB42046",5,3,8,11,2,13,6,2,9,4,9,17,26,24,9,16,11,2,6,48,43,87,7,90,21.3782224471264,-2.3518512352373,0.519909821743942,-4.52357531417361,6.08036692150059e-06,0.00841439244203306
"10","GB50178",40,32,63,100,48,22,40,16,54,33,64,48,97,85,87,109,75,56,51,214,119,341,82,224,93.5713329812663,-1.5946923182021,0.353459737347469,-4.51166610989254,6.43203825258604e-06,0.00841439244203306
"11","GB41739",16,10,22,21,10,12,11,7,15,17,8,24,18,20,26,46,19,23,24,33,36,56,20,50,23.0084662920546,-1.17633486049417,0.263641939683871,-4.46186544487078,8.12492401232153e-06,0.00885752132743252
