"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","baseMean","log2FoldChange","lfcSE","stat","pVal","adjPVal"
"26","GB40851",6,19,8,4,5,6,4,7,19,3,8,8,5,5,5,5,2,4,2,8,0,4,4,5,6.97738131533964,1.50538629603165,0.417612152347935,3.60474734168518,0.000312456751278845,0.115150845215562
"27","GB48820",2463,1055,1164,799,9246,1278,3570,9091,3034,1147,2821,3714,4050,1153,1715,1971,680,634,5382,794,1526,815,1383,1115,2435.57731735296,1.2952913942592,0.356661222751978,3.63171354672313,0.000281545541567657,0.115150845215562
"28","GB49793",16,11,11,12,11,9,5,10,12,14,18,18,82,46,16,28,8,32,108,32,43,24,13,26,21.9604627849454,-1.04365719387722,0.28974326294276,-3.60200676722343,0.000315770142273022,0.115150845215562
"29","GB54723",24,27,31,35,29,17,26,45,23,23,47,36,214,111,42,65,21,96,199,71,82,49,24,46,50.2024345720044,-0.930379904681194,0.256488391322364,-3.62737627182456,0.000286315900698172,0.115150845215562
"30","GB54844",193,125,97,97,136,165,131,187,74,84,161,132,150,105,103,150,110,150,146,138,138,145,112,126,130.32815897598,0.409001345361354,0.113239929307389,3.61181208662822,0.00030406487113671,0.115150845215562
"31","GB51479",363,231,136,361,350,156,515,464,219,160,370,262,873,499,397,697,305,569,1129,473,647,425,237,580,390.801598597389,-0.487161715743659,0.1363732581225,-3.57226719116776,0.000353904057146218,0.124893883392891
"32","GB51673",44,19,27,21,172,17,53,36,34,32,41,213,33,18,26,26,23,19,49,31,32,17,46,36,46.518867473208,1.3448325554044,0.378191647600979,3.55595519873379,0.000376608257209452,0.128752947933482
"33","GB40351",14,6,9,3,7,22,7,13,4,6,14,10,9,6,5,8,3,8,1,4,5,6,5,11,8.03758760533587,1.11409214885351,0.324453836496043,3.43374626382972,0.000595301168942955,0.151869111027365
"34","GB41495",1106,649,440,1144,636,192,1491,924,592,293,1268,449,2811,2459,951,1616,761,2701,3295,1859,3106,1091,493,1458,1164.36129385563,-0.853643381464494,0.248204134027146,-3.43927946571242,0.00058326478531904,0.151869111027365
"35","GB41667",645,414,337,364,733,498,581,851,348,298,612,460,698,525,392,711,493,541,856,564,562,567,333,542,519.013071490134,0.273411876644452,0.0796423894921489,3.43299439391387,0.000596954440883449,0.151869111027365
"36","GB43052",2836,1303,921,3854,1798,240,4179,2370,1320,691,1750,1313,8495,6161,2560,4789,1992,6007,9452,4345,7307,2867,1447,4580,2991.795777041,-0.963161030108691,0.281366394473061,-3.42315588865004,0.000618985682016153,0.151869111027365
"37","GB44552",2328,4217,1882,117,1933,676,69,7169,9477,1265,11272,174,223,1288,875,2687,1635,313,1103,1302,325,228,478,1960,2438.44595800681,2.16968828432657,0.634289078053033,3.4206615869636,0.000624690127626272,0.151869111027365
"38","GB44653",156,92,95,132,144,120,178,210,73,49,174,141,314,208,115,282,144,235,384,202,244,217,120,224,162.356338118024,-0.34836036900577,0.10124015781305,-3.44093071890554,0.0005797169482383,0.151869111027365
"39","GB45300",55,26,16,50,58,20,45,56,16,17,35,38,111,62,36,96,46,65,165,75,86,70,19,70,48.6453615094714,-0.60086016100791,0.173559575908687,-3.46198219177508,0.000536212633957734,0.151869111027365
"40","GB48679",63,61,29,31,56,64,74,71,26,30,70,27,42,41,49,59,30,53,53,52,41,51,32,38,46.9986807296938,0.54526966840135,0.156173211955464,3.4914417240573,0.000480421256731764,0.151869111027365
"41","GB51414",417,327,225,291,413,381,410,489,219,228,408,275,397,310,335,414,284,375,440,445,394,482,223,344,347.294825707281,0.292160268403708,0.085274097081672,3.42613147957333,0.000612243939995358,0.151869111027365
"42","GB51641",12,16,16,15,16,12,11,25,5,9,8,13,123,51,6,54,19,27,56,24,52,22,7,46,23.0216076186469,-1.06052971256805,0.30647714556249,-3.46038759471482,0.000539398377568473,0.151869111027365
"43","GB52371",11,13,1,3,6,7,7,2,3,3,6,4,2,2,1,2,3,2,5,4,2,4,4,4,4.37145479250014,1.33622346713265,0.390383996437137,3.42284386482995,0.000619696615891455,0.151869111027365
"44","GB53798",5843,1552,4887,7203,15733,4912,20268,26440,12554,866,3823,7878,6443,8321,1701,2329,864,2737,18081,473,3594,427,2484,915,6594.34232311919,1.68841350986815,0.488662556053156,3.45517267274411,0.000549940498402609,0.151869111027365
"45","GB55905",67,44,25,23,31,57,34,45,26,26,43,25,23,22,34,40,28,44,37,35,33,40,10,36,34.5565615009446,0.662031557128954,0.191551220987735,3.45615942156456,0.000547931149590153,0.151869111027365
"46","GB41981",554,2569,1005,129,824,213,126,1358,738,147,2172,147,188,433,559,707,180,224,269,708,296,297,344,313,642.20174981967,1.52128455858516,0.445925618974023,3.4115208766998,0.000646015541702647,0.153639348396238
"47","GB43689",459,134,260,11956,503,370,565,730,35,129,488,230,521,3131,140,731,3679,1529,619,1211,701,943,121,744,715.72172250463,-1.47346737210219,0.43384001250077,-3.39633811922679,0.000682939403401718,0.154521130900686
"48","GB45044",201,126,75,193,180,84,290,317,97,106,295,181,497,264,323,398,190,340,506,299,371,245,123,390,229.532019974543,-0.488589892370107,0.143866653785858,-3.39613023249544,0.000683458325632319,0.154521130900686
"49","GB46725",21,30,14,29,16,13,14,24,7,17,30,14,174,99,7,41,21,57,145,42,72,35,8,43,34.1302213965772,-1.1270969027827,0.332756456225471,-3.38715262077137,0.000706220890770962,0.154521130900686
"50","GB50226",61097,18897,26740,21885,71051,28309,88772,99378,40651,23377,34373,17518,69102,31852,16926,33759,14052,19438,76425,11109,36991,9290,21127,8157,35530.4493986737,1.0577189742974,0.312252802841718,3.38738024021375,0.000705635164752205,0.154521130900686
