"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40109",886,769,422,1038,1364,1169,807,1539,1306,737,1202,1094,-0.411703274212227,6.97132139939104,-3.03184022750348,0.00949984269112781,0.999978190936389,-4.04065096434593
"2","GB40135",15,17,13,31,50,21,22,47,36,18,33,58,-0.686443215154543,1.81444228829697,-3.07421581212303,0.00875172073588362,0.999978190936389,-4.31595355025734
"3","GB40545",32,24,16,34,41,36,18,33,17,10,15,28,0.497602822794493,1.61790278948109,3.03504573055251,0.00944109456790172,0.999978190936389,-4.3413633231209
"4","GB40617",48,33,23,35,89,55,29,24,32,22,24,38,0.607241977159669,2.16811531374922,2.52398838006241,0.0251966748585443,0.999978190936389,-4.36348099262634
"5","GB41222",90,136,103,60,380,121,16,86,79,21,32,65,1.37627860569115,3.20426859761147,3.28568553873016,0.00581040031492257,0.999978190936389,-4.10904228160613
"6","GB41545",4452,4525,1445,4112,3560,4333,4555,11379,4190,4910,4173,4445,-0.689238181133272,9.09913462167676,-2.61994219791719,0.0209905024520056,0.999978190936389,-4.28118742756956
"7","GB42369",35,36,13,38,57,27,24,38,13,14,11,24,0.64391156825061,1.67470634149077,2.53367495285158,0.0247375908525996,0.999978190936389,-4.401724861505
"8","GB43303",343,348,190,359,509,459,237,435,264,150,262,390,0.260705309452092,5.31914067928035,2.58803134088175,0.0223076079274824,0.999978190936389,-4.07857041510232
"9","GB43515",23,25,7,21,28,10,14,190,28,68,13,78,-1.44235795775576,1.80609828680069,-2.41717449893039,0.0308346787726721,0.999978190936389,-4.41254863520131
"10","GB43791",16,10,6,9,22,12,6,8,12,3,4,9,0.708268987390483,0.221124847986646,2.54021335280035,0.0244322867899372,0.999978190936389,-4.48407175700968
"11","GB44043",50,15,15,46,46,30,11,8,17,35,12,2,1.60434523655226,1.24227018430228,2.76063604382826,0.0160316364632055,0.999978190936389,-4.41156861276075
"12","GB44116",561,372,112,347,350,604,465,636,405,253,762,1629,-0.825347281705074,5.84736362887488,-2.57418769672003,0.0229035978509128,0.999978190936389,-4.10327182949228
"13","GB44118",171,98,68,199,239,206,157,270,170,143,158,232,-0.358980340569048,4.41488924549335,-2.51951554988981,0.0254114234387058,0.999978190936389,-4.13036303533674
"14","GB44742",80,87,44,105,194,110,57,151,50,33,53,76,0.480052502741577,3.30483774838522,2.62620221910738,0.0207411294208996,0.999978190936389,-4.22349043152174
"15","GB44958",5,9,2,12,12,11,16,26,14,5,10,14,-0.83879418642029,0.388027591505947,-2.92913092277543,0.0115868143776515,0.999978190936389,-4.44596433888856
"16","GB45184",369,478,151,377,425,512,484,1018,350,286,490,668,-0.571352890847179,5.77471817431344,-2.92411699109279,0.0116995706284885,0.999978190936389,-3.97663526014294
"17","GB45278",772,680,237,822,746,1239,1268,1918,891,396,696,1972,-0.694730439336309,6.74254258389662,-2.70551860231642,0.0178205993548154,0.999978190936389,-4.11681159376795
"18","GB45796",2311,144,1191,1961,581,2774,8389,1361,2885,5677,7122,2665,-2.08902396373313,8.0160491780841,-2.5758742538596,0.0228301724048589,0.999978190936389,-4.23814583449926
"19","GB45874",10,12,11,8,29,17,2,8,5,1,5,10,1.37594543051586,0.0367002085819712,3.80413282614688,0.00213897605335871,0.999978190936389,-4.41410517856445
