"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40013",170,31,24,73,106,91,458,213,312,246,248,90,-2.26165919515382,4.01670147980648,-3.686071871753,0.00265373915856793,0.422920375581333,-2.21057695214533
"2","GB40124",227,259,139,175,226,297,341,218,190,196,328,268,-0.662473834906434,4.89603423246445,-3.60166719291736,0.0031233429933602,0.422920375581333,-2.04418259377982
"3","GB40304",473,289,120,219,474,519,457,487,520,350,580,497,-1.0936738230166,5.62718425553892,-3.64038593959865,0.00289826692454583,0.422920375581333,-2.00351260561673
"4","GB40305",8147,3862,2539,3404,4646,5718,10601,6192,8583,4222,10157,5932,-1.19624178400363,9.50119265752875,-3.66757088521602,0.00275013446382298,0.422920375581333,-2.55360799053198
"5","GB40618",3744,311,507,949,1892,1461,9280,3014,6610,3088,5237,1609,-2.43335816781587,8.07791443115264,-3.60286494883162,0.00311612141235552,0.422920375581333,-2.39005403295657
"6","GB41389",243,245,147,218,240,371,751,347,333,225,401,317,-1.11530800956528,5.24326393329194,-4.04231661716898,0.00134123568195047,0.422920375581333,-1.54867182328705
"7","GB41390",3013,875,592,1441,1588,2022,6715,2796,4563,2305,4038,1585,-1.74444719239253,8.10217767886085,-3.60220086759235,0.00312012323749955,0.422920375581333,-2.38841181140008
"8","GB41741",116,141,66,124,148,121,371,154,245,131,299,142,-1.26698200917598,4.31728452027139,-3.64823194355495,0.00285470074227246,0.422920375581333,-2.09506569073857
"9","GB41886",309,1158,703,468,757,1246,190,375,147,209,532,364,0.877840804491396,5.80956412809389,3.64450257925941,0.00287532514445726,0.422920375581333,-2.04133576497202
"10","GB41981",554,188,129,180,224,269,2569,433,1005,738,708,296,-2.25453554752472,5.73470071999689,-4.02900429213028,0.0013756244248184,0.422920375581333,-1.63535674241832
"11","GB42234",450,326,188,267,384,493,724,428,510,285,686,405,-1.00131343401859,5.69011746987613,-3.75571086323725,0.00232066631970576,0.422920375581333,-1.87645781076137
"12","GB42571",646,1007,681,774,781,1000,1263,824,630,671,1384,993,-0.656378791284164,6.78740172344867,-3.69096756316799,0.00262881037219631,0.422920375581333,-2.08952640023137
"13","GB42962",6,2,7,0,11,7,27,18,15,3,32,16,-2.39726084010465,0.0545484278492749,-3.84055817845175,0.00197168032157497,0.422920375581333,-3.59314852083924
"14","GB43482",5834,3176,1988,3300,4288,4693,8949,4348,7222,4173,8532,5281,-1.22187061375754,9.25105850460585,-3.75610618961838,0.00231890221555579,0.422920375581333,-2.43783844604528
"15","GB43618",24012,17826,10569,15787,18360,30552,32195,24727,25296,16651,37525,21893,-0.939517996483882,11.4465522084718,-3.61954384580129,0.00301730101313604,0.422920375581333,-2.90825270854181
"16","GB44312",50,120,52,49,59,136,20,30,13,21,49,57,0.878773249466112,2.52685917174413,4.00821602782612,0.00143114212120549,0.422920375581333,-2.47653569679584
"17","GB44363",345,497,214,298,395,533,389,407,308,223,543,485,-0.509178454582014,5.57324958564533,-3.97465782863213,0.00152565143678428,0.422920375581333,-1.62281605718037
"18","GB45714",268,279,109,80,161,263,290,350,220,132,292,297,-0.962450992106888,4.75276393165572,-4.25185143176891,0.000902410953437019,0.422920375581333,-1.36210908305951
"19","GB45906",825,1026,365,342,1017,1106,5976,616,8040,3889,4967,2080,-2.78329658805979,7.60143119792612,-4.73747926890801,0.000366804806949911,0.422920375581333,-1.31168963661955
"20","GB46132",248,273,178,210,245,257,378,235,212,216,359,306,-0.697580719452715,5.02971447726832,-3.61810110913069,0.00302572206479261,0.422920375581333,-2.01811801365566
"21","GB46241",23,14,8,11,15,20,26,17,22,17,28,32,-1.05927055592707,1.26205702508311,-3.89000094292107,0.00179348715699768,0.422920375581333,-3.09737748456299
