"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40300",25,16,12,14,38,29,24,46,24,26,44,48,-0.613960036763548,1.784664616104,-2.73840178952269,0.0167323861087776,0.999955372297107,-4.36165351740211
"2","GB40464",9,6,6,4,8,18,9,36,28,15,19,11,-1.05539211669927,0.635432888312138,-2.93616231924826,0.0114315426387964,0.999955372297107,-4.43029335012287
"3","GB40483",124,102,76,127,136,197,79,180,103,52,107,133,0.303279220119312,3.84256603863559,2.52896179298871,0.0249614977544119,0.999955372297107,-4.17639562521806
"4","GB40815",33,10,13,19,45,43,28,46,48,31,53,49,-0.675499208959255,2.02043696647117,-2.56367045646553,0.0233681608714082,0.999955372297107,-4.36766930267839
"5","GB42078",91,106,70,104,110,196,62,147,84,41,124,95,0.364322219820967,3.6219214159323,2.54871326455488,0.0240423525433292,0.999955372297107,-4.19735081169595
"6","GB42454",177,123,74,124,161,233,93,163,114,59,139,157,0.357385304154529,4.02791817415179,3.57380670524488,0.00332974390574497,0.999955372297107,-3.84580265281765
"7","GB42460",3,88,1,4,46,31,221,721,625,40,37,201,-3.70442851804244,2.56835165899469,-3.20914117227386,0.00673978958197341,0.999955372297107,-4.29366207661966
"8","GB42626",826,225,590,359,210,392,96,79,96,213,149,80,2.0297436597041,4.73368940674059,3.96489950475135,0.00157443922075674,0.999955372297107,-3.71261083768918
"9","GB42694",204,237,129,187,233,410,149,315,150,84,215,263,0.336025095344191,4.6760630902975,2.59650442814907,0.0219517325737627,0.999955372297107,-4.07892226989494
"10","GB43119",814,396,203,468,869,965,527,1036,969,513,1108,1045,-0.561446403920338,6.42723970024182,-2.96748158295394,0.0107601885078656,0.999955372297107,-4.00096307154829
"11","GB43439",101,81,58,71,104,164,47,131,71,33,81,103,0.400652174013653,3.37219143334065,2.97287336539381,0.0106486150957697,0.999955372297107,-4.1207266583714
"12","GB43509",14,557,24,15,643,107,2655,3035,944,725,158,1347,-3.66732808931626,5.1780484926941,-3.64199548685735,0.00292002882513393,0.999955372297107,-3.93140292227704
"13","GB43631",415,300,180,196,714,697,447,898,726,266,542,688,-0.562373910143831,5.84478928015532,-2.67116783841681,0.0190340010506448,0.999955372297107,-4.05883623257128
"14","GB44002",90,71,32,77,122,176,99,303,161,105,163,107,-0.646251129684357,3.82284351913582,-2.91862400630677,0.0118254118083382,0.999955372297107,-4.07192813281613
"15","GB44469",54,51,26,42,54,93,34,42,22,18,50,66,0.570849355633327,2.44296122752974,2.79523582152802,0.0150009693626778,0.999955372297107,-4.28539434225799
"16","GB44493",289,190,103,179,387,445,251,629,297,193,470,495,-0.515871898558951,5.22680639168096,-3.43966754176542,0.00431381019377741,0.999955372297107,-3.7765104069059
"17","GB44496",1053,947,639,1174,996,1674,577,1444,886,399,1064,1269,0.370227910940597,6.92196982641781,2.66673061780101,0.0191963144797075,0.999955372297107,-4.13349123680068
"18","GB45278",772,680,237,696,822,746,1268,1918,891,396,1239,1972,-0.794486704751618,6.74254258389662,-3.41492735074439,0.00452515333253426,0.999955372297107,-3.90258134922895
"19","GB45714",268,109,132,80,161,263,290,279,350,220,292,297,-0.846432968750852,4.75276393165572,-3.16369358877471,0.00736004447022626,0.999955372297107,-3.89215906702845
"20","GB47278",32,42,25,86,26,64,16,43,18,9,41,22,0.884068093875443,1.96377624838508,2.61050297044533,0.0213734779596314,0.999955372297107,-4.36603365395947
"21","GB47358",12,15,6,11,25,22,15,43,44,10,25,35,-0.805256640391886,1.29578663866847,-3.10979200979027,0.00816997721752525,0.999955372297107,-4.36134409225434
"22","GB48190",611,231,254,275,698,552,763,457,766,562,788,803,-0.758859333424079,6.05394025185196,-2.55678073835501,0.0236764106921081,0.999955372297107,-4.11170395196998
"23","GB48948",252,99,96,97,288,221,193,276,282,169,302,311,-0.590698880040629,4.66952829235906,-2.64798835248907,0.0198969007017028,0.999955372297107,-4.06692287964257
"24","GB50034",175,26,71,65,74,78,27,2,25,10,45,78,1.94766048061238,2.27804343122448,2.59035775679859,0.0222104073584334,0.999955372297107,-4.35301998693792
"25","GB50077",87,69,31,47,54,81,31,69,29,23,66,49,0.537332118383213,2.66066967317852,2.67264409851696,0.0189802964855779,0.999955372297107,-4.28408835709776
"26","GB50871",1006,832,500,848,1336,1336,594,1146,927,432,999,696,0.351803270263459,6.7515019111961,2.62090587778925,0.0209533544488127,0.999955372297107,-4.13488925855952
"27","GB50877",171,120,74,104,183,242,81,186,130,67,100,149,0.386477594930336,4.00418648402095,2.77836353568163,0.0154957713497255,0.999955372297107,-4.08045120839499
"28","GB51051",51,57,31,40,57,68,28,46,41,22,47,45,0.466215426480594,2.46541484748332,2.95383244458816,0.0110478331500259,0.999955372297107,-4.25419580721388
"29","GB51560",16,9,6,6,21,20,20,40,20,13,28,24,-0.86826730364586,1.10085026090603,-3.74659497632563,0.00238858495678561,0.999955372297107,-4.32094840974074
"30","GB51812",26,14,12,10,27,49,22,41,67,24,39,51,-0.785566011262165,1.83810288082961,-2.74185541430575,0.0166218072828591,0.999955372297107,-4.35818141540172
"31","GB52013",67,89,29,54,131,224,139,202,140,57,154,157,-0.574342392615708,3.7394316774541,-2.60291718496387,0.0216849739394845,0.999955372297107,-4.17186062303653
"32","GB52090",32,16,6,19,27,18,42,38,35,19,33,31,-0.736538719906256,1.63948806730041,-2.56200727038736,0.0234422153673324,0.999955372297107,-4.39862513420481
"33","GB52205",177,116,86,110,153,152,132,384,178,99,172,285,-0.51624717865225,4.32414908856768,-2.83798586508331,0.0138156650614307,0.999955372297107,-4.02753822833507
"34","GB52321",197,110,111,162,190,287,188,325,224,166,308,328,-0.509299415636539,4.70828143010328,-3.70762010438273,0.00257403900302023,0.999955372297107,-3.71565976913466
"35","GB52856",75,40,34,25,67,160,106,141,154,49,110,116,-0.813618490248393,3.30587248084364,-3.10618583500554,0.00822723279040386,0.999955372297107,-4.10740467460599
"36","GB52882",584,320,268,289,914,717,536,813,1086,528,930,985,-0.722649784631391,6.26950794220302,-3.21774127453209,0.00662843947075617,0.999955372297107,-3.91107462603775
"37","GB53345",184,140,74,173,221,374,208,344,267,100,318,311,-0.388203038003012,4.715045071678,-2.85501506045782,0.0133695940694969,0.999955372297107,-3.98769710369228
"38","GB53536",35,26,23,25,34,28,43,56,31,31,61,50,-0.599734664903826,2.19502070515988,-2.54676723812232,0.0241314396159314,0.999955372297107,-4.3539561707014
"39","GB53641",776,73,495,254,1049,342,32,138,107,59,127,88,2.21513666261754,4.49308730753722,3.72841866757069,0.00247331894927316,0.999955372297107,-3.83316098720708
"40","GB53685",85,45,55,67,94,121,50,73,47,34,76,63,0.486742003273862,3.04516782486486,2.81636165967774,0.0144032453930317,0.999955372297107,-4.20592488758313
"41","GB53876",460,209,109,187,293,341,367,455,284,344,607,388,-0.648340018201013,5.31284700845971,-2.71064460494229,0.0176476303998361,0.999955372297107,-4.02919354593764
"42","GB53953",442,372,114,318,445,692,396,913,441,242,563,737,-0.446612042561259,5.75291658344988,-2.62003657749638,0.0209881520682354,0.999955372297107,-4.07156139558017
"43","GB54144",22,14,7,14,53,70,26,195,39,30,85,65,-1.22967266628107,2.20801723374425,-3.03439463093538,0.00945393977647717,0.999955372297107,-4.28227876994452
"44","GB54643",2430,2156,1200,2054,2854,4001,2564,4364,3107,1625,3540,3534,-0.317510966963557,8.39482442215249,-2.9108415762341,0.0120044531259242,0.999955372297107,-4.17120130770098
"45","GB54650",217,247,165,239,238,450,151,352,217,93,224,267,0.346927817269138,4.83917370311515,2.58824246473346,0.0223001081378852,0.999955372297107,-4.07459154455927
"46","GB54753",2475,2483,1645,2356,2807,4660,4251,4978,2974,2473,4360,3643,-0.44879420274945,8.63524126860488,-2.54089627612098,0.0244021430162169,0.999955372297107,-4.27024963784651
"47","GB54919",68,56,26,56,63,82,38,70,32,26,60,41,0.469318930750739,2.64563251021523,2.81919192292576,0.0143249655707614,0.999955372297107,-4.25674148586909
"48","GB55707",678,464,249,488,606,836,314,619,464,228,552,515,0.351536916536195,5.91469176135644,3.46714765730623,0.00409071054521595,0.999955372297107,-3.79623067768124
"49","GB55803",29,14,5,9,39,13,49,51,37,19,34,32,-1.13222786063008,1.57861380693685,-3.15502774900854,0.00748463369666201,0.999955372297107,-4.33350410057325
"50","GB55964",128,680,66,191,244,267,564,807,405,237,310,489,-1.00870803421779,5.25770775999022,-2.5310285039602,0.0248637553483286,0.999955372297107,-4.10157839675084
