"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"41","GB52249",223,302,109,224,297,251,132,155,139,100,120,196,0.315239207218817,4.49452104888917,3.15789032049806,0.00747254271319379,0.996207516772792,-3.89944814919783
"42","GB52345",655,672,413,642,726,661,727,628,675,398,603,851,-0.40437007056962,6.32759931505829,-2.64139365334698,0.020199435171926,0.996207516772792,-4.09114315715095
"43","GB52627",201,269,87,244,310,232,106,194,110,75,95,196,0.388199078515313,4.3574514288673,2.82336634967304,0.0142523601889809,0.996207516772792,-4.0267101633575
"44","GB53662",31,78,14,39,82,43,20,35,22,10,21,25,0.616626736912495,1.93406931629995,2.7233520527047,0.0172691562193772,0.996207516772792,-4.3507898052356
"45","GB53716",33,32,31,21,41,28,27,63,52,11,40,60,-0.803751041940555,2.12018668094024,-2.80835428334185,0.0146697278486116,0.996207516772792,-4.31425526342723
"46","GB53853",14,29,6,19,21,14,13,23,15,12,26,25,-0.582855166656176,1.1495275259803,-2.65241483468043,0.0197788793178667,0.996207516772792,-4.41885385021057
"47","GB54395",357,260,217,275,547,407,287,422,348,238,423,504,-0.529977949564394,5.46323741867301,-2.88827165024298,0.0125783435556094,0.996207516772792,-3.95329416678719
"48","GB54668",18,35,8,42,75,49,14,20,9,8,8,16,1.0369490595392,1.32352832223988,3.09968641924041,0.00836273823212943,0.996207516772792,-4.36352557029889
"49","GB54908",14,14,15,22,15,17,13,29,25,9,17,60,-0.957065427277968,1.27727202628061,-2.89975696025492,0.012303002930579,0.996207516772792,-4.38175107246679
"50","GB54935",93,275,38,154,264,176,54,97,71,50,91,86,0.619460171115909,3.69344752302705,2.68817081668295,0.0184723495728124,0.996207516772792,-4.1532811699252
