"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40421",23,24,41,33,14,27,3,7,7,11,22,26,1.26055352071867,1.09083196469818,4.66664573820552,0.000421284813318997,0.999911830556427,-4.26464460518934
"2","GB40507",133,92,165,107,80,168,58,92,69,120,151,133,0.312157874710246,3.80430581183454,2.41911748035183,0.03066468028828,0.999911830556427,-4.22092039113536
"3","GB40699",5,6,15,3,4,8,4,8,13,11,17,15,-0.709463531022047,0.106155914172024,-2.3686599262527,0.0337180025659126,0.999911830556427,-4.50117854207397
"4","GB41215",131,69,158,126,55,119,39,75,76,108,122,123,0.322568918910881,3.58886241702589,2.39889479142442,0.0318552702552813,0.999911830556427,-4.24938211185721
"5","GB41326",88,52,61,35,54,95,99,32,255,294,152,156,-1.12389477002077,3.54137081608605,-2.29698235017914,0.0385570595608739,0.999911830556427,-4.29157879412179
"6","GB42313",7,4,23,8,5,17,8,11,14,15,48,23,-0.838784384009368,0.69675247101262,-2.62331481559123,0.0208074686913072,0.999911830556427,-4.45514574091216
"7","GB42622",21,13,46,15,8,22,13,11,3,3,25,11,1.15782884098062,0.734892820517373,2.66663878850254,0.019151877876289,0.999911830556427,-4.44979246565647
"8","GB42752",257,171,293,223,148,263,114,158,147,264,217,214,0.342899242434516,4.67270888397615,2.37854095087895,0.0330981025284463,0.999911830556427,-4.16604019544039
"9","GB43511",16,20,15,18,5,31,6,2,9,15,11,17,0.899306260482514,0.612948990157856,2.21092132116955,0.0452364587898693,0.999911830556427,-4.49613740506672
"10","GB43722",27,10,34,19,13,24,9,10,7,17,21,16,0.686411664989874,1.04666854258022,2.92482214776918,0.0116477497323492,0.999911830556427,-4.40322533122734
"11","GB44434",21,13,33,25,14,28,17,23,24,35,51,41,-0.453137296092342,1.7163458766053,-2.71457336225513,0.0174694796311051,0.999911830556427,-4.37344744035804
"12","GB44768",15,12,21,12,9,22,15,12,21,30,34,24,-0.498166275893935,1.21349890646962,-2.27619258817505,0.0400794682563161,0.999911830556427,-4.4621585036251
"13","GB44810",17,7,17,12,6,13,6,13,16,22,26,29,-0.54605444732972,0.861876825783272,-2.40995844924753,0.031198539433815,0.999911830556427,-4.46572557832007
"14","GB44964",234,161,330,208,132,274,106,161,165,219,256,241,0.259295422511525,4.6704215188522,2.59223992543754,0.0220797312398901,0.999911830556427,-4.08974062271442
"15","GB45351",113,76,179,88,51,117,65,121,108,141,175,158,-0.275508135844052,3.80885454570043,-2.36964473185717,0.0336557262859198,0.999911830556427,-4.23558539231832
"16","GB45507",193,130,275,188,86,231,112,224,193,247,287,258,-0.242445778501116,4.61724428571426,-2.27316738599032,0.0403056827236077,0.999911830556427,-4.20589610575853
"17","GB45714",268,290,279,350,132,292,220,109,80,161,263,297,0.691283827355048,4.75276393165572,2.376641821877,0.0332163970946456,0.999911830556427,-4.16670548822165
"18","GB45987",74,35,122,44,11,58,23,33,24,47,44,31,0.670017723155564,2.32576787204399,2.35652460836949,0.0344944737450702,0.999911830556427,-4.37913043666971
"19","GB46223",5692,1402,5548,5421,1531,4895,1195,3894,2150,1035,926,2173,1.03569767903413,8.27194540531155,2.29756683766239,0.0385150599297764,0.999911830556427,-4.31901062461224
"20","GB46229",1323,882,1806,589,687,839,341,446,436,955,1361,454,0.771150564121604,6.57663305245521,2.9921394441364,0.0102248398638999,0.999911830556427,-4.01944743643537
"21","GB46306",127,99,248,112,90,205,102,182,143,223,268,190,-0.322204345981691,4.32192848812176,-2.25426304552499,0.0417468384602181,0.999911830556427,-4.22950157393271
"22","GB46683",7,5,13,14,9,9,7,11,14,18,21,16,-0.582485171002069,0.576611287900869,-2.22055018927635,0.0444382676185769,0.999911830556427,-4.49603775435844
"23","GB47020",310,206,368,368,147,302,136,172,162,310,384,299,0.300523366815741,4.99165020780144,2.21573810256186,0.0448354987583941,0.999911830556427,-4.21561573644315
"24","GB47334",15,9,29,23,8,24,6,10,7,8,28,17,0.588353303511219,0.822212995752309,2.20254983030986,0.0459413483235444,0.999911830556427,-4.48798922663183
