"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40217",98,93,55,56,27,91,161,314,103,147,212,231,-1.0955295687294,3.87275649193137,-3.99572634365438,0.00141046153937039,0.489978442453022,-3.09520602733738
"2","GB40225",24,45,6,16,17,13,29,108,32,42,45,66,-1.03392434179809,1.97220534277047,-3.42567374678744,0.00427566865010545,0.489978442453022,-3.83974182911042
"3","GB40228",11,10,5,4,1,4,6,61,15,13,40,47,-1.81223181010345,0.569816026164703,-3.43838951722866,0.00417050234289598,0.489978442453022,-4.10094074227307
"4","GB40407",16,14,8,34,24,27,15,4,6,9,6,6,1.85043205537734,0.686977092958482,4.24780418236602,0.000870261942272499,0.489978442453022,-3.92934575511506
"5","GB40496",33,53,8,59,50,11,38,190,118,76,112,180,-1.43041877307769,2.87864470198006,-3.71370222341667,0.00243582819160704,0.489978442453022,-3.52762345842577
"6","GB40728",198,112,77,103,123,164,58,108,73,86,148,143,0.752521568517663,3.88733887450685,3.70153248033604,0.00249423383918436,0.489978442453022,-3.17063190045442
"7","GB40905",182,256,79,223,132,96,142,562,406,442,322,654,-0.904758096406581,4.99869914272249,-3.50766433579803,0.00364166782487257,0.489978442453022,-3.12335103439064
"8","GB41228",130,69,55,70,34,115,143,267,144,329,212,246,-1.15363689453584,4.06342818039698,-4.08785179115566,0.00118148526389709,0.489978442453022,-3.00312166146584
"9","GB42351",1311,1757,1133,1204,850,596,1647,5277,2774,1840,2949,3043,-0.885813225515077,7.84824462614047,-3.46091069633161,0.00399058963801701,0.489978442453022,-3.47501866806268
"10","GB43186",127,152,81,124,129,110,139,344,172,205,219,295,-0.465092495208657,4.44061708649426,-3.70200126724051,0.0024919579049092,0.489978442453022,-3.04711818047656
"11","GB44527",561,519,270,505,410,443,307,523,318,450,506,531,0.461493540473861,5.86920780119369,4.17165598106243,0.00100630567263748,0.489978442453022,-2.73612495362363
"12","GB45038",80,108,58,86,62,40,100,274,143,125,129,201,-0.718497576468364,3.79488577816687,-3.56481386324609,0.00325666581794009,0.489978442453022,-3.29888054671547
