"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40022",220,103,193,138,107,213,99,310,370,147,461,434,-0.943464568154016,4.76805317999092,-3.87770343936927,0.00179408514225269,0.830283950280134,-3.83456432469266
"2","GB40110",35,27,36,43,51,36,18,9,11,14,16,28,1.09650304612542,1.70269442527108,3.49850239474989,0.00374448180678309,0.830283950280134,-4.32217724859813
"3","GB40203",171,79,213,202,168,164,71,68,61,69,73,162,0.835813981501556,3.91938492083099,3.64565422766169,0.00281178564357729,0.830283950280134,-4.00847963176382
"4","GB40420",16,17,41,24,20,23,8,7,13,12,16,13,0.832644128887939,1.12865593200263,3.21888899002729,0.00646486131379719,0.830283950280134,-4.39107471348677
"5","GB40421",23,24,41,33,16,24,3,7,18,4,29,6,1.42160035200042,1.01851359158024,3.45996416923772,0.00403678391634851,0.830283950280134,-4.38343147848388
"6","GB40431",60,12,90,50,17,44,27,121,99,44,157,212,-1.43955153274548,2.95423131070832,-3.6758067101179,0.00265182769377904,0.830283950280134,-4.15689505509194
"7","GB40764",245,236,337,353,148,240,137,130,99,87,126,292,0.752327684720318,4.62366991509557,3.23546804884173,0.00625872244207242,0.830283950280134,-4.00832137338514
"8","GB41540",10,50,10,42,20,11,19,135,63,32,188,216,-2.40128030331523,2.39204367323213,-3.89934310963818,0.00172078431007855,0.830283950280134,-4.21766827740431
"9","GB42524",116,79,116,124,90,102,36,28,34,37,69,138,0.868532734127018,3.25410410733271,3.29785356608505,0.0055402704439668,0.830283950280134,-4.17383531279964
"10","GB42534",266,162,315,303,275,244,102,127,130,170,147,264,0.605669457008006,4.71932694828413,3.25807497327801,0.00598818743884949,0.830283950280134,-3.99036118193496
"11","GB42749",886,626,1101,697,530,1055,457,1033,995,958,1204,1422,-0.445862108738043,6.86904916883076,-3.34480025349469,0.00505464533072451,0.830283950280134,-4.06346895073725
"12","GB44641",139,89,273,140,89,225,72,230,255,177,240,547,-0.730824790945315,4.5765399968592,-3.29958550057487,0.00552154988784711,0.830283950280134,-3.98752099232232
"13","GB45732",386,259,828,562,225,306,196,167,187,148,178,364,0.805400121387346,5.21313821002916,3.38507220455413,0.00467225536070444,0.830283950280134,-3.94217911084118
"14","GB46129",144,99,181,154,72,98,50,65,43,50,71,125,0.7351957034575,3.5490774581405,3.36871303736738,0.00482395274098349,0.830283950280134,-4.1173896659165
"15","GB46151",32,22,42,38,23,25,12,8,15,16,22,21,0.796976578035964,1.52844708810778,3.13464696915617,0.0076218367361815,0.830283950280134,-4.37013394638316
"16","GB46229",1323,882,1806,589,828,1225,341,446,912,451,621,1024,0.667308551505153,6.71318318511803,3.13963396574809,0.00754792944350952,0.830283950280134,-4.09641802903133
"17","GB46289",42,26,124,131,44,70,89,313,91,56,334,430,-1.58599613254484,3.77293252499014,-3.3352498277644,0.00514984815614468,0.830283950280134,-4.10535214098041
"18","GB46757",190,188,213,213,142,171,89,75,92,112,115,170,0.644085726734799,4.23281838330351,3.38381723614545,0.00468372080919538,0.830283950280134,-4.01267392402789
"19","GB47041",305,217,359,555,353,346,180,148,163,184,159,300,0.763710824795412,5.0787521757253,3.19576965640615,0.00676369623625944,0.830283950280134,-3.99301912811409
"20","GB47499",303,300,397,224,152,139,79,144,80,80,101,136,1.08369510094336,4.37355032782748,3.80719259558036,0.00205578276025457,0.830283950280134,-3.91580880773469
"21","GB47566",429,287,685,462,330,380,177,209,239,215,260,518,0.545783360987491,5.44047387023534,3.54593272552783,0.00341387478946843,0.830283950280134,-3.89490119431787
