"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB49219",341,117,63,100,187,411,54,1,33,1,2,6,4.51401880710936,2.12249849949732,5.72064681262055,5.99906590672048e-05,0.593787543447193,-4.21152719982362
"2","GB40541",72,55,57,56,65,66,30,30,20,48,37,56,0.776826424891472,2.65604681227139,2.75767083260406,0.015789464719298,0.999714952768042,-4.33684106773859
"3","GB41311",1102,1416,1953,854,1824,1178,1107,458,788,217,480,797,1.18436770581458,6.87057062209657,3.59249096201455,0.0030841535895245,0.999714952768042,-4.03877962872751
"4","GB41331",61,47,72,61,80,76,30,41,26,23,31,49,0.98196246721428,2.64116218451776,3.72784190653423,0.0023687783374266,0.999714952768042,-4.20431240232348
"5","GB42472",6,10,20,20,9,32,118,13,26,14,20,59,-1.21008785835678,1.48633196757983,-2.7752231731794,0.0152603556760484,0.999714952768042,-4.41626099150553
"6","GB42475",450,317,559,418,352,755,1798,491,524,403,430,1055,-0.605474617376897,6.20834974468143,-2.71801025906427,0.0170518674054681,0.999714952768042,-4.17917711076267
"7","GB43191",170,98,128,74,61,104,89,37,62,30,71,75,0.730470698071536,3.34947531560805,3.00060497437695,0.00983261243382657,0.999714952768042,-4.22882741065981
"8","GB43515",23,14,28,19,40,22,190,68,25,66,106,35,-1.55931821993136,2.41019451102957,-3.18032956516452,0.00691454575439318,0.999714952768042,-4.30385066921745
"9","GB43624",9,7,20,16,19,10,3,0,4,4,4,8,1.86351687437843,-0.173749849337011,3.74678875955388,0.00228305063548867,0.999714952768042,-4.42328039643841
"10","GB43733",152,233,229,177,225,256,86,175,69,109,32,200,1.15703819818337,4.24860027951907,2.783076188212,0.0150292814918776,0.999714952768042,-4.1848353210331
"11","GB45469",26,38,42,27,19,80,142,22,49,41,64,224,-1.0932283609532,2.71254733787678,-3.00672406047673,0.00971560251063681,0.999714952768042,-4.29461213418606
"12","GB45615",72,298,270,94,7,500,686,214,659,293,730,819,-2.15612478377305,5.00958344427789,-3.07623222781544,0.00847950978864091,0.999714952768042,-4.11121524378865
"13","GB46421",19,14,17,15,6,16,44,20,28,30,24,20,-0.961151888791848,1.40139968170983,-3.15782736680397,0.00722643603223878,0.999714952768042,-4.38288537663792
"14","GB46593",21,28,18,23,15,23,14,4,6,14,16,19,0.824896939439906,1.06033586349571,2.73194975851755,0.0165973330108669,0.999714952768042,-4.44222602731719
"15","GB47520",2972,2352,7186,3118,2634,6366,13507,2939,6855,3106,6205,7982,-0.727351217354345,9.29829824492259,-2.75643290256402,0.0158274512718375,0.999714952768042,-4.3327675689031
"16","GB47521",1422,1376,2132,1445,1250,1836,3451,1672,2283,2207,2036,2262,-0.631251502554223,7.97710397310715,-3.32227231882688,0.00523453883429028,0.999714952768042,-4.17240868874729
"17","GB47563",2756,1390,3517,2383,1412,3771,6468,2041,6194,4288,5205,2585,-0.894539849196631,8.70748342040629,-3.1369376489504,0.00752850860680501,0.999714952768042,-4.24484523475458
"18","GB47779",142,98,114,65,106,61,31,16,12,43,72,40,1.51551972135301,2.85257323589506,3.61466799244298,0.00295345059625262,0.999714952768042,-4.19986578190578
"19","GB47962",180,115,76,73,129,105,34,26,20,90,70,60,1.25393377733876,3.21422952421611,3.16723731690911,0.00709433941155896,0.999714952768042,-4.21969894930683
"20","GB48062",108,49,110,119,92,110,63,40,34,53,63,107,0.690622791978399,3.29919083955442,2.87036382567974,0.0126808314026143,0.999714952768042,-4.25801759856422
"21","GB48121",31,21,10,8,21,10,6,3,4,4,7,1,1.78219766424531,0.109777502064692,3.3414774841994,0.00504110296344179,0.999714952768042,-4.43857513161215
"22","GB48331",101,60,73,90,110,189,202,65,119,82,227,223,-0.578967454279754,3.95915358561655,-2.72087197462191,0.0169575741790068,0.999714952768042,-4.21934794353079
"23","GB48540",64,54,66,43,51,68,52,32,24,27,27,65,0.616663723933963,2.60713007422848,2.74893047229018,0.0160595849084346,0.999714952768042,-4.34151132103255
"24","GB48555",38,26,65,52,18,68,180,35,57,49,117,65,-0.911588522429275,2.8630145745184,-3.01847143173782,0.00949481773743447,0.999714952768042,-4.27771454661343
"25","GB48684",76,51,54,45,63,72,40,9,22,23,53,55,0.903132502006041,2.48620738286473,3.57852602868884,0.00316944540524717,0.999714952768042,-4.24126011413297
"26","GB49785",843,420,193,396,691,166,50,74,23,245,196,316,1.88511224411753,4.75403810792979,2.79260984911087,0.0147533528524897,0.999714952768042,-4.17411447590041
