"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40114",101,39,33,76,61,125,145,88,233,143,337,263,-1.07802776840538,3.88397052720051,-3.18962070749598,0.00680690693147075,0.639138212690478,-4.11391805617442
"2","GB40160",24,27,11,12,25,10,16,12,3,4,8,8,1.40116861121671,0.645384295750581,3.18542291500207,0.00686311015510653,0.639138212690478,-4.4242515425472
"3","GB40426",93,74,40,73,69,186,264,128,113,164,147,206,-0.628441965622221,3.94827443539196,-3.32759562847868,0.00519475558013806,0.639138212690478,-4.06212935211585
"4","GB40885",1144,1115,703,700,805,658,929,741,581,235,735,534,0.928046890342171,6.54414918429309,3.17121502343604,0.00705679358517026,0.639138212690478,-4.06574219121023
"5","GB40904",338,543,305,213,286,333,312,274,211,160,214,308,0.801206081083496,5.22961725825668,3.32572319175885,0.00521384158965678,0.639138212690478,-3.93958327790791
"6","GB40940",29,12,8,44,14,41,88,37,135,56,57,67,-1.25582497721915,2.34330824965186,-3.4409502180523,0.00416095300862469,0.639138212690478,-4.26546096710669
"7","GB40941",464,235,139,605,154,700,1453,597,2276,777,1044,979,-1.4278788361773,6.29606343824014,-3.97215141979298,0.00148167444673403,0.639138212690478,-3.8856061086648
"8","GB41588",175,109,104,144,179,203,177,146,107,114,105,172,0.500204187953529,4.24586914375845,3.25955755778095,0.00593536606417724,0.639138212690478,-4.02308989421985
"9","GB41752",242,179,110,156,216,142,153,138,127,91,155,134,0.721141755414554,4.32622435715844,3.21411570160772,0.00648799162817798,0.639138212690478,-4.02664797203656
"10","GB41815",76,40,32,93,23,153,256,112,180,86,114,190,-0.950148533821774,3.61825328484423,-3.29144962381852,0.00557588779150146,0.639138212690478,-4.1230759503323
"11","GB42169",906,1209,587,826,1134,961,1118,983,579,412,768,707,0.722715441680427,6.77292642933497,3.1446709243134,0.00743336319823201,0.639138212690478,-4.09310520876613
"12","GB42640",34,17,4,10,7,14,6,4,10,4,7,4,1.44892418903405,0.195855782932245,3.47385103241999,0.00390162591805526,0.639138212690478,-4.42940326315779
"13","GB42823",74,47,33,50,81,91,46,48,53,40,43,50,0.735780941899347,2.83126846511255,3.52148391659885,0.00355476492552504,0.639138212690478,-4.17990256798861
"14","GB42833",7,5,1,13,1,11,30,10,11,17,17,18,-1.35863620247304,0.283771496289791,-3.17141256894392,0.00705406360655432,0.639138212690478,-4.44337681305189
"15","GB43468",207,212,96,85,136,85,128,91,33,10,66,80,1.51343043128726,3.46592177043339,3.26429014162685,0.00588059073770064,0.639138212690478,-4.14756131443983
"16","GB44621",48,41,18,82,18,85,132,72,85,69,80,159,-0.807990378845527,3.07240330154412,-3.11913512365131,0.00781450156224766,0.639138212690478,-4.2213427531304
"17","GB45044",201,126,75,193,84,317,497,264,180,323,290,398,-0.681198824317608,4.84330210884204,-3.1808777166766,0.0069244868712216,0.639138212690478,-4.00775985506623
"18","GB45632",157,220,147,99,113,175,128,106,65,37,105,117,1.07521508721061,3.92358595822581,4.02885373085447,0.00132852152077326,0.639138212690478,-3.91883246276853
"19","GB45708",413,228,191,106,110,165,80,227,77,56,74,62,1.4811450045592,4.06000958285371,3.57490377910538,0.00320263286766458,0.639138212690478,-3.9970722115908
