"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"30","GB50874",740,725,780,494,375,341,624,295,73,253,277,298,1.56916541732846,5.65455189497298,4.72352418689806,0.000364886353867377,0.0762396945187307,0.394798728172913
"31","GB50985",532,726,484,471,312,536,564,263,133,339,248,304,1.30881019237327,5.65432070855039,4.81509550551581,0.000308468509767926,0.0762396945187307,0.550440561613423
"32","GB51257",1048,1080,842,724,823,673,958,529,304,819,739,659,0.940310623645405,6.62214238653659,4.65532981886251,0.000413783971954805,0.0762396945187307,0.279937423516547
"33","GB51263",579,547,421,333,332,562,424,294,211,291,480,374,0.922544514292546,5.70549848189187,5.06832958958401,0.000194937691647981,0.0762396945187307,0.97609208206514
"34","GB51612",905,983,924,575,475,439,733,390,122,419,361,339,1.45378635727515,6.03471801557284,4.79891488788922,0.000317736746708297,0.0762396945187307,0.523579572203246
"35","GB51682",39,30,45,28,35,34,139,148,61,92,108,115,-1.12165132782568,3.04458634619864,-5.52965832640889,8.63614426445759e-05,0.0762396945187307,1.55484402621177
"36","GB51889",121,73,166,98,196,75,374,287,258,264,320,333,-0.938395723204774,4.6451448647273,-4.69774554552677,0.00038262599228592,0.0762396945187307,0.352217850415992
"37","GB52438",1621,1321,1281,631,1030,810,1375,725,463,927,817,913,0.843367355461623,6.97979917528452,4.91342389231526,0.000257864723491142,0.0762396945187307,0.704952206998199
"38","GB52625",1019,1002,859,570,545,773,660,537,285,558,693,531,1.04731238584139,6.42008846466451,5.46070383876069,9.73570518349604e-05,0.0762396945187307,1.60116397575614
"39","GB52767",306,335,241,152,126,179,157,141,33,120,114,100,1.52591471626764,4.2898596727107,5.07482797967086,0.000192676537831674,0.0762396945187307,0.978485047767411
"40","GB53012",2178,1947,1671,804,550,1215,926,644,239,748,568,540,1.62766508169848,6.82265439760499,5.05278687706378,0.000200458626994358,0.0762396945187307,0.935310920356775
"41","GB53747",5889,6119,5703,3859,3965,4900,4423,3700,978,3335,3257,2524,1.35383796419498,8.9630672436395,4.70661040651656,0.000376426921820398,0.0762396945187307,0.299233779926596
"42","GB53779",310,207,290,154,206,153,259,99,63,151,163,224,1.00368341830197,4.55909040229921,5.38932689503482,0.000110291653025274,0.0762396945187307,1.49739756274912
"43","GB54497",41,41,42,21,43,40,21,20,6,33,22,24,1.42104594095912,1.85844681885686,5.32155691972232,0.000124239740668074,0.0762396945187307,1.00570028898624
"44","GB54634",244,358,193,153,142,188,156,128,54,97,162,117,1.31258247938432,4.34657828685622,5.23337100152748,0.000145199437204638,0.0762396945187307,1.23914981439937
"45","GB54684",208,161,247,115,258,126,697,291,320,358,493,557,-0.78603842720453,5.21903437497366,-5.29860230928969,0.000129371834085063,0.0762396945187307,1.35336117036301
"46","GB54734",10,7,19,6,12,7,47,25,35,18,41,43,-1.2686432593618,1.29426552242141,-4.72210597475084,0.000365839788387075,0.0762396945187307,0.0151159461639638
"47","GB55004",139,78,118,82,151,86,398,230,432,297,380,381,-1.23466941194273,4.68626565217526,-6.13487314676914,3.10308853593896e-05,0.0762396945187307,2.62559781154601
"48","GB55059",781,841,654,345,349,399,475,241,142,416,326,295,1.30965314682165,5.72541362637132,5.30296978428875,0.000128378595353939,0.0762396945187307,1.36100320475337
"49","GB55229",4044,3531,3283,2338,2138,2935,3328,1951,1441,2325,2565,2357,0.889009179676416,8.44447229926048,5.01151417714312,0.000215923244214509,0.0762396945187307,0.805109269821401
"50","GB55307",948,613,913,409,852,747,728,474,350,691,651,878,0.736107549606398,6.46943669790121,5.17198174723732,0.000161944290054108,0.0762396945187307,1.13841316969312
