"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB40106",98,154,49,66,39,123,76,132,163,96,97,158,-0.519057044999342,3.68956138726276,-2.4169478381196,0.0304471852279365,0.999906180374546,-4.31407944682576
"2","GB40614",59,31,11,20,39,26,58,32,35,38,58,59,-0.698377190021622,2.26127389096478,-2.24076362246134,0.0424164149066834,0.999906180374546,-4.4393608519006
"3","GB40771",53,145,33,59,41,89,24,82,27,30,44,63,0.622784130227517,2.76496474037707,2.36722257860984,0.0334526977632789,0.999906180374546,-4.39192083635836
"4","GB40783",1983,2722,1142,1682,1889,2907,1237,1599,1389,1041,1734,2973,0.340938119759383,7.88198845969486,2.30495017361753,0.037615494545428,0.999906180374546,-4.37013702720956
"5","GB40973",412,17,48,28,72,34,379,227,149,152,143,72,-1.68322347080486,3.66948806905958,-2.29579397016803,0.0382674766272787,0.999906180374546,-4.3527000848136
"6","GB41540",10,10,19,135,32,11,50,42,63,20,188,216,-1.91427493695649,2.39204367323213,-2.72561638920245,0.0168410999556233,0.999906180374546,-4.37011080459267
"7","GB41719",229,237,105,297,96,248,246,265,239,265,282,301,-0.513137096516708,4.90250386424511,-2.31796338971972,0.0367069335232765,0.999906180374546,-4.26536984709975
"8","GB41767",124,129,107,154,49,216,114,211,243,102,258,237,-0.645308135183735,4.31139591450367,-2.30498041029427,0.0376133590082293,0.999906180374546,-4.29525585962754
"9","GB41776",489,448,265,122,524,1333,110,99,220,220,475,143,1.19436861116497,5.20642223172463,2.4637357078099,0.0278560644871812,0.999906180374546,-4.23149563997545
"10","GB42220",854,737,390,451,393,696,730,664,570,855,931,1007,-0.480248766106544,6.47157253545086,-2.38267693242996,0.0324895699953383,0.999906180374546,-4.28763308472796
"11","GB42514",10,22,39,0,9,9,9,153,28,18,18,137,-2.18498357113799,1.23540319770604,-2.38667933103345,0.0322444760625788,0.999906180374546,-4.47440424906939
"12","GB42897",14,12,6,17,5,23,25,22,18,17,39,17,-0.882360804240544,1.12979867849598,-2.45929089579067,0.0280928392361113,0.999906180374546,-4.46657152283438
"13","GB42984",875,32,61,22,66,33,696,375,241,467,378,154,-2.50979359928347,4.3537465555298,-3.20420669277445,0.00662130380295775,0.999906180374546,-4.13452678078995
"14","GB43314",67,149,41,63,69,150,45,61,46,24,46,132,0.630860639143782,3.12385103881853,2.58284476559529,0.0221801869561508,0.999906180374546,-4.328922921662
"15","GB43728",7134,13660,2860,3987,5303,10040,3188,4261,3695,4449,3292,7566,0.548545658134573,9.43008372517593,2.42882126626405,0.0297686212074503,0.999906180374546,-4.40164352007701
"16","GB44134",125,128,45,81,93,106,92,153,106,115,186,146,-0.488271160215668,3.87574531546209,-2.66461939932995,0.0189487404436725,0.999906180374546,-4.2410542736834
"17","GB45727",33,47,14,23,21,36,17,8,12,13,29,36,0.669121075548832,1.55237385693356,2.35841900233079,0.034013425872807,0.999906180374546,-4.45787756624983
"18","GB45928",13,15,3,8,8,9,9,23,10,11,16,19,-0.660030690554579,0.605284098198437,-2.43521887583617,0.0294090170693434,0.999906180374546,-4.48830006316186
"19","GB46461",15,9,2,14,13,9,8,13,28,18,20,24,-0.902645128061352,0.793144055587048,-2.4048031583802,0.0311565221807218,0.999906180374546,-4.48459508379298
"20","GB46593",21,14,4,6,15,19,28,18,23,14,16,23,-0.72152558723199,1.06033586349571,-2.25308758734754,0.0414519920889263,0.999906180374546,-4.48833653749776
"21","GB46765",3,14,4,10,1,5,6,15,9,13,12,10,-1.01840748485086,0.0201268569253787,-2.28237639684422,0.0392422233046717,0.999906180374546,-4.51543435234006
"22","GB46956",20,52,7,9,12,16,9,9,7,6,16,10,0.802343339956306,0.727557332407902,2.31958423477629,0.03659523552835,0.999906180374546,-4.49374300340195
"23","GB47042",131,168,63,95,164,204,125,181,494,123,528,349,-0.972456777764986,4.59866123322157,-2.93762131290295,0.0111521333045319,0.999906180374546,-4.1181737701955
"24","GB47091",101,17,10,7,46,27,93,73,40,56,88,51,-1.40662314553279,2.39591437417429,-2.6892481429494,0.0180685158422979,0.999906180374546,-4.37269121406232
"25","GB47330",59,14,8,7,10,19,30,28,24,26,30,33,-0.919822830512048,1.48365676508445,-2.41391849820205,0.030622663048624,0.999906180374546,-4.45563684523565
"26","GB47425",89,86,35,53,41,81,82,75,74,52,85,120,-0.380988854424193,3.22318614207093,-2.31258888444848,0.0370796244766034,0.999906180374546,-4.37089435139381
"27","GB47527",20,24,6,12,12,13,14,4,12,2,11,5,1.00462602871332,0.41399253918041,2.42527221156089,0.029969919613196,0.999906180374546,-4.49603032339383
"28","GB48232",37,20,7,16,5,6,36,35,13,26,50,19,-1.13566537245911,1.31162043743634,-2.24539221421871,0.0420517500913075,0.999906180374546,-4.48114879952147
"29","GB48566",167,360,91,216,185,281,102,165,166,101,188,255,0.365800042710027,4.56287245222704,2.34727403319639,0.0347361058278984,0.999906180374546,-4.26882694892367
"30","GB48850",37,99,23,52,69,129,17,36,42,17,46,69,0.791423455005047,2.58848613493199,2.62452554817881,0.0204715331608436,0.999906180374546,-4.36391347977893
"31","GB49381",30,64,25,21,17,52,34,60,39,63,51,72,-0.68702337421756,2.4455309280102,-2.73016226322713,0.0166935150348502,0.999906180374546,-4.35864197916542
"32","GB49504",957,1341,632,1183,995,2123,728,551,615,430,1008,1285,0.661843008972779,6.91929605967435,3.22358259530975,0.00637477214673482,0.999906180374546,-4.12689750052349
"33","GB49626",412,675,233,570,1147,1666,147,457,469,217,265,850,0.929565869052571,5.97675173189983,2.487302297215,0.0266323082816462,0.999906180374546,-4.23693938616852
"34","GB50043",713,311,132,133,306,286,530,380,328,539,530,460,-0.785789911417014,5.54390989941431,-2.28872662131423,0.0387780101796222,0.999906180374546,-4.27733075536718
"35","GB50180",199,147,55,56,119,199,25,41,53,45,109,69,1.15412980129664,3.37224186261118,3.65669618240473,0.00273402340702783,0.999906180374546,-4.12113794605231
"36","GB50759",13,29,8,9,7,12,14,21,19,11,15,30,-0.569670468158415,0.981478035829376,-2.24476570545124,0.0421009365222168,0.999906180374546,-4.49148633328597
"37","GB50829",22,36,9,16,5,14,31,26,30,25,24,24,-0.799186956851411,1.42542665110465,-2.37764249752273,0.0328003829423771,0.999906180374546,-4.46182791173442
"38","GB51689",216,138,157,62,114,206,264,265,214,186,168,225,-0.688955641417018,4.5452692195086,-2.26312110363079,0.0406821009087514,0.999906180374546,-4.29455563487599
"39","GB51783",3767,1640,1066,1403,1264,1585,661,812,911,1316,1091,776,0.83862569689472,7.35059520448502,2.68898576496053,0.0180776800626341,0.999906180374546,-4.26868825506602
"40","GB52389",7,4,2,12,5,8,6,12,10,15,21,14,-1.08041236063712,0.236706241513584,-2.81557267085552,0.0141443655305602,0.999906180374546,-4.47319221129183
"41","GB52505",386,745,235,253,369,617,137,425,193,262,195,389,0.684381540283776,5.39688634943824,2.91130183088522,0.0117395321567423,0.999906180374546,-4.09862332590109
"42","GB53331",51,60,18,25,19,56,18,17,20,25,18,46,0.614556769379337,1.91550622707396,2.38912612844935,0.0320955108752653,0.999906180374546,-4.43665374917595
"43","GB53387",56,12,6,8,31,25,64,38,20,36,54,40,-1.13970842641166,1.84258273583182,-2.40913403981388,0.0309017765758693,0.999906180374546,-4.44013459925563
"44","GB53479",14,11,7,5,5,5,12,13,9,14,14,15,-0.778897165645504,0.438290256198344,-2.3703357776185,0.0332565210368004,0.999906180374546,-4.49859467172462
"45","GB54593",682,41,79,14,121,54,474,322,211,461,335,184,-2.12132637894556,4.38710640766318,-2.93417991669656,0.0112272588366798,0.999906180374546,-4.1725959016285
"46","GB54595",35,67,12,35,13,27,47,74,28,32,39,79,-0.746524392591514,2.25777367221851,-2.47491274402484,0.0272690897283002,0.999906180374546,-4.40722602695313
"47","GB55144",221,82,126,70,131,217,66,116,73,51,44,61,0.959809753199361,3.63196959700453,2.45108404795398,0.0285350941654394,0.999906180374546,-4.31597782028405
"48","GB55248",5,8,4,6,7,9,11,16,18,4,10,18,-0.863601160535947,0.283092307089077,-2.74768834294387,0.0161362433711446,0.999906180374546,-4.47600985148576
"49","GB55607",9,6,7,5,6,5,8,13,14,8,12,10,-0.756978859290984,0.214537811717119,-2.27230141489553,0.039989505304249,0.999906180374546,-4.51182656534546
"50","GB55774",89,3,13,5,38,8,45,27,74,73,62,35,-1.91634680970439,1.82993258257565,-2.60085328045156,0.0214256548389357,0.999906180374546,-4.42311873989607
